word,properties,codes,frequencies
abominable,"['Causes intense hatred', 'Triggers extreme disgust', 'Offends human decency', 'Utterly unacceptable', 'Makes you recoil']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
accessible,"['Easy to enter', 'Can be reached', 'Usable by everyone', 'Has wheelchair ramps', 'No physical barriers']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
accurate,"['Zero mistakes', 'Reliable information', 'Reflects reality', 'Hits the bullseye', 'On the mark']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
accusation,"['Pointing a finger', 'Saying ""you did it""', 'Stating someone is guilty', 'Leads to a trial', 'Provokes a denial']","['situation', 'situation', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
admiration,"['Looking up to someone', 'Thinking highly of them', 'Feeling of wonder', 'Inspired by their actions', 'Wanting to be like them']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
adoring,"['Gazing starry-eyed', 'Feeling deep affection', 'Showing absolute devotion', 'Treating like an idol', 'How fans look at celebrities']","['entity', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
affection,"['Warm feeling', 'Gentle touch', 'Expressed with hugs', 'Holding hands', 'Public displays']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affirmation,"['Positive statement', 'Spoken to oneself', 'Builds self-esteem', 'States something strongly', 'Shown by nodding']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affordable,"['Fits your budget', 'Within your means', 'Easy to pay for', ""Won't empty your wallet"", 'Financially manageable']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
aging,"['Time passing', 'Causes wrinkles', 'Turns hair gray', 'Losing youth', 'Gradual bodily decline']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agitation,"['Cannot sit still', 'Pacing back and forth', 'Wringing hands', 'Easily provoked', 'Feeling stirred up']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
