word,properties,codes,frequencies
abominable,"['Causes moral revulsion', 'React with disgust', 'Deserves intense hatred', 'Utterly unacceptable behavior', 'Extremely harsh conditions']","['introspective', 'introspective', 'introspective', 'taxonomic', 'taxonomic']","[0.4, 0.0, 0.0, 0.6]"
accessible,"['Wheelchair friendly', 'Has a ramp', 'Easy to reach', 'Simple to understand', 'For all abilities']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['No errors', 'Matches the facts', 'Hits the bullseye', 'Right on target', 'Flawless measurement']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
accusation,"['Pointing a finger', 'Saying ""you did it""', 'Assigning blame', 'Claim of wrongdoing', 'Heard in court']","['situation', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.0, 0.8, 0.0]"
admiration,"['Looking up to someone', 'Deeply impressed', 'Thinking highly of them', 'Sparked by great achievements', 'Directed at a role model']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Starry-eyed gaze', 'Viewing someone as flawless', 'Smiling with utter captivation', 'Showering with unquestioning devotion', 'How parents watch their newborns']","['entity', 'introspective', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.4, 0.2]"
affection,"['Gentle emotion', 'Emotional warmth', 'Felt for someone', 'Expressed through touch', 'Often publicly displayed']","['taxonomic', 'entity', 'situation', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
affirmation,"['Positive statement', 'Said to oneself', 'Boosts confidence', 'Expresses agreement', 'Emotional support']","['taxonomic', 'situation', 'situation', 'situation', 'entity']","[0.2, 0.2, 0.6, 0.0]"
affordable,"['Fits a budget', 'Within your means', 'Easy to pay for', ""Doesn't break the bank"", 'Causes no money strain']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
aging,"['Passing of years', 'Developing wrinkles', 'Hair turning gray', 'Losing youth', 'Gradually slowing down']","['situation', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.6, 0.2, 0.2]"
agitation,"['Pacing', 'Wringing hands', 'Cannot sit still', 'Feeling stirred up', 'Nervous energy']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
agree,"['Having the exact same opinion', 'Nodding your head', 'Saying yes to an idea', 'Reaching a mutual decision', 'Shaking hands on a deal']","['entity', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.2, 0.6, 0.0]"
amazing,"['Sparks great wonder', 'Jaw dropping', 'Hard to believe', 'Exceeds expectations', 'Leaves you speechless']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Slight smile', 'Chuckling', 'After hearing a joke', 'Finding something funny', 'Lighthearted feeling']","['entity', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Clenched fists', 'Red face', 'Furrowed brow', 'Raised voice', 'Feeling wronged']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
angst,"['Common in teenagers', 'Lingering inner unrest', ""Questioning life's meaning"", 'Causes heavy brooding', 'Lacks a specific target']","['situation', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
annoyed,"['Mild anger', 'Losing patience', 'Rolling eyes', 'Sighing heavily', 'Caused by a nuisance']","['taxonomic', 'introspective', 'entity', 'entity', 'situation']","[0.2, 0.4, 0.2, 0.2]"
anxious,"['Racing heart', 'Sweaty palms', 'Constant pacing', 'Overthinking the future', 'Anticipating the worst']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
appeal,"['Sent to a higher court', 'After losing a trial', 'Tries to overturn a ruling', 'Aims to reverse a decision', 'Second legal review']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
appreciation,"['Understanding the full worth', 'Saying ""thank you""', 'Given after a favor', 'Shown through applause', 'Warm feeling toward a helper']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
apprehensive,"['Biting lip', 'Reluctant to proceed', 'Before an uncertain event', 'Expecting a bad outcome', 'Butterflies in stomach']","['entity', 'situation', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
ashamed,"['After doing something bad', 'Hang your head', 'Avoid eye contact', 'Want to hide', 'Disappointed in yourself']","['situation', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
assassinate,"['Take a life', 'Target an important figure', 'Political motive', 'Plan secretly', 'Surprise attack']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Jaw dropped', 'Eyes wide', 'Unable to speak', 'Witnessing the unbelievable', 'Completely blown away']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
atrocity,"['Extremely evil act', 'Severe physical violence', 'Occurs during war', 'Causes intense shock', 'Crime against humanity']","['entity', 'entity', 'situation', 'introspective', 'taxonomic']","[0.2, 0.4, 0.2, 0.2]"
