word,properties,codes,frequencies
abominable,"['Causes moral revulsion', 'Exceptionally bad', 'Deserves extreme hatred', 'Makes you recoil', 'Violates basic decency']","['introspective', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.0, 0.8]"
accessible,"['Able to be reached', 'Easy to enter', 'Free of barriers', 'Usable by everyone', 'Accommodates disabilities']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
accurate,"['Zero errors', 'On target', 'Hits the bullseye', 'Matches reality', 'Never misses']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
accusation,"['Pointing a finger', 'Saying ""you did it""', 'Directed at a suspect', 'Provokes a denial', 'Often heard in court']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
admiration,"['Looking up to someone', 'Deeply impressed', 'Sense of wonder', 'After an outstanding achievement', 'Desire to emulate']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
adoring,"['Starry-eyed gaze', 'Putting on a pedestal', 'Believing someone is flawless', 'Hanging on every word', 'How fans watch celebrities']","['entity', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
affection,"['Gentle feeling', 'Toward others', 'Shown to pets', 'Expressed with hugs', 'Often displayed publicly']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affirmation,"['Positive sentence', 'Spoken to yourself', 'Repeated daily', 'Facing a mirror', 'Builds confidence']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aging,"['Accumulating years', 'Causes wrinkles', 'Turns hair gray', 'Physical decline', 'Improves wine']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
agitation,"['Feeling worked up', 'Unable to sit still', 'Pacing the floor', 'Easily provoked', 'Constant fidgeting']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agree,"['Same opinion', 'Nod your head', 'Say yes', 'Mutual decision', 'On the same page']","['entity', 'situation', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
amazing,"['Overwhelmingly positive', 'Exceeds expectations', 'Hard to believe', 'Leaves you speechless', 'Inspires wonder']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Slight smile', 'Quiet chuckle', 'After hearing a joke', 'Finding something funny', 'Lighthearted feeling']","['entity', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
