word,properties,codes,frequencies
abominable,"['Moral revulsion', 'Provokes hatred', 'Makes you recoil', 'Hard to stomach', 'Lacks basic decency']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
accessible,"['Easy to enter', 'Has no barriers', 'Accommodates wheelchairs', 'Open to everyone', 'Simple to understand']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['On target', 'Hits the bullseye', 'Zero mistakes', 'Matches reality', 'Carefully measured']","['taxonomic', 'taxonomic', 'entity', 'entity', 'introspective']","[0.4, 0.4, 0.0, 0.2]"
accusation,"['Pointing a finger', '""You did it!""', 'Heard in court', 'Triggers a denial', 'Saying someone is guilty']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
admiration,"['Looking up to someone', 'Feeling deeply impressed', ""Sparked by someone's excellence"", 'Starry-eyed gaze', 'Wanting to be like them']","['introspective', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
adoring,"['Starry-eyed gaze', 'Mother watching her newborn', 'Placing on a pedestal', 'Overwhelming tender feeling', 'Hanging on every word']","['entity', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.2, 0.6, 0.2]"
affection,"['Warm feeling', 'Gentle touch', 'Shown by hugging', 'Toward family and pets', 'Displayed in public']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affirmation,"['Positive phrase', 'Expresses approval', 'Spoken to oneself', 'Boosts confidence', 'Repeated daily']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affordable,"['Fits your budget', 'Easy to pay for', 'Within financial reach', 'No financial strain', 'Matches your income']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
aging,"['Getting older', 'Causes wrinkles', 'Graying hair', 'Physical decline', 'Losing youth']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
agitation,"['Emotionally worked up', 'Cannot sit still', 'Pacing back and forth', 'Briskly stirring liquids', 'Washing machine cycle']","['introspective', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.4, 0.2, 0.2]"
agree,"['Nod your head', 'Say yes', 'Have the same opinion', 'Be on the same page', 'Reach a mutual understanding']","['situation', 'situation', 'entity', 'taxonomic', 'entity']","[0.2, 0.4, 0.4, 0.0]"
amazing,"['Jaw dropping', 'Hard to believe', 'Makes you say wow', 'Leaves you speechless', 'Exceeds all expectations']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Slight smile', 'Soft chuckle', 'Finding something funny', 'After hearing a joke', 'Mild enjoyment']","['entity', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Clenched fists', 'Red face', 'Blood boiling', 'Yelling', 'After being wronged']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
angst,"['Common in teenagers', 'Existential questioning', 'Inner turmoil', 'Heavy chest', 'Brooding']","['situation', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.2, 0.4]"
annoyed,"['Slightly angry', 'Losing patience', 'Rolling eyes', 'Heavy sighs', 'Caused by a minor inconvenience']","['introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.2, 0.4]"
anxious,"['Racing heart', 'Biting nails', 'Sweaty palms', 'Overthinking the future', 'Unable to relax']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
appeal,"['Higher court', 'After losing a case', 'Aims to overturn a verdict', 'Reviews a previous decision', 'Filed by attorneys']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
appreciation,"['Recognizing value', 'Saying thank you', 'After receiving help', 'Acknowledging effort', 'Enjoying good qualities']","['entity', 'situation', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
apprehensive,"['Knot in stomach', 'Hesitant to proceed', 'Expecting an unpleasant result', 'Sensing impending trouble', 'When facing the unknown']","['introspective', 'situation', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.4, 0.6]"
ashamed,"['Hanging your head', 'Avoiding eye contact', 'After doing something wrong', 'Wanting to hide', 'Loss of pride']","['entity', 'entity', 'situation', 'introspective', 'entity']","[0.0, 0.6, 0.2, 0.2]"
assassinate,"['Prominent target', 'Political motive', 'Secret plot', 'Sudden ambush', 'Take a life']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
astonished,"['Dropped jaw', 'Wide eyes', 'Speechless', 'Utter disbelief', 'Seeing the impossible']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
atrocity,"['Extremely wicked act', 'Shocking violence', 'Committed during war', 'Highly inhumane', 'Human rights violation']","['introspective', 'introspective', 'situation', 'introspective', 'taxonomic']","[0.2, 0.0, 0.2, 0.6]"
avenge,"['Right a wrong', 'Seek justice', 'Punish the guilty', 'Act for a victim', 'Settle a score']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
aversion,"['Strong negative feeling', 'Desire to avoid', 'Turning away', 'Deep resistance', 'Keeping distance']","['introspective', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
blessing,"['Gift from God', 'Bestowed by a priest', 'Provides spiritual protection', 'Sought from parents before marriage', 'Makes you thankful']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
bliss,"['Supreme contentment', 'Heavenly state', 'Total inner peace', 'Zero worries', 'Eyes closed smiling']","['taxonomic', 'taxonomic', 'taxonomic', 'introspective', 'entity']","[0.6, 0.2, 0.0, 0.2]"
brave,"['Facing danger', 'Acting despite being scared', 'Not running away', 'Standing your ground', 'Risking personal safety']","['situation', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
calamity,"['Sudden event', 'Massive destruction', 'Widespread ruin', 'Extreme misery', 'Grievous loss']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
callous,"['Emotionally hardened', ""Ignores others' pain"", 'Unmoved by suffering', 'Lacks empathy', 'Shows no pity']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
carelessness,"['Lacking caution', 'Not paying attention', 'Ignoring details', 'Making avoidable mistakes', 'Causing preventable accidents']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
charitable,"['Donates money', 'Helps the needy', 'Volunteers time', 'Expects no reward', 'Funds non-profits']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cheerful,"['Smiling widely', 'Quick to laugh', 'Pleasant tone', 'Positive outlook', 'In good spirits']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
childlike,"['Similar to a kid', 'Wide-eyed wonder', 'Very trusting', 'Pure intentions', 'No adult cynicism']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
clever,"['Quick mind', 'Understands easily', 'Solves tricky problems', 'Thinks outside the box', 'Has original ideas']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clueless,"['Zero understanding', 'Blank stare', 'Misses the obvious', 'Completely lost', 'Needs everything explained']","['entity', 'entity', 'entity', 'taxonomic', 'introspective']","[0.2, 0.6, 0.0, 0.2]"
cocky,"['Too sure of yourself', 'Acts unbeatable', 'Walks with swagger', 'Shows off', 'Smirks at opponents']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
coerce,"['Making someone act', 'Against their will', 'Using threats', 'Instilling fear', 'Leaving no choice']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
commitment,"['Seeing things through', 'Over the long term', 'Hard to back out of', 'Giving your time fully', 'Expected in serious relationships']","['situation', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
compassionate,"['Moved by suffering', 'Wants to ease pain', 'Comforts the distressed', 'Soft tone of voice', 'Shows deep concern']","['introspective', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.4, 0.2]"
completion,"['Reaching 100 percent', 'Progress bar is full', 'Process of making whole', 'Nothing left to add', 'Checking the last box']","['entity', 'situation', 'entity', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
conceit,"['Swollen ego', 'Unreasonably high self-opinion', 'Believing you are the best', 'Smug attitude', 'Full of yourself']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
conspire,"['Multiple people', 'Work together', 'In secret', 'Make a plan', 'To cause harm']","['entity', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
contempt,"['Feeling someone is beneath you', 'Viewing another as worthless', 'Expressed by a sneer', 'Sense of extreme superiority', 'Accompanied by rolling eyes']","['introspective', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
courage,"['Facing danger', 'Acting despite fear', 'Inner strength', 'Taking risks', 'Standing firm']","['situation', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
courageous,"['Facing danger', 'Acting despite fear', 'Risking personal safety', 'Not backing down', 'Having a strong heart']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
cowardice,"['Running from danger', 'Hiding from threats', 'Failing to act', 'Abandoning friends', 'Lack of bravery']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
crabby,"['Frowning', 'Bothered by small things', 'Snapping at people', 'Quick to complain', 'Often needs a nap']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
crisis,"['Severe difficulty', 'Threatens stability', 'High stress', 'Requires urgent decisions', 'Turning point']","['entity', 'entity', 'introspective', 'introspective', 'taxonomic']","[0.2, 0.4, 0.0, 0.4]"
criticize,"['Point out flaws', 'Highlight mistakes', 'Express disapproval', 'Focus on the negative', ""Directed at someone's work or behavior""]","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cruel,"['Causes intentional pain', 'Shows no pity', ""Enjoys others' suffering"", 'Ignores crying', 'Lacks compassion']","['entity', 'entity', 'introspective', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
curiosity,"['Urge to know', 'Asking why', 'Drive to explore', 'Peeking into secrets', 'Eagerness to learn']","['taxonomic', 'situation', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
dedication,"['Unwavering effort', 'Sacrificing free time', 'Fully invested in a goal', 'Working passionately', 'Refusing to quit']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
degeneration,"['Gradual loss of function', 'Tissues breaking down', 'Affects aging joints and macula', 'Reverting to a lower state', 'Losing original structure']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
delighted,"['Beaming smile', 'Sparkling eyes', 'Filled with pleasure', 'Receiving a wonderful surprise', 'Accepting an invitation']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
deplorable,"['Deserves strong condemnation', 'Causes intense moral disgust', 'Shockingly poor quality', 'Describes entirely unacceptable conditions', 'Violates basic human decency']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
depravity,"['Extreme moral decay', 'Twisted behavior', 'Utter lack of conscience', 'Committing vile acts', 'Seen in heinous criminals']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
depressed,"['Clinically diagnosed', 'Chronically empty', 'Unable to feel joy', 'Stays in bed', 'Zero energy']","['situation', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
derogatory,"['Describes harsh remarks', 'Expresses low opinion', 'Shows no respect', 'Puts someone down', 'Damages a reputation']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
despairing,"['Losing all hope', 'Giving up completely', 'Seeing no way out', 'Weeping in defeat', 'Holding head in hands']","['introspective', 'entity', 'introspective', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
desperate,"['Out of options', 'Urgent need', 'Willing to do anything', 'Last resort', 'Begging or pleading']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
despondent,"['Given up', 'Lost all hope', 'Head in hands', 'Crushed spirit', 'Seeing no future']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
detest,"['Intense animosity', 'Cannot stand it', 'Actively avoid', 'Scowl at', 'Feel repulsed']","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
devotion,"['Deep love', 'Unshakable', 'Giving all your time', 'Putting someone first', 'Religious worship']","['entity', 'entity', 'situation', 'situation', 'taxonomic']","[0.2, 0.4, 0.4, 0.0]"
dignity,"['Inherent human value', 'Head held high', 'Calm composure', 'Refusing to grovel', 'Maintained during hardship']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
disadvantage,"['Unfavorable position', 'Puts you behind competitors', 'Makes success harder', 'Negative aspect', 'Lacking an edge']","['taxonomic', 'situation', 'situation', 'taxonomic', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
disappointed,"['Expectations not met', 'Heavy sigh', 'Shaking head', 'Hopes fell short', 'Anticipated better outcome']","['introspective', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
disapproval,"['Frowning', 'Shaking head', 'Thumbs down', 'Judging negatively', 'Reaction to bad behavior']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
disastrous,"['Causes extreme damage', 'Fails completely', 'Leaves everything ruined', 'Tragic outcome', 'Worst possible result']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
