word,properties,codes,frequencies
abominable,"['Morally offensive', 'Causes deep disgust', 'Deserves extreme hatred', 'Completely unacceptable', 'Exceptionally unpleasant']","['entity', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
accessible,"['Easy to reach', 'Usable by everyone', 'Has wheelchair ramps', 'No physical barriers', 'Simple to understand']","['entity', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
accurate,"['Hits the bullseye', 'Zero errors', 'Matches facts', 'On target', 'Perfect measurement']","['situation', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
accusation,"['Pointing a finger', 'Saying ""you did it""', 'Stating someone did wrong', 'Directed at a suspect', 'Requires evidence']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
admiration,"['Looking up to someone', 'Deeply impressed', 'Recognizing greatness', 'Gazing fondly', 'Wanting to be like them']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
adoring,"['Starry-eyed gaze', 'Putting someone on a pedestal', 'How fans watch an idol', 'How parents look at a newborn', 'Believing someone is absolutely perfect']","['entity', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
affection,"['Emotional warmth', 'Caring feeling', 'Expressed with hugs', 'Gentle touch', 'Publicly displayed']","['entity', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
affirmation,"['Positive words', 'Repeated to yourself', 'Builds confidence', 'Reinforces self-worth', 'Spoken in a mirror']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affordable,"['Fits your budget', 'Within your means', 'Manageable cost', 'Easy to pay for', ""Won't break the bank""]","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
aging,"['Getting wrinkles', 'Turning gray', 'Losing youth', 'Body slowing down', 'Accumulating years']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
agitation,"['Stirred up state', 'Nervous irritation', 'Cannot sit still', 'Constant pacing', 'Fidgeting']","['entity', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
agree,"['Share an opinion', 'Nod your head', 'Say yes', 'On the same page', 'Mutual decision']","['situation', 'situation', 'situation', 'taxonomic', 'entity']","[0.2, 0.2, 0.6, 0.0]"
amazing,"['Far beyond ordinary', 'Drops your jaw', 'Leaves you speechless', 'Hard to believe', 'Fills with wonder']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
amused,"['Smiling slightly', 'Chuckling softly', 'After hearing a joke', 'Seeing the humor', 'Lighthearted feeling']","['entity', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Clenched fists', 'Red face', 'Gritted teeth', 'After being wronged', 'Urge to yell']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
