word,properties,codes,frequencies
abominable,"['Causes moral revulsion', 'Deserves hatred', 'Extremely unpleasant', 'Unforgivable actions', 'Describes a legendary snowman']","['introspective', 'introspective', 'introspective', 'entity', 'taxonomic']","[0.2, 0.2, 0.0, 0.6]"
accessible,"['Easy to get to', 'Can be entered', 'Usable by anyone', 'Lacks physical barriers', 'Has wheelchair ramps']","['entity', 'entity', 'situation', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
accurate,"['Zero mistakes', ""Hits the bull's-eye"", 'Matches reality', 'Essential for measurements', 'Lands on target']","['entity', 'situation', 'entity', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
accusation,"['Pointing a finger', 'Saying someone did something wrong', 'Heard in court', 'Makes you defensive', 'Saying ""you did it""']","['situation', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.8, 0.2]"
admiration,"['Looking up to someone', 'Thinking highly of them', 'Deeply impressed', 'Feeling inspired', 'Wanting to emulate']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
adoring,"['Starry-eyed gaze', 'Deep fondness', 'Seeing no flaws', 'Treating like an idol', 'Complete devotion']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
affection,"['Warm emotion', 'Gentle touch', 'Shown with hugs', 'Expressing care', 'Milder than love']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
affirmation,"['Positive statement', 'Spoken to yourself', 'Repeated daily', 'Said into a mirror', 'Boosts self-worth']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
affordable,"['Fits budget', 'Within financial means', 'Reasonable price', 'Easy to pay for', ""Won't cause debt""]","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
aging,"['Years passing', 'Causes wrinkles', 'Turning gray', 'Losing youth', 'Improves wine']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
agitation,"['Emotionally stirred up', 'Cannot sit still', 'Pacing back and forth', 'Constant fidgeting', 'Highly irritated']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
agree,"['Nodding your head', 'Having the same opinion', 'Saying yes', 'Being on the same page', 'Shaking hands on a decision']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
amazing,"['Causes wonder', 'Hard to believe', 'Exceeds expectations', 'Dropped jaw', 'Makes you say wow']","['introspective', 'introspective', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.2, 0.6]"
amused,"['Slight smile', 'Soft chuckle', 'Finding something funny', 'After hearing a joke', 'Lighthearted feeling']","['entity', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Clenched fists', 'Red face', 'Scowling', 'Raised voice', 'Feeling provoked']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
angst,"['Teenage years', 'Brooding', 'Existential crisis', 'Feeling misunderstood', 'Inner turmoil']","['situation', 'situation', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.4, 0.2]"
annoyed,"['Mildly angry', 'Losing patience', 'Rolling eyes', 'Heavy sighing', 'Reaction to a persistent noise']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
anxious,"['Racing heart', 'Biting nails', 'Overthinking the future', 'Unable to relax', 'Dreading the unknown']","['entity', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
appeal,"['Used in courts', 'After losing a case', 'Sent to a higher judge', 'Asks to overturn a ruling', 'Formal legal document']","['situation', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
appreciation,"['Recognizing value', 'Saying ""thank you""', 'After receiving a favor', 'Not taking for granted', 'Acknowledging a kind act']","['introspective', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
