word,properties,codes,frequencies
ability,[''],[],"[0, 0, 0, 0]"
accusation,"['investigation', 'courtroom', 'paranoia', 'whistleblower']","['association', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
achievement,[''],[],"[0, 0, 0, 0]"
activity,"['camping', 'exhaustion', 'children', 'exercise']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
addiction,"['intervention', 'medication', 'enabler', 'withdrawal']","['social constellation', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.5, 0.25]"
admiration,[''],[],"[0, 0, 0, 0]"
advantage,"['sports', 'negotiation', 'resume', 'skill']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['island', 'pirates', 'map', 'midnight']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
advice,[''],[],"[0, 0, 0, 0]"
agony,[''],[],"[0, 0, 0, 0]"
agreement,"['handshake', 'contract', 'lawyer', 'compromise']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
amazement,[''],[],"[0, 0, 0, 0]"
ambition,[''],[],"[0, 0, 0, 0]"
ambush,"['battlefield', 'chaos', 'silence', 'desperation']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
amusement,[''],[],"[0, 0, 0, 0]"
anger,[''],"['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['rollercoaster', 'butterfly', 'alarm clock', 'medication']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
apology,[''],[],"[0, 0, 0, 0]"
appearance,"['make-up', 'outfit', 'first impression', 'photograph']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['cravings', 'mealtime', 'dining table', 'weight']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
application,"['resume', 'software', 'interview', 'university']","['association', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
aptitude,"['portfolio', 'brainpower', 'career', 'IQ test']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,[''],[],"[0, 0, 0, 0]"
art,"['paint', 'museum', 'sculpture', 'emotion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['architecture', 'film', 'lens', 'dimension']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['government', 'conspiracy', 'betrayal', 'gun']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
