word,properties,codes,frequencies
ability,"['talent', 'hardwork', 'confidence', 'opportunity']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
accusation,[''],[],"[0, 0, 0, 0]"
achievement,[''],[],"[0, 0, 0, 0]"
activity,"['summer', 'memories', 'beach', 'planning']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
addiction,[''],[],"[0, 0, 0, 0]"
admiration,"['award', 'fan', 'icon', 'mentor']","['association', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
advantage,[''],[],"[0, 0, 0, 0]"
adventure,"['map', 'pirate', 'treasure', 'canyon']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
advice,"['diary', 'mentor', 'journaling', 'counseling']","['association', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
agony,"['tears', 'surgery', 'desperation', 'darkness']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
agreement,"['contract', 'sign language', 'compromise', 'handshake']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
amazement,[''],[],"[0, 0, 0, 0]"
ambition,[''],[],"[0, 0, 0, 0]"
ambush,"['warfare', 'forest', 'camouflage', 'unexpected']","['other abstract concept', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
amusement,[''],[],"[0, 0, 0, 0]"
anger,"['1. explosion', '2. revenge', '3. road rage', '4. stormy weather']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
anxiety,[''],[],"[0, 0, 0, 0]"
apology,[''],[],"[0, 0, 0, 0]"
appearance,"['mirror', 'clothes', 'smile', 'contest']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
appetite,"['breakfast', 'restaurant', 'hunger', 'binge-watching']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
application,"['document', 'security', 'interview', 'resume']","['association', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
aptitude,"['talent', 'test', 'interview', 'certificates']","['other abstract concept', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
argument,"['disagreement', 'courtroom', 'teenager', 'loud mouthed']","['other abstract concept', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
art,"['museum', 'piano', 'canvas', 'sculpture']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
aspect,"['darkness', 'sculpture', 'mountain', 'shadow']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['courtroom', 'conspiracy', 'dark alley', 'fingerprint']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
assumption,"['judgment', 'prejudice', 'stereotype', 'theory']","['other abstract concept', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
astonishment,"['silence', 'smile', 'mirror', 'amazement']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
attack,[''],[],"[0, 0, 0, 0]"
attention,[''],[],"[0, 0, 0, 0]"
attraction,[''],[],"[0, 0, 0, 0]"
beauty,[''],[],"[0, 0, 0, 0]"
being,"['existence', 'universe', 'essence', 'reality']","['other abstract concept', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
betrayal,[''],"['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
blackmail,"['ransom', 'secret', 'espionage', 'crime']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
boredom,"['homework', 'insomnia', 'office', 'road trip']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
boycott,"['protest', '""workers\' rights""', 'apartheid', 'divestment']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
bravery,"['shield', 'eagle', 'poem', 'soldier']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
career,[''],[],"[0, 0, 0, 0]"
carefulness,"['children playing', 'precision instruments', 'elderly guidance', 'fragile plants']","['social constellation', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.5, 0.0]"
catastrophe,"['devastation', 'insurance claim', 'Hollywood disaster movie', 'emergency response']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
caution,"['warning signs', 'brake lights', 'slow speed limit', 'hesitation']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
challenge,"['obstacle course', 'competition judge', 'problem-solving book', 'sports team captain']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
chaos,"['anarchy', 'art', 'hurricane', 'stampede']","['other abstract concept', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
character,"['cosplay', 'fiction', 'courage', 'mask']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
charm,"['necklace', 'magician', 'fairy tale', 'antique clock']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
comfort,"['blanket', 'home', 'peace', 'mother']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
commitment,"['promise', 'relationship', 'job security', 'financial stability']","['other abstract concept', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
comparison,[''],[],"[0, 0, 0, 0]"
compassion,[''],[],"[0, 0, 0, 0]"
competence,[''],[],"[0, 0, 0, 0]"
compromise,"['mediator', 'negotiation', 'agreement', 'middle-ground']","['social constellation', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.5, 0.25]"
compulsion,"['obsession', 'dependence', 'urge', 'addiction']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
confession,[''],[],"[0, 0, 0, 0]"
conflict,[''],[],"[0, 0, 0, 0]"
consideration,[''],[],"[0, 0, 0, 0]"
consolation,[''],[],"[0, 0, 0, 0]"
contempt,[''],[],"[0, 0, 0, 0]"
convention,"['booths', 'business card', 'networking', 'schedule']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
cooperation,[''],[],"[0, 0, 0, 0]"
courage,"['firefighter', 'anthem', 'vulnerability', 'armor']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
creativity,[''],[],"[0, 0, 0, 0]"
crime,"['prison', 'investigation', 'detective', 'victim']","['association', 'other abstract concept', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
criticism,"['public speaking', 'performance reviews', 'art exhibitions', 'parenting']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
cruelty,"['slavery', 'scar', 'prison', 'torture']","['social constellation', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.5, 0.0]"
culture,[''],[],"[0, 0, 0, 0]"
curiosity,[''],[],"[0, 0, 0, 0]"
custom,[''],[],"[0, 0, 0, 0]"
danger,"['skull and crossbones', 'minefield', 'warning sign', 'landslide']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
death,[''],[],"[0, 0, 0, 0]"
decision,[''],[],"[0, 0, 0, 0]"
demand,[''],[],"[0, 0, 0, 0]"
desire,[''],[],"[0, 0, 0, 0]"
desperation,[''],[],"[0, 0, 0, 0]"
destruction,"['rubble', 'nuclear', 'explosion', 'apocalyptic']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
detection,"['police officers', 'facial recognition', 'security cameras', 'chemicals']","['social constellation', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
dictatorship,"['propaganda', 'coup', 'prison cells', 'economic crisis']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
difference,[''],[],"[0, 0, 0, 0]"
difficulty,[''],[],"[0, 0, 0, 0]"
dignity,"['respect', 'wedding', 'queen', 'conviction']","['other abstract concept', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
diligence,"['hard work', 'consistent habits', 'early mornings', 'perfectionist']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
disadvantage,"['bias', 'obstacle', 'lost potential', 'unfair disadvantage']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
disappointment,"['tears', 'sports', 'vacation', 'crush']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
discovery,"['treasure', 'expedition', 'secret', 'child']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
disgust,[''],[],"[0, 0, 0, 0]"
dismay,"['lost', 'darkness', 'fear', 'wave']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
dispute,[''],[],"[0, 0, 0, 0]"
distance,[''],[],"[0, 0, 0, 0]"
distraction,"['mind-wandering', 'social media', '""driver\'s road test""', 'messy classroom']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
diversity,"['festival', 'artwork', 'languages', 'spectrum']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
doubt,[''],"['other abstract concept', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
