word,properties,codes,frequencies
ability,[''],[],"[0, 0, 0, 0]"
accusation,"['trial', 'lawyer', 'fingerprint', 'suspect']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
achievement,[''],[],"[0, 0, 0, 0]"
activity,"['exercise', 'schedule', 'excitement', 'team']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
addiction,[''],[],"[0, 0, 0, 0]"
admiration,[''],[],"[0, 0, 0, 0]"
advantage,"['negotiation', 'athleticism', 'competition', 'salary']","['social constellation', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
adventure,"['camping', 'treasure', 'pirates', 'journey']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
advice,[''],[],"[0, 0, 0, 0]"
agony,"['hospital bed', 'tears', 'heavy rain', 'nightmare']","['association', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
agreement,[''],[],"[0, 0, 0, 0]"
amazement,"['fireworks', 'smile', 'rollercoaster', 'wonder']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
ambition,"['drive', 'mountain', 'leader', 'fire']","['internal state and emotion', 'association', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
ambush,"['night', 'jungle', 'soldier', 'fear']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
amusement,"['park', 'laughter', 'arcade', 'birthday']","['association', 'internal state and emotion', 'association', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
anger,[''],"['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['nightmares', 'medication', 'storm', 'performance']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
