word,properties,codes,frequencies
ability,"['sportsmanship', 'confidence', 'natural talent', 'certification']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
accusation,"['investigation', 'lawyer', 'shame', 'evidence']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
achievement,[''],[],"[0, 0, 0, 0]"
activity,[''],[],"[0, 0, 0, 0]"
addiction,"['withdrawal', 'teenager', 'high-risk', 'rehab']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
admiration,"['admiration shows appreciation', 'it sparks creativity', 'being admired is empowering', 'heartfelt admiration can be fleeting']","['other abstract concept', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
advantage,"['sport', 'marketing', 'politician', 'puzzle']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['map', 'treasure', 'bandit', 'camping']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
advice,[''],[],"[0, 0, 0, 0]"
agony,[''],[],"[0, 0, 0, 0]"
agreement,[''],[],"[0, 0, 0, 0]"
amazement,"['fairy lights', 'rollercoaster', 'childlike wonder', 'cosmic explosion']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
ambition,"['trophy', 'late nights', 'self-confidence', 'Olympic games']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['war room', 'surprise attack', 'hidden dangers', 'stealthy movement']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
amusement,[''],[],"[0, 0, 0, 0]"
anger,"['fist', 'solitude', 'traffic jam rage', 'screaming']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
anxiety,[''],[],"[0, 0, 0, 0]"
apology,"['regret', 'tears', 'forgiveness', 'apology letter']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
appearance,"['mirror', 'fashion show', 'disguise', 'beauty pageant']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
appetite,[''],[],"[0, 0, 0, 0]"
application,"['resume', 'interview', 'software', 'permission']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
aptitude,[''],[],"[0, 0, 0, 0]"
argument,"['anger', 'debate', 'marriage', 'courtroom']","['internal state and emotion', 'social constellation', 'social constellation', 'association']","[0.0, 0.25, 0.5, 0.25]"
art,"['gallery', 'studio', 'brush', 'masterpiece']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
aspect,"['perspective', 'drawing', 'architecture', 'viewpoint']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['president', 'gunshots', 'conspiracy', 'courtroom']","['social constellation', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['bias', 'agreement', 'connotation', 'prediction']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
astonishment,"['jaw drop', 'roller coaster', 'lightning strike', 'silent stare']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
attack,"['battle', 'surprise', 'soldier', 'weapon']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
attention,[''],[],"[0, 0, 0, 0]"
attraction,[''],[],"[0, 0, 0, 0]"
beauty,"['sunrise', 'diamonds', 'garden', 'fragrance']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
being,"['presence', 'vulnerability', 'alive', 'energy']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
betrayal,[''],"['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
blackmail,"['prison', 'politician', 'email', 'ransom']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
boredom,"['homework', 'afternoon', 'sleepiness', 'library']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
boycott,[''],"['association', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
