word,properties,codes,frequencies
ability,"['skill', 'potential', 'talent', 'perform']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['finger', 'courtroom', 'denial', 'guilt']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
achievement,"['trophy', 'milestone', 'sweat', 'celebration']","['association', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
activity,"['buzzing', 'playground', 'schedule', 'sweat']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
addiction,"['craving', 'withdrawal', 'spiral', 'substance']","['internal state and emotion', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
admiration,"['gaze', 'pedestal', 'applause', 'hero']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['edge', 'competition', 'leverage', 'unfair']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['jungle', 'compass', 'thrill', 'unknown']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
advice,"['mentor', 'column', 'unsolicited', 'wisdom']","['social constellation', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
agony,"['scream', 'wound', 'writhing', 'hospital']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'nod', 'compromise']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['wide eyes', 'magic trick', 'gasp', 'unexpected']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
ambition,"['ladder', 'fire', 'sleepless', 'summit']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['jungle', 'surprise', 'hidden', 'predator']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['roller coaster', 'laughter', 'cotton candy', 'carnival']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fist', 'red', 'shout', 'volcano']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['sweating', 'exam', 'chest tightness', 'overthinking']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
apology,"['regret', 'letter', 'forgiveness', 'sincerity']","['internal state and emotion', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['mirror', 'first impression', 'costume', 'deceptive']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
appetite,"['hunger', 'buffet', 'growling', 'insatiable']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
application,"['resume', 'software', 'college', 'form']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
aptitude,"['test', 'talent', 'learning', 'potential']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['heated', 'debate', 'courtroom', 'fist']","['internal state and emotion', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
art,"['canvas', 'museum', 'creativity', 'brushstroke']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['facet', 'perspective', 'diamond', 'ratio']","['other abstract concept', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
assassination,"['bullet', 'president', 'conspiracy', 'shadows']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['leap', 'unverified', 'baseline', 'risk']","['sensorimotor feature', 'other abstract concept', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
astonishment,"['jaw-drop', 'magic trick', 'speechless', 'wide eyes']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
attack,"['ambush', 'shield', 'heart', 'strategy']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
attention,"['spotlight', 'classroom', 'focus', 'salute']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
attraction,"['magnet', 'rollercoaster', 'butterflies', 'gravity']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
beauty,"['mirror', 'rose', 'sunset', 'grace']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
being,"['existence', 'alive', 'creature', 'presence']","['other abstract concept', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
betrayal,"['knife', 'trust', 'shadow', 'secret']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
blackmail,"['secret', 'envelope', 'leverage', 'threat']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'yawn', 'rainy', 'fidget']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
boycott,"['protest', 'refusal', 'movement', 'injustice']","['social constellation', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
bravery,"['firefighter', 'lion', 'battlefield', 'medal']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
career,"['ladder', 'ambition', 'resume', 'promotion']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['tightrope', 'glass', 'surgeon', 'slowness']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
catastrophe,"['earthquake', 'destruction', 'emergency', 'headline']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
caution,"['yellow', 'wet floor', 'tape', 'slow']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
challenge,"['obstacle', 'growth', 'arena', 'dare']","['sensorimotor feature', 'other abstract concept', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
chaos,"['tornado', 'shattered', 'crowd', 'entropy']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
character,"['novel', 'integrity', 'role', 'alphabet']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
charm,"['bracelet', 'spell', 'snake', 'lucky']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
comfort,"['blanket', 'couch', 'warmth', 'home']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
commitment,"['ring', 'dedication', 'promise', 'long-term']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
comparison,"['scale', 'shopping', 'jealousy', 'chart']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
compassion,"['warmth', 'helping', 'tears', 'shelter']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
competence,"['job interview', 'skill', 'confidence', 'threshold']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
compromise,"['negotiation', 'middle ground', 'sacrifice', 'agreement']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
compulsion,"['handwashing', 'urge', 'gambling', 'relentless']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
confession,"['priest', 'guilt', 'booth', 'secret']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.25, 0.25]"
conflict,"['war', 'tension', 'resolution', 'battlefield']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
consideration,"['thoughtful', 'courtroom', 'weight', 'pause']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
consolation,"['grief', 'prize', 'embrace', 'loss']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
contempt,"['sneer', 'courtroom', 'disgust', 'dismissal']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
convention,"['lanyard', 'cosplay', 'keynote', 'crowded']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
cooperation,"['teamwork', 'handshake', 'bridge', 'compromise']","['social constellation', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
courage,"['lion', 'battlefield', 'standing alone', 'heartbeat']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
creativity,"['spark', 'canvas', 'brainstorm', 'freedom']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
crime,"['detective', 'punishment', 'alley', 'fingerprint']","['association', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
criticism,"['review', 'sting', 'growth', 'red pen']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
cruelty,"['cage', 'whip', 'tears', 'indifference']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
culture,"['petri dish', 'traditions', 'museum', 'yogurt']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
curiosity,"['cat', 'keyhole', 'child', 'exploration']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
custom,"['tailor', 'tradition', 'handmade', 'border']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
danger,"['warning', 'cliff', 'red', 'adrenaline']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
death,"['coffin', 'grief', 'silence', 'cold']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
decision,"['crossroads', 'weight', 'judge', 'fork']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
demand,"['ultimatum', 'supply', 'protest', 'urgent']","['other abstract concept', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
desire,"['flame', 'longing', 'forbidden', 'pulse']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
desperation,"['cliff', 'last resort', 'sweat', 'drowning']","['association', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
destruction,"['rubble', 'tornado', 'aftermath', 'demolition']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
detection,"['magnifying glass', 'clue', 'alarm', 'hidden']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
dictatorship,"['censorship', 'military', 'propaganda', 'fear']","['other abstract concept', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
difference,"['gap', 'contrast', 'subtraction', 'opinion']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
