word,rating
truth,6
legality,5
drug,2
stranger,1
band,1
hotel,1
material,1
lesson,3
victim,2
extent,1
burner,1
suggestion,2
dagger,1
site,1
consequence,5
thing,1
degree,2
unity,3
duty,6
combination,1
guess,1
tool,1
incentive,4
anger,2
manner,2
satisfaction,3
supply,1
bag,1
paragraph,1
neighborhood,2
trust,5
philosophy,4
route,1
father,4
wolf,1
vocabulary,1
incident,1
teacher,3
contract,6
factory,2
rabbit,1
reality,3
territory,2
chief,4
salary,3
outcome,5
past,2
assumption,2
institute,2
chicken,1
street,1
willingness,3
reinforcement,4
crocodile,1
diet,2
bet,1
entree,1
fog,1
rule,7
example,2
moment,1
uncle,3
deputy,4
cow,1
result,5
coincidence,1
thorn,1
fat,1
occasion,2
mile,1
advantage,3
rent,2
time,4
spirit,3
corporation,2
helmet,1
composer,1
distance,1
engagement,3
duel,1
gender,3
individual,4
specialist,2
mankind,5
sky,1
gesture,1
cliff,1
line,1
tree,1
promotion,3
donor,4
acquisition,2
leader,5
replacement,2
flask,1
obstruction,2
pest,1
confidence,5
episode,1
show,1
hurricane,1
eight,1
calendar,1
bank,3
meeting,2
necklace,1
opposition,4
miracle,2
peach,1
christmas,2
vision,3
tension,2
odor,1
inch,1
perception,3
appointment,2
cocktail,1
blade,1
truck,1
peacemaker,4
marriage,5
chair,1
cranberry,1
payment,3
belief,5
microscope,1
significance,4
speech,3
cause,5
loan,2
entrance,1
lock,1
tennis,1
bed,1
retention,2
skunk,1
silence,1
coffee,1
scholar,2
holiday,1
paradigm,4
river,1
limitation,3
volt,1
description,2
bird,1
diversity,3
salad,1
trumpet,1
child,4
march,2
stride,1
apology,4
boulder,1
fallacy,3
shortness,1
knowledge,5
kite,1
diamond,1
starch,1
hat,1
pimple,1
advice,4
costume,1
mileage,1
exception,3
mud,1
skin,1
brevity,2
blood,1
record,2
puppy,1
heap,1
lobster,1
robbery,2
spelling,1
stapler,1
fabric,1
vapor,1
poll,2
road,1
handkerchief,1
stick,1
hospital,3
job,4
grammar,2
radio,1
irrigation,1
genuine,3
location,2
personality,4
waste,1
darkness,1
island,1
guilt,5
pie,1
difference,3
mastery,5
bullet,2
insight,5
metaphor,2
lunch,1
faith,6
midnight,1
typewriter,1
bolt,1
wood,1
disappointment,3
ignition,1
quality,4
conclusion,2
ballot,7
bracelet,1
propeller,1
hierarchy,6
escape,2
definition,3
grasshopper,1
identity,5
skull,2
preference,4
temple,5
nose,1
interruption,2
item,1
mold,1
disagreement,3
zoo,1
cucumber,1
mother,6
crime,7
electricity,1
friendship,5
sight,2
sister,6
value,5
atrocity,7
ignorance,4
establishment,5
sow,1
charity,6
shame,7
woman,5
tradition,6
arc,1
refrigerator,1
sedative,2
safety,6
murder,7
fantasy,2
mustard,1
grandmother,6
liar,5
coupon,1
nation,5
animal,2
knife,3
reason,4
intention,5
honesty,7
uniform,3
protection,6
pool,1
addition,2
story,2
awareness,5
adventurer,2
fireplace,1
state,4
frog,1
performance,3
squeak,1
mansion,1
station,1
emergence,2
edge,2
division,3
issue,4
betrayal,7
linen,1
potato,1
grass,1
roof,1
kitten,1
punishment,6
bottle,1
sandal,1
number,2
irony,3
riddle,2
pretense,4
consideration,5
category,2
lisp,1
chance,3
queen,4
origin,3
brute,2
calculation,3
jerk,2
adversity,5
logic,4
majority,4
claim,3
selection,3
flavor,1
measure,3
ceiling,1
oven,1
apple,1
independence,6
affection,5
hurt,4
