word,properties,codes,frequencies
ability,"['climbing', 'piano', 'wings', 'certificate']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
accusation,"['finger', 'gavel', 'sweat', 'whisper']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'sweat', 'mountain', 'champagne']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
activity,"['running', 'sweat', 'calendar', 'playground']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
addiction,"['needle', 'chains', 'sweat', 'screen']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
admiration,"['applause', 'stars', 'mentor', 'museum']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['tennis', 'hilltop', 'telescope', 'shortcut']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
adventure,"['mountain', 'compass', 'risk', 'backpack']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
advice,"['grandparent', 'compass', 'whisper', 'mistake']","['social constellation', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
agony,"['clenched teeth', 'marathon', 'broken glass', 'waiting room']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
agreement,"['handshake', 'signature', 'nod', 'peace']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
amazement,"['fireworks', 'jaw', 'galaxy', 'magician']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['mountain', 'ladder', 'coffee', 'horizon']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['camouflage', 'jungle', 'stillness', 'alley']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
amusement,"['roller coaster', 'popcorn', 'arcade', 'tickle']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
anger,"['red', 'fist', 'traffic', 'heartbeat']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['knot', 'coffee', 'stage', 'deadline']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
apology,"['flowers', 'handshake', 'mirror', 'bridge']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
appearance,"['mirror', 'makeup', 'curtain', 'witness']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['buffet', 'aroma', 'midnight', 'silverware']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
application,"['smartphone', 'resume', 'glue', 'interview']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
aptitude,"['piano', 'testing', 'engine', 'DNA']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
argument,"['logic', 'shouting', 'door', 'headache']","['other abstract concept', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
art,"['museum', 'canvas', 'silence', 'messy']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['telescope', 'grammar', 'diamond', 'shadow']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['scope', 'crowd', 'chaos', 'contract']","['other abstract concept', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
assumption,"['blindfold', 'iceberg', 'puzzle', 'silence']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
astonishment,"['gasp', 'eclipse', 'statue', 'lightning']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
attack,"['shark', 'castle', 'adrenaline', 'chess']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
attention,"['spotlight', 'soldier', 'classroom', 'siren']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
attraction,"['magnet', 'rollercoaster', 'gravity', 'spark']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
beauty,"['sunset', 'mirror', 'rose', 'symmetry']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
being,"['breath', 'pulse', 'meditation', 'starlight']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
betrayal,"['knife', 'kiss', 'secret', 'ice']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
blackmail,"['envelope', 'secret', 'camera', 'shadows']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'ceiling', 'dust', 'static']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
boycott,"['bus', 'wallet', 'sign', 'justice']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
bravery,"['lion', 'fire', 'cliff', 'medal']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
