word,properties,codes,frequencies
ability,"['bicycle', 'stage', 'weights', 'cape']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
accusation,"['finger', 'courtroom', 'sweat', 'gavel']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'sweat', 'mountaintop', 'applause']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
activity,"['sneakers', 'classroom', 'sweat', 'calendar']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['dopamine', 'chains', 'midnight', 'slot machine']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
admiration,"['trophy', 'mentor', 'painting', 'telescope']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['hill', 'speed', 'chess', 'map']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['backpack', 'compass', 'mountains', 'binoculars']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
advice,"['lighthouse', 'coffee', 'shoulder', 'notebook']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
agony,"['screaming', 'sweat', 'marathon', 'teeth']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'ink', 'nod', 'table']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['fireworks', 'jaw drop', 'space', 'magic']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['ladder', 'coffee', 'mountain', 'suit']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambush,"['jungle', 'camouflage', 'heartbeat', 'shadows']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['ferris wheel', 'popcorn', 'ticket', 'mirror']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
anger,"['red', 'fire', 'fist', 'steam']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
