word,properties,codes,frequencies
abominable,"['Dreadful', 'Repulsive', 'Inspires disgust', 'Extremely bad', 'Unforgivable']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'entity']","[0.6, 0.4, 0.0, 0.0]"
accessible,"['Open', 'Available', 'Easy to reach', 'Welcoming', 'Inclusive']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
accurate,"['Correct', 'Precise', 'Data', 'Measurement', 'Verified']","['taxonomic', 'taxonomic', 'situation', 'situation', 'situation']","[0.4, 0.0, 0.6, 0.0]"
accusation,"['Statement', 'Blame', 'Formal', 'Legal', 'Dispute']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
admiration,"['Respect', 'Positive feeling', 'Inspired', 'Looking up to someone', 'Awe']","['taxonomic', 'introspective', 'introspective', 'situation', 'introspective']","[0.2, 0.0, 0.2, 0.6]"
adoring,"['Intense affection', 'Gaze', 'Devotion', 'Idolizing', 'Warmth']","['taxonomic', 'entity', 'taxonomic', 'situation', 'entity']","[0.4, 0.4, 0.2, 0.0]"
affection,"['Warmth', 'Caring', 'Gentle', 'Connection', 'Tender regard']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
affirmation,"['Positive', 'Statement', 'Encouragement', 'Self-belief', 'Repeated']","['introspective', 'taxonomic', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.4, 0.2]"
affordable,"['Within reach', 'Budget-friendly', 'Reasonable cost', 'Accessible', 'Financial possibility']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
aging,"['Gradual', 'Time', 'Decline', 'Biological', 'Wrinkles']","['entity', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
agitation,"['Restlessness', 'Unease', 'Stirring', 'Frustration', 'Provokes worry']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.6, 0.4, 0.0, 0.0]"
agree,"['Concord', 'Shared opinion', 'Nodding', 'Resolution', 'Common ground']","['taxonomic', 'taxonomic', 'situation', 'entity', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
amazing,"['Inspiring', 'Unexpected', 'Overwhelming', 'Positive emotion', 'Awe-struck']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
amused,"['Slight smile', 'Mildly entertained', 'Lighthearted', 'Quietly enjoying', 'Positive feeling']","['entity', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
angry,"['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Unfairness']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
angst,"['Deep distress', 'Existential', 'Youth', 'Uncertainty', 'Inner turmoil']","['taxonomic', 'taxonomic', 'situation', 'entity', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
annoyed,"['Irritated', 'Slight anger', 'Impatience', 'Minor frustration', 'Responding negatively']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
anxious,"['Worry', 'Restless', 'Future-focused', 'Unease', 'Physical tension']","['taxonomic', 'entity', 'introspective', 'taxonomic', 'introspective']","[0.4, 0.2, 0.0, 0.4]"
appeal,"['Request', 'Persuasion', 'Court', 'Attractive', 'Consideration']","['taxonomic', 'situation', 'situation', 'entity', 'entity']","[0.2, 0.4, 0.4, 0.0]"
appreciation,"['Thankfulness', 'Recognition', 'Value', 'Expressed verbally', 'Positive regard']","['taxonomic', 'entity', 'entity', 'situation', 'taxonomic']","[0.4, 0.4, 0.2, 0.0]"
apprehensive,"['Unease', 'Anticipation', 'Uncertainty', 'Future-focused', 'Slight fear']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
ashamed,"['Regret', 'Blush', 'Embarrassed', 'Secret', 'Wanting to hide']","['introspective', 'entity', 'taxonomic', 'entity', 'situation']","[0.2, 0.4, 0.2, 0.2]"
assassinate,"['Sudden', 'Illegal', 'Political', 'Secret', 'Target']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Surprise', 'Wide-eyed', 'Unexpected', 'Speechless', 'Flabbergasted']","['taxonomic', 'entity', 'introspective', 'entity', 'taxonomic']","[0.4, 0.4, 0.0, 0.2]"
atrocity,"['Heinous', 'Shocking', 'Unspeakable', 'Violation', 'Outrageous']","['introspective', 'introspective', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
avenge,"['Retribution', 'Justice', 'Harm', 'Righting a wrong', 'Emotional response']","['taxonomic', 'entity', 'entity', 'situation', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
aversion,"['Strong dislike', 'Avoidance', 'Psychological', 'Repulsion', 'Unwillingness']","['taxonomic', 'situation', 'taxonomic', 'taxonomic', 'entity']","[0.6, 0.2, 0.2, 0.0]"
blessing,"['Divine favor', 'Gratitude', 'A prayer', 'Positive outcome', 'Expressed well wishes']","['taxonomic', 'introspective', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.4, 0.2]"
