word,properties,codes,frequencies
abominable,"['Repulsive', 'Dreadful', 'Inspires disgust', 'Extremely bad', 'Unacceptable']","['taxonomic', 'taxonomic', 'introspective', 'introspective', 'introspective']","[0.4, 0.0, 0.0, 0.6]"
accessible,"['Available', 'Open', 'Easy to reach', 'Welcoming', 'Inclusive']","['taxonomic', 'taxonomic', 'entity', 'entity', 'situation']","[0.4, 0.4, 0.2, 0.0]"
accurate,"['Precise', 'Correctness', 'Free from error', 'Measurement', 'Verified']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
accusation,"['Claim', 'Blame', 'Formal', 'Legal', 'Defense']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
admiration,"['Respect', 'Approval', 'A feeling', 'Look up to', 'Positive regard']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'taxonomic']","[0.8, 0.0, 0.2, 0.0]"
adoring,"['Intense', 'Devotion', 'Warmth', 'Gaze', 'Affectionate']","['entity', 'taxonomic', 'introspective', 'entity', 'entity']","[0.2, 0.6, 0.0, 0.2]"
affection,"['Warmth', 'Kindness', 'Caring', 'Gentle', 'Connection']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
affirmation,"['Positive', 'Statement', 'Encouragement', 'Belief', 'Self-acceptance']","['entity', 'taxonomic', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
affordable,"['Within reach', 'Budget-friendly', 'Reasonable price', 'Accessible', 'Financial feasibility']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
aging,"['Gradual', 'Time', 'Decline', 'Biological', 'Wrinkles']","['situation', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
agitation,"['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provocation']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'situation']","[0.6, 0.2, 0.2, 0.0]"
agree,"['Concord', 'Shared view', 'Verbal affirmation', 'Resolution', 'Mutual understanding']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
amazing,"['Inspiring awe', 'Unexpected', 'Remarkable', 'Positive emotion', 'Beyond ordinary']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
amused,"['Mild enjoyment', 'Slight smile', 'Entertainment', 'Lighthearted', 'Pleasant surprise']","['introspective', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
angry,"['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Unfairness']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
angst,"['Uncertainty', 'Deep distress', 'Adolescence', 'Existential', 'Inner turmoil']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
annoyed,"['Irritated', 'Mild anger', 'Impatience', 'Small disturbances', 'Restraining reaction']","['taxonomic', 'taxonomic', 'entity', 'situation', 'situation']","[0.4, 0.2, 0.4, 0.0]"
anxious,"['Worry', 'Restlessness', 'Future-focused', 'Physical tension', 'Unease']","['taxonomic', 'entity', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
appeal,"['Request', 'Persuasion', 'Court', 'Attractive', 'Plea']","['taxonomic', 'situation', 'situation', 'taxonomic', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
appreciation,"['Gratitude', 'Recognition', 'Value', 'Expression', 'Acknowledgment']","['taxonomic', 'taxonomic', 'entity', 'situation', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
