word,properties,codes,frequencies
abominable,"['Repulsive', 'Extremely bad', 'Inspires disgust', 'Morally wrong', 'Unacceptable']","['taxonomic', 'taxonomic', 'introspective', 'entity', 'introspective']","[0.4, 0.2, 0.0, 0.4]"
accessible,"['Available', 'Usable', 'Without barriers', 'Welcoming', 'Easy to reach']","['taxonomic', 'taxonomic', 'entity', 'situation', 'entity']","[0.4, 0.4, 0.2, 0.0]"
accurate,"['Precise', 'Correctness', 'Verified', 'Data', 'Measurements']","['taxonomic', 'taxonomic', 'introspective', 'situation', 'situation']","[0.4, 0.0, 0.4, 0.2]"
accusation,"['Blame', 'Formal', 'Legal', 'Deny', 'Public']","['situation', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
admiration,"['Respect', 'Approval', 'Inspiration', 'Observing closely', 'Positive feeling']","['taxonomic', 'introspective', 'entity', 'situation', 'introspective']","[0.2, 0.2, 0.2, 0.4]"
adoring,"['Intense', 'Affection', 'Gaze', 'Devotion', 'Idolizing']","['entity', 'taxonomic', 'situation', 'taxonomic', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
affection,"['Warmth', 'Caring', 'Gentle', 'Displayed openly', 'Close bond']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
affirmation,"['Positive', 'Statement', 'Self-belief', 'Encouragement', 'Repeated']","['entity', 'taxonomic', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
affordable,"['Within reach', 'Budget-friendly', 'Reasonable price', 'Accessible', 'Economical']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
aging,"['Gradual', 'Time', 'Decline', 'Wrinkles', 'Process']","['entity', 'situation', 'entity', 'entity', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
agitation,"['Restlessness', 'Unease', 'Shaking', 'Stirring', 'Provoked']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'situation']","[0.6, 0.2, 0.2, 0.0]"
agree,"['Concur', 'Shared view', 'Resolution', 'Nod', 'Unity']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
amazing,"['Exceptional', 'Inspiring awe', 'Beyond expectation', 'Positive reaction', 'Remarkable']","['taxonomic', 'introspective', 'introspective', 'introspective', 'taxonomic']","[0.4, 0.0, 0.0, 0.6]"
amused,"['Mildly pleased', 'A smile', 'Lighthearted', 'Entertainment', 'Enjoyment']","['taxonomic', 'entity', 'entity', 'situation', 'taxonomic']","[0.4, 0.4, 0.2, 0.0]"
angry,"['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Uncontrolled']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
angst,"['Inward', 'Existential', 'Teenagers', 'Overwhelming', 'Searching']","['entity', 'taxonomic', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
annoyed,"['Mild irritation', 'Slight frustration', 'Impatience', 'Small disturbances', 'Restrained reaction']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'situation']","[0.6, 0.0, 0.4, 0.0]"
anxious,"['Worry', 'Restless', 'Anticipation', 'Unease', 'Physical tension']","['taxonomic', 'entity', 'introspective', 'taxonomic', 'entity']","[0.4, 0.4, 0.0, 0.2]"
appeal,"['Request', 'Persuasion', 'Court', 'Attractive', 'Entreaty']","['taxonomic', 'entity', 'situation', 'entity', 'taxonomic']","[0.4, 0.4, 0.2, 0.0]"
appreciation,"['Gratitude', 'Recognition', 'Value', 'Acknowledgment', 'Positive regard']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
