word,properties,codes,frequencies
abominable,"['Repulsive', 'Dreadful', 'Causes disgust', 'Extremely bad', 'Unacceptable']","['taxonomic', 'taxonomic', 'introspective', 'introspective', 'introspective']","[0.4, 0.0, 0.0, 0.6]"
accessible,"['Available', 'Usable', 'Welcoming', 'Unobstructed', 'Inclusive']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
accurate,"['Correct', 'Precise', 'Verifiable', 'Error-free', 'Reliable']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
accusation,"['Statement', 'Blame', 'Legal', 'Formal', 'Dispute']","['taxonomic', 'entity', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
admiration,"['Respect', 'A feeling', 'Looking up to someone', 'Positive regard', 'Inspired']","['taxonomic', 'taxonomic', 'situation', 'taxonomic', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
adoring,"['Intense', 'Devotion', 'Affectionate', 'Gaze', 'Praise']","['entity', 'taxonomic', 'taxonomic', 'situation', 'situation']","[0.4, 0.2, 0.4, 0.0]"
affection,"['Warmth', 'Caring', 'Gentle', 'Connection', 'Kindness']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
affirmation,"['Positive', 'Statement', 'Belief', 'Encouragement', 'Self-acceptance']","['introspective', 'taxonomic', 'entity', 'taxonomic', 'situation']","[0.4, 0.2, 0.2, 0.2]"
affordable,"['Within reach', 'Budget-friendly', 'Reasonable price', 'Financial possibility', 'Accessible']","['taxonomic', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
aging,"['Time', 'Gradual', 'Decline', 'Wrinkles', 'Process']","['situation', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
agitation,"['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Frustration']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.6, 0.4, 0.0, 0.0]"
agree,"['Concurrence', 'Shared opinion', 'Verbal affirmation', 'Resolution', 'Positive response']","['taxonomic', 'entity', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
amazing,"['Inspiring awe', 'Beyond expectation', 'Wonderful', 'Unexpected', 'Remarkable']","['introspective', 'introspective', 'taxonomic', 'introspective', 'taxonomic']","[0.4, 0.0, 0.0, 0.6]"
amused,"['Slight smile', 'Mildly entertained', 'Quietly enjoying', 'Not bored', 'Lighthearted']","['entity', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
angry,"['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Reactive']","['entity', 'entity', 'introspective', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
angst,"['Existential', 'Inner turmoil', 'Adolescence', 'Discomfort', 'Meaninglessness']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
annoyed,"['Irritated', 'Mild frustration', 'Impatience', 'Slight anger', 'Responding negatively']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'situation']","[0.6, 0.2, 0.2, 0.0]"
anxious,"['Unease', 'Worry', 'Restless', 'Anticipation', 'Butterflies']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
appeal,"['Persuasion', 'Court', 'Request', 'Attractive', 'Plea']","['situation', 'situation', 'taxonomic', 'entity', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
appreciation,"['Gratitude', 'Recognition', 'Positive regard', 'Expressed verbally', 'Value']","['taxonomic', 'taxonomic', 'entity', 'situation', 'entity']","[0.4, 0.4, 0.2, 0.0]"
apprehensive,"['Anxious', 'Uncertainty', 'Anticipating trouble', 'Unease', 'Hesitation']","['taxonomic', 'entity', 'entity', 'taxonomic', 'situation']","[0.4, 0.4, 0.2, 0.0]"
ashamed,"['Regret', 'Internal', 'Red face', 'Social misstep', 'Wanting to hide']","['introspective', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.4, 0.2]"
assassinate,"['Sudden', 'Political', 'Secret', 'Violence', 'Target']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
astonished,"['Surprised', 'Open-mouthed', 'Unexpected', 'Speechless', 'Awe']","['taxonomic', 'entity', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
atrocity,"['Heinous', 'Unspeakable', 'Violation', 'Outrageous', 'Immorality']","['introspective', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
avenge,"['Retribution', 'Justice', 'Harm', 'Wrongdoing', 'Reciprocate']","['taxonomic', 'entity', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
aversion,"['Strong dislike', 'Avoidance', 'Repulsion', 'Instinctive', 'Negative feeling']","['taxonomic', 'situation', 'taxonomic', 'entity', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
blessing,"['Gift', 'Gratitude', 'Prayer', 'Positive outcome', 'Expressed well wishes']","['taxonomic', 'entity', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
bliss,"['Intense joy', 'Serenity', 'Contentment', 'Momentary', 'Ideal state']","['taxonomic', 'entity', 'entity', 'entity', 'introspective']","[0.2, 0.6, 0.0, 0.2]"
brave,"['Courage', 'Fear', 'Action', 'Risk', 'Facing danger']","['taxonomic', 'entity', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
calamity,"['Sudden', 'Disaster', 'Widespread', 'Suffering', 'Ruin']","['situation', 'taxonomic', 'entity', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
callous,"['Thickened', 'Skin', 'Insensitive', 'Repeated pressure', 'Emotionless']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
carelessness,"['Neglect', 'Mistakes', 'Lack of thought', 'Accidents', 'Disregard']","['taxonomic', 'entity', 'taxonomic', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
charitable,"['Giving', 'Voluntary', 'Benevolence', 'Need', 'Donation']","['situation', 'entity', 'taxonomic', 'situation', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
cheerful,"['Smiling', 'Optimistic', 'Bright', 'Sociable', 'Upbeat']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
childlike,"['Innocent', 'Curious', 'Playful', 'Wonder', 'Naive']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
clever,"['Resourceful', 'Quick-witted', 'Problem-solving', 'Ingenious', 'Sharp']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
clueless,"['Unaware', 'Confused', 'Lacking insight', 'Misunderstanding', 'Uncertain']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
cocky,"['Arrogant', 'Confident', 'Boastful', 'Self-assured', 'Dismissive']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'entity']","[0.6, 0.4, 0.0, 0.0]"
coerce,"['Pressure', 'Influence', 'Compliance', 'Unwillingness', 'Manipulation']","['situation', 'taxonomic', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.6, 0.0]"
commitment,"['Dedication', 'Promise', 'Long-term', 'Effort', 'Resolve']","['taxonomic', 'taxonomic', 'entity', 'introspective', 'taxonomic']","[0.6, 0.2, 0.0, 0.2]"
compassionate,"['Understanding.', 'Suffering.', 'Empathy.', 'Kindness.', 'Helpful.']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
completion,"['Finished', 'End result', 'Sense of closure', 'Project', 'Final stage']","['taxonomic', 'entity', 'introspective', 'situation', 'entity']","[0.2, 0.4, 0.2, 0.2]"
conceit,"['Excessive', 'Self-regard', 'Prideful', 'Overestimation', 'Flawed judgment']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
conspire,"['Secret', 'Agreement', 'Plot', 'Malice', 'Collaboration']","['entity', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
contempt,"['Disgust', 'Scorn', 'Superiority', 'Silent judgment', 'Disrespect']","['introspective', 'taxonomic', 'entity', 'situation', 'taxonomic']","[0.4, 0.2, 0.2, 0.2]"
courage,"['Facing fear', 'Moral strength', 'Bravery', 'Action', 'Resilience']","['situation', 'entity', 'taxonomic', 'entity', 'entity']","[0.2, 0.6, 0.2, 0.0]"
courageous,"['Facing fear', 'Determination', 'Moral strength', 'Risk-taking', 'Overcoming adversity']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
cowardice,"['Fear', 'Avoidance', ""Bravery's opposite"", 'Shameful', 'Inaction']","['entity', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
crabby,"['Irritable', 'Short-tempered', 'Bad mood', 'Easily annoyed', 'Grumbling']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'situation']","[0.6, 0.2, 0.2, 0.0]"
crisis,"['Turning point', 'Instability', 'Urgent', 'Difficult', 'Opportunity']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
criticize,"['Evaluation', 'Pointing out flaws', 'Disagreement', 'Improvement', 'Constructive']","['introspective', 'situation', 'entity', 'situation', 'taxonomic']","[0.2, 0.2, 0.4, 0.2]"
cruel,"['Intentional', 'Inflicts pain', 'Lacks empathy', 'Unjust', 'Heartless']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
curiosity,"['Questioning', 'Exploration', 'Novelty', 'Desire to know', 'Investigation']","['situation', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
dedication,"['Commitment', 'Perseverance', 'Effort', 'Long-term', 'Purpose']","['taxonomic', 'entity', 'entity', 'entity', 'introspective']","[0.2, 0.6, 0.0, 0.2]"
