word,properties,codes,frequencies
abominable,"['Dreadful', 'Repulsive', 'Inspires disgust', 'Extremely bad', 'Morally wrong']","['taxonomic', 'taxonomic', 'introspective', 'taxonomic', 'introspective']","[0.6, 0.0, 0.0, 0.4]"
accessible,"['Usable', 'Available', 'Welcoming', 'Without barriers', 'Open']","['taxonomic', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
accusation,"['Statement', 'Blame', 'Formal', 'Legal', 'Implication of fault']","['taxonomic', 'entity', 'entity', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
admiration,"['Respect', 'Appreciate', 'A feeling', 'Looking up to', 'Earned']","['taxonomic', 'taxonomic', 'entity', 'situation', 'introspective']","[0.4, 0.2, 0.2, 0.2]"
adoring,"['Intense', 'Affection', 'Gaze', 'Devotion', 'Praise']","['entity', 'taxonomic', 'entity', 'taxonomic', 'situation']","[0.4, 0.4, 0.2, 0.0]"
affection,"['Warmth', 'Caring', 'Gentle', 'Close bond', 'Expressed touch']","['entity', 'taxonomic', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
affirmation,"['Positive statement', 'Self-belief', 'Repeated declaration', 'Encouragement', 'Overcoming doubt']","['taxonomic', 'entity', 'situation', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
affordable,"['Within reach', 'Budget-friendly', 'Reasonable cost', 'Accessible', 'Not expensive']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'introspective']","[0.8, 0.0, 0.0, 0.2]"
aging,"['Time', 'Gradual', 'Decline', 'Wrinkles', 'Senior']","['situation', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
agitation,"['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provokes action']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.6, 0.4, 0.0, 0.0]"
agree,"['Concord', 'Shared view', 'Affirmative', 'Resolve', 'Acceptance']","['taxonomic', 'entity', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
amazing,"['Inspiring', 'Unexpected', 'Awe', 'Positive reaction', 'Beyond ordinary']","['introspective', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.0, 0.8]"
amused,"['Mildly pleased', 'Slight smile', 'Entertainment', 'Lighthearted', 'Quiet enjoyment']","['taxonomic', 'entity', 'situation', 'entity', 'taxonomic']","[0.4, 0.4, 0.2, 0.0]"
angry,"['Frustration', 'Raised voice', 'Red face', 'Quick actions', 'Uncontrolled']","['introspective', 'entity', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
angst,"['Unease', 'Youth', 'Existential', 'Searching', 'Intense feeling']","['taxonomic', 'situation', 'taxonomic', 'entity', 'entity']","[0.4, 0.4, 0.2, 0.0]"
annoyed,"['Irritated', 'Mild frustration', 'Impatience', 'Slight displeasure', 'Restrained reaction']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
