word,properties,codes,frequencies
accusation,"['courtroom', 'denial', 'suspicion', 'consequence']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
activity,"['exercise', 'planning', 'competition', 'learning']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
addiction,"['relapse', 'craving', 'denial', 'support']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['applause', 'mentor', 'sculpture', 'telescope']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['map', 'unknown', 'courage', 'backpack']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
agony,"['shattered', 'scream', 'darkness', 'pressure']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
ambition,"['ladder', 'sleeplessness', 'legacy', 'fire']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
apology,"['regret', 'flowers', 'silence', 'consequence']","['internal state and emotion', 'association', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
aptitude,"['puzzles', 'learning', 'career', 'potential']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
argument,"['raised voices', 'legal', 'debate', 'frustration']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
art,"['canvas', 'sculpture', 'museum', 'expression']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'reflection', 'facet', 'perspective']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
assumption,"['guesswork', 'prejudice', 'leap', 'confidence']","['association', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
attention,"['spotlight', 'listening', 'focus', 'performance']","['association', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
attraction,"['magnetism', 'ferris wheel', 'butterflies', 'curiosity']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
boredom,"['rain', 'staring', 'clock', 'sigh']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
boycott,"['protest', 'consumer', 'strike', 'ethics']","['social constellation', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
bravery,"['shield', 'lion', 'risk', 'silence']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['planning', 'safety', 'detail', 'patience']","['other abstract concept', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
charm,"['magnet', 'smile', 'illusion', 'antique']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
comfort,"['blanket', 'rain', 'silence', 'warmth']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
comparison,"['scales', 'debate', 'growth', 'mirror']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
competence,"['project', 'confidence', 'skill', 'trust']","['association', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
compromise,"['negotiation', 'splitting', 'concession', 'agreement']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
confession,"['courtroom', 'tears', 'guilt', 'secret']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
consideration,"['empathy', 'planning', 'politeness', 'compromise']","['internal state and emotion', 'other abstract concept', 'social constellation', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
consolation,"['tissues', 'rain', 'apology', 'silence']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
contempt,"['sneer', 'dismissal', 'isolation', 'judgment']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
creativity,"['improvisation', 'color', 'problem', 'spark']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
criticism,"['improvement', 'defensiveness', 'feedback', 'evaluation']","['other abstract concept', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
cruelty,"['scars', 'isolation', 'power', 'silence']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
curiosity,"['telescope', 'question', 'forest', 'puzzle']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
custom,"['tailoring', 'tradition', 'souvenir', 'ritual']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
danger,"['cliff', 'warning', 'storm', 'shadow']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
desire,"['ambition', 'hunger', 'longing', 'sparkle']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
dignity,"['posture', 'silence', 'respect', 'resilience']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
diligence,"['spreadsheets', 'early mornings', 'persistence', 'craftsmanship']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
disadvantage,"['obstacle', 'setback', 'limitation', 'burden']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
discovery,"['telescope', 'footprint', 'puzzle', 'echo']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
dismay,"['rain', 'failure', 'slumped', 'silence']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
dispute,"['lawyer', 'argument', 'negotiation', 'contract']","['social constellation', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
distraction,"['fidgeting', 'notification', 'daydream', 'chaos']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
downfall,"['avalanche', 'ruin', 'plummet', 'consequence']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
eagerness,"['volunteering', 'first place', 'new project', 'rapid growth']","['social constellation', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
effort,"['sweat', 'deadline', 'persistence', 'learning']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
emotion,"['rain', 'memory', 'silence', 'portrait']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
enchantment,"['illusion', 'forest', 'music', 'spell']","['other abstract concept', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
enthusiasm,"['volunteering', 'fireworks', 'learning', 'projects']","['social constellation', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
envy,"['green', 'achievement', 'longing', 'comparison']","['association', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
error,"['typo', 'debugging', 'frustration', 'consequence']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
event,"['schedule', 'confetti', 'memory', 'venue']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
expectation,"['planning', 'disappointment', 'anticipation', 'milestone']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.75, 0.0, 0.25]"
explanation,"['diagram', 'consequence', 'detective', 'apology']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
exploitation,"['sweatshops', 'colonialism', 'paparazzi', 'scam']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
faithfulness,"['loyalty', 'promise', 'endurance', 'trust']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
fight,"['bruises', 'strategy', 'anger', 'referee']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
flexibility,"['yoga', 'rubber', 'compromise', 'adaptation']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
forgiveness,"['release', 'amends', 'vulnerability', 'growth']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.25, 0.25]"
fright,"['shadow', 'scream', 'jump', 'darkness']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
frustration,"['tangled headphones', 'slow internet', 'traffic jam', 'unfinished puzzle']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
fun,"['laughter', 'games', 'adventure', 'surprise']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
fury,"['storm', 'clenched', 'scarlet', 'shattered']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
gratitude,"['thank you note', 'warm blanket', 'helping hand', 'sunset']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
greed,"['hoarding', 'competition', 'darkness', 'scarcity']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
