word,rating
candidate,6
irrigation,5
democracy,7
snow,3
announcement,4
neighborhood,6
music,7
crown,3
identity,6
midnight,2
hurt,2
adventurer,5
comparison,4
arrow,3
method,4
segment,3
disappointment,2
specialist,5
majority,4
lily,2
rainbow,7
iron,3
relief,6
bolt,2
riot,3
stride,5
hope,7
shortness,2
ally,4
economy,4
ditch,2
stimulus,5
justification,4
pie,2
clearance,3
sight,5
ambulance,3
blood,2
pile,2
limitation,2
abundance,6
outcome,4
regulation,3
cake,2
macaroni,2
twig,2
cognition,4
beast,2
grammar,3
duty,3
standard,3
talent,4
roof,2
lens,3
student,4
worry,2
instinct,4
guess,2
second,2
nation,4
uniform,3
cranberry,2
route,3
ignition,3
occupation,3
separation,2
linen,2
view,4
speech,4
obstruction,2
soul,3
grandmother,3
dove,3
sofa,2
regret,2
suit,2
frustration,2
disaster,2
skin,2
football,3
appeal,4
integrity,7
adversity,2
memory,3
skull,2
station,3
fate,2
consequence,3
attempt,2
raspberry,2
university,4
cloth,2
cup,2
context,4
poetry,4
candy,2
mileage,2
liar,2
trust,4
oven,2
key,2
traveler,4
mustard,2
admiration,5
sadness,2
accumulation,3
conscience,4
rabbit,2
fireplace,2
bridge,3
measure,3
costume,3
intention,4
menu,2
deduction,3
window,3
loafer,2
butter,2
convergence,3
fight,3
winter,3
verse,3
advice,3
form,3
immortality,5
engagement,4
mind,4
trumpet,3
margin,2
puddle,2
amplitude,3
orchid,2
scene,3
reflex,3
interior,3
empire,3
insight,4
aspect,3
denial,2
grasshopper,2
stapler,2
tallness,2
cause,3
article,3
opposition,3
introduction,3
retention,3
pretense,2
capacity,3
pigeon,2
silence,3
boy,2
mastery,4
definition,3
grief,2
replacement,3
quality,4
skill,4
affection,5
thorn,2
reality,4
banana,2
leader,4
danger,2
self,3
edge,2
lunch,2
laughter,4
myth,2
pawn,2
reputation,4
dozen,2
dagger,2
donor,3
duel,3
arc,3
temple,3
shame,2
victim,2
deceit,2
dad,2
paradigm,3
proof,4
charity,4
vocabulary,4
brother,4
pillow,2
propeller,3
significance,5
rule,4
friendship,7
weight,3
suspect,3
marriage,4
episode,3
determination,6
photo,3
landscape,4
shape,3
rhyme,3
situation,4
love,7
synagogue,3
moral,4
object,3
opinion,4
miracle,5
beaver,2
march,3
fat,2
income,3
requirement,3
sanctuary,4
lobster,2
palace,3
bank,3
pig,2
moonlight,3
coffee,2
core,3
competence,5
wood,3
salary,3
cow,2
protection,4
woman,3
brain,4
television,4
justice,4
brawl,3
unity,4
nose,2
wave,3
mankind,4
interruption,2
bottle,2
spelling,3
lizard,2
foundation,3
hurricane,3
professor,4
institute,3
sugar,2
