word,properties,codes,frequencies
ability,"['skill', 'talent', 'strength', 'practice']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'denial', 'guilt']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
achievement,"['trophy', 'milestone', 'effort', 'pride']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
activity,"['movement', 'playground', 'energy', 'schedule']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['craving', 'withdrawal', 'cigarettes', 'compulsion']","['internal state and emotion', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
admiration,"['trophy', 'telescope', 'pedestal', 'applause']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
advantage,"['chess', 'headstart', 'competition', 'leverage']","['association', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['jungle', 'compass', 'unknown', 'thrill']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
advice,"['mentor', 'wisdom', 'listen', 'guidance']","['social constellation', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
agony,"['writhing', 'battlefield', 'tears', 'thorn']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'nodding', 'peace']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['fireworks', 'gasp', 'magic', 'wide-eyed']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'fire', 'sleepless', 'mountain']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['jungle', 'surprise', 'hidden', 'predator']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['laughter', 'carnival', 'tickle', 'child']","['internal state and emotion', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
anger,"['red', 'fist', 'steam', 'volcano']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['chest', 'racing thoughts', 'sweating', 'deadline']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
apology,"['sorry', 'mistake', 'forgiveness', 'letter']","['internal state and emotion', 'association', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
appearance,"['mirror', 'costume', 'first impression', 'stage']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hunger', 'food', 'stomach', 'growl']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
application,"['form', 'software', 'job', 'submit']","['other abstract concept', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['test', 'skill', 'career', 'potential']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
argument,"['raised voices', 'courtroom', 'debate team', 'tension']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
art,"['museum', 'brush', 'canvas', 'creativity']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'view', 'telescope', 'facet']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['bullet', 'political', 'conspiracy', 'darkness']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['belief', 'leap', 'mistake', 'foundation']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
astonishment,"['wide eyes', 'gasp', 'unexpected', 'jaw drop']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
attack,"['shield', 'sudden', 'teeth', 'war']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
attention,"['focus', 'classroom', 'spotlight', 'ears']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
attraction,"['magnet', 'gravity', 'butterfly', 'spotlight']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
beauty,"['flower', 'mirror', 'sunset', 'grace']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
being,"['existence', 'human', 'consciousness', 'breath']","['other abstract concept', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
betrayal,"['knife', 'trust', 'Shakespeare', 'bitter']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
blackmail,"['secret', 'threat', 'money', 'power']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'yawning', 'couch', 'silence']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
boycott,"['protest', 'Rosa Parks', 'consumer', 'silence']","['social constellation', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
bravery,"['knight', 'fire', 'shield', 'mountain']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
career,"['ladder', 'ambition', 'resume', 'promotion']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
carefulness,"['surgeon', 'tightrope', 'glass', 'slow']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
catastrophe,"['earthquake', 'ruins', 'panic', 'insurance']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
caution,"['yellow', 'tape', 'wet floor', 'slow down']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
challenge,"['mountain', 'compete', 'sweat', 'trophy']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
chaos,"['tangled', 'storm', 'scattered', 'loud']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
character,"['story', 'moral', 'typeface', 'actor']","['association', 'other abstract concept', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
charm,"['bracelet', 'witch', 'snake', 'smile']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
comfort,"['blanket', 'fireplace', 'soup', 'pillow']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
commitment,"['wedding ring', 'deadline', 'handshake', 'marathon']","['association', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
comparison,"['scale', 'mirror', 'contrast', 'benchmark']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
compassion,"['tears', 'volunteering', 'wounded', 'embrace']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
competence,"['certificate', 'workplace', 'skill test', 'confidence']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
compromise,"['negotiation', 'middle ground', 'agreement', 'sacrifice']","['social constellation', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
compulsion,"['handwashing', 'repetition', 'unable to stop', 'pressure']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
confession,"['priest', 'guilt', 'whisper', 'secret']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.25, 0.25]"
conflict,"['war', 'tension', 'debate', 'opposing sides']","['association', 'internal state and emotion', 'social constellation', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
consideration,"['weighing', 'pause', 'others', 'balance']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
consolation,"['prize', 'grief', 'shoulder', 'warmth']","['association', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
contempt,"['sneer', 'courtroom', 'disgust', 'dismissal']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
convention,"['delegates', 'badges', 'hotel', 'handshake']","['social constellation', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
cooperation,"['teamwork', 'handshake', 'puzzle', 'beehive']","['social constellation', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
courage,"['lion', 'battlefield', 'trembling', 'fire']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
creativity,"['paintbrush', 'imagination', 'children', 'chaos']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
crime,"['handcuffs', 'detective', 'darkness', 'prison']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
criticism,"['feedback', 'newspaper', 'defensive', 'red pen']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
cruelty,"['whip', 'tears', 'cage', 'darkness']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
culture,"['museum', 'tradition', 'language', 'petri dish']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
curiosity,"['cat', 'explore', 'question mark', 'discovery']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
custom,"['tailor', 'tradition', 'order', 'handmade']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
danger,"['warning', 'cliff', 'red', 'adrenaline']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
death,"['darkness', 'skeleton', 'silence', 'inevitable']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
decision,"['crossroads', 'deliberation', 'consequence', 'fork']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
demand,"['urgent', 'market', 'negotiation', 'supply']","['internal state and emotion', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
desire,"['hunger', 'flame', 'heart', 'pursuit']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
desperation,"['drowning', 'last resort', 'clawing', 'midnight']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
destruction,"['rubble', 'war', 'tornado', 'flames']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
detection,"['magnifying glass', 'radar', 'hidden', 'clues']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
dictatorship,"['oppression', 'propaganda', 'military', 'silenced']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
difference,"['subtract', 'contrast', 'gap', 'unique']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
difficulty,"['mountain', 'sweat', 'puzzle', 'perseverance']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
dignity,"['posture', 'throne', 'elderly', 'silence']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
diligence,"['ant', 'library', 'sunrise', 'calluses']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
disadvantage,"['setback', 'competition', 'struggle', 'imbalance']","['other abstract concept', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
disappointment,"['broken promise', 'tears', 'sigh', 'grey sky']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
discovery,"['telescope', 'map', 'eureka', 'underground']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
disgust,"['rotten food', 'wrinkled nose', 'flies', 'sewage']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
dismay,"['unexpected news', 'hands on face', 'stomach drop', 'silence']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
dispute,"['courtroom', 'raised voices', 'boundary', 'referee']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
distance,"['miles', 'telescope', 'marathon', 'longing']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
distraction,"['phone', 'traffic', 'noise', 'squirrel']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
diversity,"['mosaic', 'rainbow', 'voices', 'inclusion']","['association', 'association', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
doubt,"['hesitation', 'clouds', 'question mark', 'uncertainty']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
downfall,"['rain', 'empire', 'gravity', 'collapse']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
dream,"['sleep', 'clouds', 'pillow', 'wishful']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
duty,"['soldier', 'obligation', 'tax', 'uniform']","['social constellation', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
eagerness,"['puppy', 'raised hand', 'sprint', 'bright eyes']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
effort,"['sweat', 'mountain', 'determination', 'reward']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
elegance,"['swan', 'silk', 'chandelier', 'posture']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
emotion,"['heart', 'tears', 'music', 'wave']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
enchantment,"['forest', 'spell', 'glitter', 'wonder']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
enthusiasm,"['jumping', 'fire', 'cheerleader', 'spark']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
envy,"['green', 'neighbor', 'promotion', 'desire']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
error,"['mistake', 'code', 'red', 'correction']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
event,"['calendar', 'crowd', 'stage', 'celebration']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
excitement,"['heartbeat', 'roller coaster', 'fireworks', 'jumping']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
expectation,"['anticipation', 'deadline', 'disappointment', 'birthday']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
experience,"['wisdom', 'travel', 'years', 'lessons']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
explanation,"['teacher', 'diagram', 'confusion', 'clarity']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
