word,properties,codes,frequencies
ability,"['skill', 'strength', 'practice', 'talent']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'defense', 'guilt']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'milestone', 'effort', 'pride']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
activity,"['movement', 'playground', 'exercise', 'busy']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
addiction,"['craving', 'withdrawal', 'cigarettes', 'spiral']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
admiration,"['telescope', 'trophy', 'applause', 'pedestal']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
advantage,"['chess', 'headstart', 'competition', 'leverage']","['association', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['map', 'jungle', 'unknown', 'compass']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
advice,"['mentor', 'wisdom', 'listen', 'guidance']","['social constellation', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
agony,"['writhing', 'thorns', 'marathon', 'scream']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'nodding', 'peace']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['jaw drop', 'fireworks', 'discovery', 'wide eyes']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['ladder', 'fire', 'sleepless', 'mountain']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['jungle', 'surprise', 'hidden', 'attack']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['carnival', 'laughter', 'clown', 'ticket']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['red', 'fist', 'volcano', 'shouting']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['racing heart', 'sweaty palms', 'deadline', 'chest tight']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
apology,"['mistake', 'forgiveness', 'sorry', 'guilt']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['mirror', 'costume', 'first impression', 'stage']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hunger', 'food', 'stomach', 'wolf']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
application,"['form', 'smartphone', 'resume', 'download']","['other abstract concept', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['test', 'talent', 'school', 'measurement']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['raised voices', 'courtroom', 'debate team', 'siblings']","['sensorimotor feature', 'association', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
art,"['museum', 'paintbrush', 'canvas', 'creativity']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'view', 'lens', 'dimension']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
assassination,"['bullet', 'political', 'conspiracy', 'darkness']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
