word,properties,codes,frequencies
ability,"['skill', 'practice', 'talent', 'achievement']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'defendant', 'wrongdoing']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
achievement,"['trophy', 'milestone', 'effort', 'pride']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
activity,"['movement', 'playground', 'schedule', 'energy']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
addiction,"['cigarettes', 'craving', 'withdrawal', 'compulsion']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
admiration,"['telescope', 'pedestal', 'applause', 'glowing']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['chess', 'headstart', 'leverage', 'competition']","['association', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['jungle', 'compass', 'unknown', 'backpack']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
advice,"['mentor', 'wisdom', 'caution', 'guidance']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
agony,"['writhing', 'battlefield', 'torn', 'scream']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
agreement,"['handshake', 'contract', 'nod', 'signature']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
amazement,"['gasp', 'wide eyes', 'fireworks', 'speechless']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
ambition,"['ladder', 'fire', 'sleepless', 'mountain']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['jungle', 'surprise', 'hiding', 'soldiers']","['association', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['roller coaster', 'laughter', 'carnival', 'clown']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['red', 'fist', 'volcano', 'shouting']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['racing heart', 'exam', 'breathless', 'spiral']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
apology,"['mistake', 'sorry', 'forgiveness', 'embarrassment']","['association', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['mirror', 'costume', 'first impression', 'stage']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hunger', 'food', 'stomach', 'growl']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
application,"['form', 'smartphone', 'job', 'download']","['other abstract concept', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['test', 'talent', 'school', 'measurement']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
argument,"['voices raised', 'courtroom', 'tension', 'fists']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
art,"['canvas', 'museum', 'brush', 'creative']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
aspect,"['angle', 'camera', 'viewpoint', 'dimension']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
assassination,"['bullet', 'political', 'conspiracy', 'darkness']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
assumption,"['belief', 'leap', 'science', 'mistake']","['internal state and emotion', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
astonishment,"['wide eyes', 'gasp', 'unexpected', 'frozen']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
attack,"['shield', 'sudden', 'teeth', 'battle']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
attention,"['spotlight', 'classroom', 'puppy', 'alarm']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['magnet', 'gravity', 'butterflies', 'museum']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
beauty,"['mirror', 'flower', 'sunset', 'grace']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
being,"['existence', 'consciousness', 'breath', 'human']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
betrayal,"['knife', 'trust', 'tears', 'shadow']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
blackmail,"['secrets', 'threat', 'money', 'fear']","['association', 'other abstract concept', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
boredom,"['clock', 'yawn', 'couch', 'empty']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
boycott,"['protest', 'Rosa Parks', 'refusal', 'consumer']","['social constellation', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
bravery,"['soldier', 'fire', 'lion', 'shield']","['social constellation', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
career,"['ladder', 'ambition', 'office', 'promotion']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
