word,properties,codes,frequencies
ability,"['skill', 'practice', 'talent', 'achievement']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'denial', 'guilt']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
achievement,"['trophy', 'milestone', 'effort', 'pride']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
activity,"['movement', 'playground', 'schedule', 'energy']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
addiction,"['craving', 'withdrawal', 'needle', 'cigarette']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
admiration,"['trophy', 'telescope', 'pedestal', 'applause']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
advantage,"['chess', 'headstart', 'leverage', 'winning']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
adventure,"['jungle', 'compass', 'unknown', 'leap']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
advice,"['mentor', 'guidance', 'wisdom', 'counsel']","['social constellation', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['writhing', 'thorns', 'battlefield', 'scream']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'nodding', 'peace']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
amazement,"['gasp', 'fireworks', 'child', 'discovery']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
ambition,"['ladder', 'fire', 'sleepless', 'mountain']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
ambush,"['jungle', 'surprise', 'hidden', 'predator']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['laughter', 'carnival', 'clown', 'tickle']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
anger,"['red', 'fist', 'shout', 'fire']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
