id,word
606,scholar
189,deputy
536,produce
746,woman
605,scent
20,ambulance
212,doctor
474,obstruction
690,three
272,flavor
728,volcano
164,cow
25,ankle
129,clearance
468,nerve
307,helmet
117,chief
97,cake
419,manner
519,pill
590,robbery
423,marriage
648,spirit
645,speech
604,scene
427,math
280,freedom
43,atom
371,kindness
105,cat
54,ballot
2,abundance
333,incentive
297,guess
229,effort
526,pond
329,impairment
293,grass
66,belief
214,door
144,conclusion
513,photograph
512,photo
251,explanation
121,chocolate
102,candy
672,sword
533,presence
9,admiration
407,lobster
365,jerk
374,knife
167,crime
70,betrayal
439,microscope
84,bracelet
233,emergence
420,mansion
244,escape
309,heresy
658,stimulus
183,deduction
565,reduction
516,pig
666,sugar
377,lamb
406,loan
282,frog
380,lane
290,gorilla
271,flask
458,music
739,willingness
320,hurt
138,combination
395,lightning
278,foundation
146,confidence
152,contempt
154,contract
631,skin
414,magic
147,conscience
247,evidence
578,response
8,addition
109,ceiling
87,brawl
521,pimple
680,temple
600,saloon
350,integrity
668,suit
340,industry
279,fountain
475,occasion
268,file
139,comparison
78,border
602,sandal
284,future
449,money
4,accomplishment
142,composer
160,correspondent
450,month
515,pie
145,conference
94,burner
273,fog
203,disappointment
276,forest
399,linen
663,student
373,kitten
688,thorn
751,zoo
236,enemy
319,hurricane
594,route
255,fabric
79,boredom
326,ignorance
642,sow
113,character
166,cranberry
173,cup
241,episode
41,assistance
222,duration
650,squeak
495,paradigm
124,circuit
202,disagreement
304,hazard
33,arc
694,toilet
80,bottle
697,tool
638,snow
507,permission
50,awareness
306,heart
523,poetry
330,importance
527,pool
657,stick
60,beauty
665,subtraction
702,translation
518,pile
506,performance
317,hospital
169,criticism
29,apology
498,park
430,medicine
441,mile
344,inn
292,grandmother
125,circumstance
707,trust
237,engagement
408,location
393,lettuce
700,tradition
131,cloth
18,alphabet
197,diamond
448,moment
118,child
34,arrangement
360,island
721,variety
342,information
381,latch
116,chicken
38,artist
61,beaver
567,refrigerator
194,destiny
693,tip
291,grammar
318,hotel
88,brevity
620,shortness
103,capacity
748,worry
492,owner
724,view
187,denial
361,issue
508,personality
83,boy
238,entrance
486,orchid
555,radio
303,hatred
480,opera
656,steam
510,phenomenon
404,lizard
726,visitor
19,ambition
418,mankind
90,brother
170,crocodile
243,error
444,miracle
67,bell
287,germ
543,property
69,bet
312,hog
62,bed
181,deceit
432,member
352,intention
315,hope
643,specialist
47,attitude
525,poll
599,salary
269,fireplace
592,rocket
499,past
445,misery
689,thought
239,entree
733,want
632,skull
422,margin
110,ceremony
253,extent
529,potato
575,reputation
195,determination
337,increase
338,independence
286,genuine
659,story
595,rule
254,eyeball
379,landscape
257,factory
343,injury
175,dad
10,advantage
231,electricity
63,bedroom
288,gesture
89,bridge
256,fact
717,unity
402,lisp
163,coupon
660,stranger
215,dove
426,material
541,prop
246,event
580,result
301,handkerchief
348,institute
26,announcement
40,assault
308,helplessness
591,robin
294,grasshopper
369,justification
687,thing
221,duel
11,adventurer
453,mosquito
582,revenge
232,elephant
611,segment
671,suspect
185,degree
28,anxiety
564,record
566,reflex
200,dilemma
573,replacement
704,tree
128,clean
409,lock
662,stride
743,wish
31,apple
559,reality
613,self
148,consequence
277,form
382,laughter
482,opponent
396,lily
412,lunch
610,sedative
434,menu
68,benefactor
223,duty
217,drama
242,equality
706,trumpet
36,art
16,alligator
376,lake
324,idiom
727,vocabulary
346,instance
172,cucumber
112,chance
470,nose
115,charter
86,branch
355,interruption
410,logic
143,comprehension
82,boundary
100,camera
695,tomato
729,volt
463,nation
730,volume
734,waste
370,key
624,significance
302,hat
267,figure
275,football
264,fear
614,separation
429,measure
547,puddle
623,sight
511,philosophy
358,irony
114,charity
13,advice
59,beast
451,moonlight
30,appeal
349,instructor
496,paragraph
226,economy
703,traveler
204,disaster
95,butter
384,law
155,convergence
654,state
347,instinct
607,season
720,vapor
210,diversity
184,definition
392,lesson
647,spider
331,impossibility
740,window
130,cliff
455,mountain
205,disgust
479,onion
574,republic
119,chipmunk
509,pest
597,safety
633,skunk
615,shame
64,beetle
528,possibility
171,crown
581,retention
328,immortality
544,proportion
557,raspberry
71,beverage
437,metaphor
228,effect
738,weight
514,physics
174,curfew
677,teacher
598,salad
93,bullet
388,lemon
608,second
270,fisherman
712,uncertainty
619,shock
386,leadership
741,winter
585,ring
274,food
501,payment
562,recital
52,bag
596,sadness
65,behavior
401,lip
299,guilt
335,incident
27,annoyance
747,wood
425,mastery
723,victim
48,autumn
285,gender
385,leader
503,peacemaker
493,ownership
206,distance
165,cowardice
17,ally
366,jewel
705,truck
351,intelligence
494,palace
367,job
628,situation
669,summer
442,mileage
622,shrimp
497,parish
505,perception
209,ditch
260,fantasy
713,uncle
568,regret
58,bank
440,midnight
524,policeman
98,calculation
490,outfit
744,witness
722,verse
188,dentist
603,satisfaction
531,preference
488,originality
577,resort
261,fat
46,attention
749,writing
387,legality
629,size
635,smell
686,thief
305,heap
176,dagger
714,underworld
265,fifteen
447,mold
283,frustration
618,shirt
85,brain
252,expression
227,edge
325,ignition
462,name
179,darkness
436,message
649,square
627,site
636,snake
149,consideration
476,occupation
127,claim
534,pretense
625,silence
460,mystery
732,wallet
157,corn
107,caterpillar
99,calendar
484,opposition
120,chlorine
101,candidate
589,road
438,method
391,leopard
617,shark
467,neighborhood
136,cognition
539,promotion
313,holiday
466,necklace
681,tendency
400,lion
104,car
57,bandit
491,oven
44,atrocity
551,pyramid
353,interaction
674,talent
424,master
230,eight
132,clothing
220,duck
213,donor
545,protection
298,guide
504,peach
190,description
92,bubble
537,production
587,risk
718,university
691,tide
397,limitation
22,amplitude
535,principle
415,magnitude
72,bird
719,value
150,consistency
159,corpse
621,show
359,irrigation
364,jacket
123,church
708,truth
289,girl
731,wage
715,uniform
701,tragedy
612,selection
378,lamp
403,literature
196,development
679,temperature
218,drug
433,memory
586,riot
199,difference
375,knowledge
322,identification
14,affection
111,chair
81,boulder
711,typewriter
225,eagle
49,availability
7,acre
593,roof
140,competence
153,context
477,ocean
572,rent
710,twig
15,alley
249,exception
569,regulation
372,kite
259,fallacy
219,drum
296,group
489,outcome
51,baby
640,sole
208,distribution
579,responsibility
522,play
431,meeting
224,dynasty
530,prediction
532,preparation
180,debt
235,empty
538,professor
234,empire
571,relief
616,shape
750,youth
570,reinforcement
151,construction
609,security
74,blood
478,odor
699,towel
548,punishment
345,insight
35,arrow
676,tax
454,mother
32,appointment
198,diet
53,ball
683,tension
6,acquisition
323,identity
446,missile
339,individual
334,inch
684,territory
405,loafer
311,hobby
193,despair
133,cocktail
75,boat
639,sofa
182,decision
310,hierarchy
1,ability
588,river
742,wisdom
601,sanctuary
300,gun
563,recognition
363,item
55,banana
469,newspaper
390,lens
542,propeller
487,origin
459,mustard
417,malice
126,city
262,fate
295,grief
561,rebel
644,specimen
725,vision
461,myth
673,synagogue
472,nurse
5,accumulation
641,soul
502,peace
362,itch
186,democracy
24,animal
192,desk
550,purpose
682,tennis
709,tune
394,liar
135,coffin
456,mud
177,damage
211,division
3,accident
500,pawn
161,costume
737,weather
736,wave
661,street
77,bolt
266,fight
314,honesty
696,tongue
411,love
664,stupidity
646,spelling
546,psalm
398,line
158,corporation
76,body
73,blade
321,idea
520,pillow
685,theory
332,improvement
248,example
56,band
652,stapler
678,television
178,danger
108,cause
96,butterfly
134,coffee
39,aspect
698,topic
250,exclusion
483,opportunity
240,envy
245,establishment
637,sneeze
655,station
443,mind
368,justice
465,neck
554,rabbit
141,complication
122,christmas
201,dimension
745,wolf
156,core
162,cottage
670,supply
558,real
45,attempt
552,quality
667,suggestion
549,puppy
354,interior
23,anger
584,riddle
413,macaroni
517,pigeon
540,proof
356,introduction
653,starch
556,rainbow
327,imagination
735,water
389,length
675,tallness
191,design
168,crisis
457,murder
583,rhyme
464,necessity
452,moral
316,horse
42,assumption
216,dozen
416,majority
91,brute
553,queen
12,adversity
473,object
357,iron
485,orchestra
692,time
481,opinion
207,distraction
435,mercy
263,father
630,skill
137,coincidence
576,requirement
383,laundry
634,sky
281,friendship
471,number
651,standard
428,mattress
341,infection
421,march
626,sister
560,reason
37,article
106,category
21,amount
258,faith
716,unit
336,income
