word,properties,codes,frequencies
ability,"['potential', 'practice', 'challenge', 'growth']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['courtroom', 'finger-pointing', 'witness testimony', '""judge\'s gavel""']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
achievement,"['diploma', 'milestone', 'celebration', 'proud moment']","['association', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
activity,"['dance', 'volunteering', 'hiking', 'game night']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
addiction,"['gambling', 'drug', 'relapse', 'withdrawal']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
admiration,"['stadium cheers', 'mentor nod', 'hopeful eyes', 'bright applause']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['first game win', 'open field', 'early‑bird ticket', 'secret code']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
adventure,[''],[],"[0, 0, 0, 0]"
advice,"['road trip planning', 'college choice', 'job interview', 'personal growth']","['association', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
agony,"['battlefield', 'electric shock', 'betrayal', 'courtroom trial']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
agreement,"['handshake', 'contract', 'compromise', 'meeting']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
amazement,"['skydiving', 'child learning to ride a bike', 'Milky Way on a clear night', 'secret attic door revealed in an old house']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
ambition,"['startup garage', 'mentor', 'north star', 'rocket launch']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
ambush,"['dense forest', 'hidden sniper', 'cold night air', 'creeping tension']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
