word,properties,codes,frequencies
ability,"['learning a language', 'peeling a banana', 'coding a script', 'tightrope walk']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
accusation,"['courtroom', 'alibi', 'gavel', 'testimony']","['association', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
achievement,"['diploma', 'gold medal', 'applause', 'personal growth']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
activity,"['dance class', 'book club', 'sailing', 'cooking contest']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
addiction,"['withdrawal', 'rehabilitation', 'peer support', 'financial strain']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
admiration,"['stadium roar', '""child\'s gasp at the moon""', 'art gallery hush', 'sunrise on cliffs']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
advantage,"['experience', 'skill', 'network', 'resources']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
adventure,"['cliff', 'sunrise', 'compass', 'laughter']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
advice,"['mother’s kitchen chat', 'mentor’s coffee talk', 'GPS road‑trip hint', 'legal document review']","['social constellation', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.5, 0.5]"
agony,"['operating theater', 'break‑up at midnight', 'sudden job loss', 'trapped in hot elevator']","['association', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
agreement,"['handshake', 'compromise', 'trust', 'treaty']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
amazement,"['surprise flash mob', '""newborn\'s first cry""', 'quiet snowfall at midnight', 'towering rocket launch']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
ambition,"['career ladder', 'startup pitch', 'late-night journals', 'handling failure']","['association', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
ambush,"['jungle', 'sniper', 'shadow', 'alarm']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['roller coaster', 'clown', 'carnival lights', 'popcorn']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
anger,"['traffic jam', 'elevator jam', 'spilled coffee', 'hot sauce']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
anxiety,"['exam', 'coffee', 'traffic jam', 'loud alarm']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
apology,"['handshake', 'coffee', 'bridge repair', 'press conference']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
appearance,"['stage', 'mirror', 'first impression', 'mask']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
appetite,"['pizza craving', 'culinary adventure', 'meal planning', 'food photography']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
application,"['cover letter', 'Android app', 'chemical experiment', 'court filing']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
aptitude,"['piano practice', 'coding challenge', 'karate class', 'Sudoku puzzles']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
argument,"['courtroom', 'debate', 'logical proof', 'code parameter']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
art,"['canvas', 'gallery', 'museum', 'performance']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
