word,properties,codes,frequencies
ability,"['gym', 'brain', 'hammer', 'key']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['fingerpointing', 'courtroom', 'evidence', 'defense attorney']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
achievement,"['graduation', 'trophy', 'promotion', 'personal best']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
activity,"['workshop', 'concert', 'exercise', 'volunteer']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
addiction,"['craving', 'tolerance', 'withdrawal', 'dopamine spike']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
admiration,"['mentor’s guidance', 'first snow', 'child’s proud smile', 'new garden spring']","['social constellation', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['high ground', 'first pick', 'backup plan', 'learning curve']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['cliff diving', 'jungle trek', 'night sky telescope', 'treasure hunt']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
advice,"['phone call', 'sticky note', 'coffee shop', 'midnight brainstorming']","['social constellation', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
agony,"['midnight scream', 'tight shoes', 'crowded station', 'broken arm']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
agreement,"['handshake', 'negotiation', 'certificate', 'collaboration']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
amazement,"['first glimpse of the Northern Lights', '""child\'s first spoken word""', 'surprise thunderstorm at dinner', 'comet streaking across the sky']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
ambition,"['entrepreneurial hustle', 'boardroom dreams', 'sleepless brainstorming', 'trophy on shelf']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
ambush,"['forest', 'guerrilla', 'stealth', 'surprise']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
amusement,"['carnival', 'roller coaster', 'popcorn', 'crowd cheers']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
anger,"['traffic jam', 'burning coal', 'red face', 'shouting']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
anxiety,"['racing heartbeat', 'sweating palms', 'exam waiting room', 'crowded subway']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
apology,"['court testimony', 'family dinner', 'online statement', 'hand‑shake💬']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
appearance,"['first impression', 'outward style', 'disguise', 'façade']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
