word,properties,codes,frequencies
ability,"['practice', 'focus', 'growth', 'persistence']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
accusation,"['courtroom', 'evidence', 'defendant', 'trial']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
achievement,"['trophy', 'graduation', 'marathon', 'patent']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
activity,"['gym session', 'volunteer work', 'hiking expedition', 'online workshop']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
addiction,"['cigarette', 'video games', 'relapse', 'rehab']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
admiration,"['concert', 'sunrise', 'applause', 'cliffscape']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['winning streak', 'secret sauce', 'lottery odds', 'early bird ticket']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
adventure,"['cliff', 'compass', 'pirate', 'sunrise']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advice,"['mentor', 'phone line', 'coffee', 'safety net']","['social constellation', 'association', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
agony,"['battlefield haze', 'shattered mirror', 'ticking bomb', 'midnight thunder']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
agreement,"['handshake', 'treaty signing', 'contract negotiation', 'notarization']","['sensorimotor feature', 'social constellation', 'social constellation', 'social constellation']","[0.25, 0.0, 0.75, 0.0]"
amazement,"['fireworks', 'surprise party', 'newborn baby', 'thunderstorm']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
ambition,"['startup', 'ladder', 'negotiation', 'trophy']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
ambush,"['forest clearing', 'hidden sniper', 'sudden assault', 'cliffside hideout']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
amusement,"['roller coaster', '""kid\'s smile""', 'punchline', 'popcorn']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
anger,"['clenched fist', 'fire', 'thunderstorm', 'courtroom']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
anxiety,"['ticking exam timer', 'quiet cafeteria buzz', 'hand clutching a phone', 'checklist glows bright']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
apology,"['handwritten apology note', 'apology in a movie scene', 'apology during a handshake', 'apology video call']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
appearance,"['billboard', 'theater mask', 'first impression', 'brand identity']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
appetite,"['menu', 'flavor', 'spice', 'taste']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
application,"['college', 'job', 'software', 'loan']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
