word,properties,codes,frequencies
ability,"['assessment', 'training', 'challenge', 'growth']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
accusation,"['courtroom drama', 'guilty conscience', 'secret evidence', 'public scandal']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
achievement,"['diploma', 'medal', 'breakthrough', 'proud smile']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
activity,"['Sunday hike', 'bake-off', 'community cleanup', 'art exhibition']","['sensorimotor feature', 'social constellation', 'social constellation', 'association']","[0.25, 0.0, 0.5, 0.25]"
addiction,"['nicotine', 'video games', 'rehab', 'stigma']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
admiration,"['applause', 'spotlight', 'idol', 'showcase']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
advantage,"['first mover', 'fast lane', 'game plan', 'risk/reward']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
adventure,"['hidden canyon', 'midnight journey', 'compass', 'salty wind']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
advice,"['career path', 'financial planning', 'relationship counseling', 'health decision-making']","['other abstract concept', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['midnight', 'thunder', 'haunted house', 'cornfield']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
agreement,"['handshake', 'signature', 'meeting', 'resolution']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
amazement,"['baby first steps', 'black hole imaging', 'exoplanet discovery', 'scale model of the universe']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
ambition,"['rocket', 'summit', 'boardroom', 'cliff']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
ambush,"['surprise attack', 'hidden sniper', 'forest clearing', 'predator stalking']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
amusement,"['carnival', 'popcorn', 'clown', 'rollercoaster']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
anger,"['traffic jam', 'fire alarm', 'child’s tantrum', 'deadlines']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
anxiety,"['spotlight', 'deadline', 'sweaty palms', 'phone notifications']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
