word,properties,codes,frequencies
ability,"['talent', 'skill', 'power', 'potential']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
accusation,"['trial', 'anger', 'doubt', 'evidence']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['effort', 'reward', 'pride', 'recognition']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
activity,"['running', 'school', 'game', 'dance']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
addiction,"['withdrawal', 'shame', 'control', 'relapse']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
admiration,"['applause', 'respect', 'hero', 'statue']","['association', 'internal state and emotion', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['win', 'lead', 'benefit', 'skill']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
adventure,"['map', 'journey', 'risk', 'excitement']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
advice,"['guidance', 'listening', 'wisdom', 'regret']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
agony,"['pain', 'tears', 'silence', 'darkness']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
agreement,"['contract', 'negotiation', 'compromise', 'signature']","['other abstract concept', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
amazement,"['fireworks', 'gasp', 'wide-eyed', 'silence']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
ambition,"['drive', 'struggle', 'reward', 'legacy']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
ambush,"['darkness', 'surprise', 'trap', 'danger']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
amusement,"['laughter', 'circus', 'games', 'park']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
anger,"['shouting', 'heat', 'fists', 'red']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['racing', 'tightness', 'worry', 'breath']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
apology,"['regret', 'silence', 'forgiveness', 'shame']","['internal state and emotion', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
appearance,"['reflection', 'disguise', 'shadow', 'memory']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
appetite,"['hunger', 'food', 'craving', 'grow']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
application,"['form', 'process', 'request', 'software']","['other abstract concept', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
aptitude,"['test', 'skill', 'learning', 'potential']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
