word,properties,codes,frequencies
abominable,"['Extreme dislike', 'Repulsive quality', 'Moral offense', 'Causes disgust', 'Unacceptable behavior']","['introspective', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
accessible,"['Easy', 'Open', 'Reachable', 'Without barriers', 'Available']","['taxonomic', 'taxonomic', 'taxonomic', 'introspective', 'taxonomic']","[0.8, 0.0, 0.0, 0.2]"
accurate,"['Truthful', 'Measurement', 'Close', 'Details', 'Verified']","['taxonomic', 'situation', 'entity', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
accusation,"['Formal', 'Blame', 'Serious', 'Implies wrongdoing', 'Presented in court']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
admiration,"['Respectful feeling', 'Looking up', 'Often unspoken', 'For talent', 'Genuine warmth']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
adoring,"['Deep affection', 'Unconditional love', 'Often expressed through gestures', ""Focus on someone's qualities"", 'Warm feeling']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
affection,"['Warmth', 'Connection', 'Tenderness', 'Feeling', 'Care']","['entity', 'entity', 'entity', 'taxonomic', 'entity']","[0.2, 0.8, 0.0, 0.0]"
affirmation,"['Positive statement', 'Boosts confidence', 'Repeated regularly', 'Facing a challenge', 'Declaration of truth']","['taxonomic', 'situation', 'situation', 'situation', 'taxonomic']","[0.4, 0.0, 0.6, 0.0]"
affordable,"['Within reach', 'Budget-friendly', 'Doesn’t strain finances', 'Payment options', 'Reasonable cost']","['taxonomic', 'taxonomic', 'situation', 'introspective', 'taxonomic']","[0.6, 0.0, 0.2, 0.2]"
aging,"['Process', 'Time', 'Change', 'Wear', 'Decline']","['taxonomic', 'situation', 'taxonomic', 'entity', 'entity']","[0.4, 0.4, 0.2, 0.0]"
agitation,"['Restlessness', 'Unease', 'Turbulence', 'Inner turmoil', 'Disturbance']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
agree,"['Harmony', 'Concur', 'Mutual', 'Shared viewpoint', 'Accord']","['entity', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
amazing,"['Extraordinary', 'Surprise', 'Difficult to believe', 'Joyful reaction', 'Remarkable feat']","['taxonomic', 'entity', 'introspective', 'introspective', 'taxonomic']","[0.4, 0.2, 0.0, 0.4]"
amused,"['Lighthearted', 'Gentle reaction', 'A quiet smile', 'Not angry', 'Finding something funny']","['introspective', 'situation', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
angry,"['Discomfort', 'Rising heat', 'Sharp feeling', 'Resistance', 'Defensive posture']","['introspective', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
angst,"['Internal', 'Discomfort', 'Youthful', 'Unresolved', 'Yearning']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
annoyed,"['Irritation', 'Mild discomfort', 'A slight frown', 'Response to frustration', 'Brief displeasure']","['taxonomic', 'entity', 'entity', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
anxious,"['Unease', 'Worried thoughts', 'Before an event', 'Rapid heartbeat', 'Seeking reassurance']","['taxonomic', 'introspective', 'situation', 'entity', 'situation']","[0.2, 0.2, 0.4, 0.2]"
appeal,"['Request', 'To argue', 'Higher authority', 'Legal process', 'Chance to change']","['taxonomic', 'situation', 'situation', 'taxonomic', 'situation']","[0.4, 0.0, 0.6, 0.0]"
appreciation,"['Feeling', 'Gratitude', 'Acknowledging value', 'Often expressed verbally', 'Positive response']","['taxonomic', 'taxonomic', 'situation', 'situation', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
apprehensive,"['Uncertainty', 'Anticipation', 'Worry', 'Foreboding', 'Hesitant']","['entity', 'entity', 'taxonomic', 'taxonomic', 'situation']","[0.4, 0.4, 0.2, 0.0]"
ashamed,"['Discomfort', 'Loss', 'Socially awkward', 'Regretful feeling', 'Hidden sorrow']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
assassinate,"['Targeted', 'Secret', 'Sudden', 'Political', 'Violent']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Unexpected', 'Wide-eyed', 'Silent', 'Mouth open', 'Surprise reaction']","['introspective', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.6, 0.0, 0.2]"
atrocity,"['Extreme suffering', 'Violation of norms', 'Often involves violence', 'Causes deep sorrow', 'Unjustifiable act']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
avenge,"['Retribution', 'Wrongdoing', 'Justice', 'Response', 'Action']","['situation', 'situation', 'entity', 'taxonomic', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
aversion,"['Dislike', 'Strong feeling', 'Avoidance', 'Resistance', 'Negative reaction']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
blessing,"['Gratitude', 'Good fortune', 'Often spoken', 'Unexpected joy', 'Divine favor']","['introspective', 'taxonomic', 'situation', 'introspective', 'taxonomic']","[0.4, 0.0, 0.2, 0.4]"
bliss,"['Complete contentment', 'Quiet joy', 'Moments of peace', 'Warmth', 'Effortless ease']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
brave,"['Risk', 'Facing', 'Fear', 'Courageous', 'Action']","['situation', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.0, 0.8, 0.0]"
calamity,"['Disaster', 'Significant harm', 'Sudden event', 'Widespread suffering', 'Unfortunate crisis']","['taxonomic', 'entity', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
callous,"['Skin', 'Hardened', 'Unfeeling', 'Injury', 'Resistance']","['entity', 'entity', 'taxonomic', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
carelessness,"['Lack', 'Neglect', 'Unthoughtful', 'Results', 'Problems']","['introspective', 'taxonomic', 'taxonomic', 'entity', 'entity']","[0.4, 0.4, 0.0, 0.2]"
