word,properties,codes,frequencies
abominable,"['Extreme dislike', 'Moral offense', 'Repulsive quality', 'Causes disgust', 'Unacceptable behavior']","['introspective', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
accessible,"['Easy to reach', 'Open space', 'Available to all', 'Not obstructed', 'Simple to understand']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
accurate,"['Truthful', 'Measurement', 'Close', 'Deviation', 'Verified']","['taxonomic', 'situation', 'entity', 'introspective', 'situation']","[0.2, 0.2, 0.4, 0.2]"
accusation,"['Blame', 'Formal', 'Serious', 'Questioning', 'Public statement']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
admiration,"['Respectful feeling', 'Looking up', 'Often unspoken', 'Acknowledging excellence', 'Warm glow']","['introspective', 'situation', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
adoring,"['Deep fondness', 'Often expressed verbally', 'Directed toward someone', 'Implies warmth', 'A strong, tender sentiment']","['taxonomic', 'situation', 'situation', 'entity', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
affection,"['Warmth', 'Connection', 'Gentle', 'Showing fondness', 'Time spent together']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
affirmation,"['Statement', 'Positive', 'Belief', 'Repeated', 'Strengthening']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
affordable,"['Within reach', 'Cost-related', ""Doesn't strain finances"", 'Suitable for a budget', 'Reasonable price']","['introspective', 'taxonomic', 'introspective', 'introspective', 'taxonomic']","[0.4, 0.0, 0.0, 0.6]"
aging,"['Slow', 'Change', 'Cells', 'Wear', 'Time']","['situation', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.6, 0.4, 0.0]"
agitation,"['Unrest', 'Internal', 'Turbulence', 'Emotional distress', 'Restlessness']","['taxonomic', 'entity', 'taxonomic', 'taxonomic', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
agree,"['Mutual', 'Concur', 'Harmony', 'Shared', 'Accord']","['entity', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
amazing,"['Astonishment', 'Unexpected', 'Remarkable', 'Overwhelming', 'Joyful']","['introspective', 'entity', 'taxonomic', 'introspective', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
amused,"['Lighthearted', 'Gentle smile', 'A reaction', 'Not serious', 'A quiet enjoyment']","['entity', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.8, 0.0, 0.2]"
