word,properties,codes,frequencies
ability,"['climbing', 'problem-solving', 'public speaking', 'tool use']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
accusation,"['legal trial', 'emotional tension', 'public confrontation', 'evidence collection']","['other abstract concept', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
achievement,"['trophy', 'deadline', 'reflection', 'milestone']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
activity,"['sports game', 'classroom', 'festival crowd', 'team project']","['sensorimotor feature', 'social constellation', 'social constellation', 'social constellation']","[0.25, 0.0, 0.75, 0.0]"
addiction,"['craving', 'withdrawal', 'compulsion', 'secrecy']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.75, 0.25, 0.0]"
admiration,"['fan', 'monument', 'sincere compliment', 'inspired action']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
advantage,"['tournament', 'negotiation', 'starting point', 'resource allocation']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['map', 'compass', 'cliff edge', 'campfire']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
advice,"['mentorship', 'medical recommendations', 'career decisions', 'conflict resolution']","['social constellation', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['broken bone', 'heartbreak', 'burn injury', 'despair']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
agreement,"['legal contract', 'handshake', 'peace treaty', 'compromise']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
amazement,"['meteor shower', 'silent awe', 'unspoken wonder', '""child\'s first rainbow""']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
ambition,"['climb', 'rivalry', 'drive', 'peak']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
ambush,"['stealthy approach', 'sudden confrontation', 'predatory strike', 'tactical maneuver']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
amusement,"['carnival', 'clown', 'laughter', 'roller coaster']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
anger,"['clenched fist', 'road rage', 'red', 'volcanic eruption']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
anxiety,"['racing heartbeat', 'waiting for test results', 'clenched fists', 'avoiding crowded places']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
apology,"['public admission', 'sincere intent', 'regret expressed', 'remorse felt']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.25, 0.0]"
appearance,"['first impression', 'age estimation', 'formal attire', 'mirror reflection']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['meal', 'sickness', 'craving', 'hunger']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
