word,properties,codes,frequencies
ability,"['competition', 'mastery', 'training', 'recognition']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
accusation,"['courtroom drama', 'defensive silence', 'slanderous whispers', 'legal repercussions']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
achievement,"['late nights studying', 'public acknowledgment', 'milestone markers', 'relieved smile']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
activity,"['sports game', 'school play', 'outdoor hike', 'art class']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
addiction,"['withdrawal', 'obsession', 'euphoria', 'relapse']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.75, 0.0, 0.25]"
admiration,"['trophy', 'blushing', 'silent gaze', 'glowing sun']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
advantage,"['superior tools', 'favorable timing', 'tactical position', 'exclusive access']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
adventure,"['compass', 'wilderness', 'risk', 'discovery']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
advice,"['job interview prep', 'medical consultations', 'family event planning', 'career decisions']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
agony,"['broken bone', 'funeral procession', 'burning throat', 'silent scream']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
agreement,"['legal contract', 'handshake', 'dispute resolution', 'collaboration']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
