word,properties,codes,frequencies
ability,"['mastering a musical instrument', 'solving complex puzzles under pressure', 'climbing a mountain without equipment', 'crafting intricate machinery']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
accusation,"['courtroom drama', 'betrayal', 'finger-pointing', 'reputation damage']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
achievement,"['medal', 'relentless effort', 'public acknowledgment', 'self-validation']","['association', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
activity,"['competition', 'physical exertion', 'collaboration', 'time passing']","['social constellation', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.5, 0.25]"
addiction,"['cravings', 'secret rituals', 'loss of self-control', 'isolation']","['internal state and emotion', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['bowing', 'pride in others', 'statue of a hero', 'moment of awe']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
advantage,"['strategic positioning', 'favorable terms', 'superior resources', 'positive momentum']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
adventure,"['map', 'risk', 'unknown terrain', 'excitement']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
advice,"['medical consultation', 'crossroads decision', 'written notes', 'consequence avoidance']","['sensorimotor feature', 'other abstract concept', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
agony,"['burning chest', 'elevator silence', 'toothache', 'midnight siren']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
agreement,"['handshake', 'contract', 'compromise', 'peace']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
