word,properties,codes,frequencies
ability,"['sprint', 'puzzle', 'mentorship', 'trophy']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
accusation,"['courtroom', 'betrayal', 'evidence', 'investigation']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
achievement,"['trophy', 'celebration', 'award', 'milestone']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
activity,"['classroom', 'sports', 'volunteer', 'workshop']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
addiction,"['withdrawal', 'compulsion', 'isolation', 'tolerance']","['internal state and emotion', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.5, 0.25, 0.25]"
admiration,"['standing on tiptoe', '""statue\'s gaze""', 'warmth in the chest', 'pointing upward']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
advantage,"['chess piece', 'early start', 'better tools', 'information edge']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
adventure,"['wilderness', 'hidden treasures', 'thrill', 'uncertainty']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
advice,"['mentor', 'decision-making', 'written note', 'conflicting opinions']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
agony,"['burn', 'heartbreak', 'chronic illness', 'panic attack']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
agreement,"['negotiation', 'legal document', 'peace', 'compromise']","['social constellation', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
amazement,"['meteor shower', 'unexpected letter', 'magic trick', 'snow leopard sighting']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
ambition,"['climbing peak', 'sleepless nights', 'competing rivals', 'relentless pursuit']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
ambush,"['stealth', 'sudden strike', 'concealed location', 'betrayal']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
amusement,"['laughter', 'carnival rides', 'surprise', 'thrill']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
anger,"['yelling', 'clenched fists', 'argument', 'red face']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
anxiety,"['racing heart', 'public speaking', 'sleeplessness', 'rumination']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
apology,"['handshake', 'conflict resolution', 'sincerity', 'trust']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
appearance,"['mask', 'mirage', 'spotlight', 'camouflage']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
appetite,"['feast', 'cravings', 'overeating', 'aroma']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
application,"['form submission', 'mobile app', 'university admission criteria', 'paint technique']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
aptitude,"['math class', 'coding project', 'mentor feedback', 'puzzle solving']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
argument,"['raised voices', 'compromise', 'heated debate', 'silence after confrontation']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
art,"['canvas', 'gallery', 'brushstrokes', 'sculpture']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
