word,properties,codes,frequencies
ability,"['climbing', 'solving puzzles', 'public speaking', 'fixing appliances']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
accusation,"['courtroom', 'defensiveness', 'written letter', 'public controversy']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
achievement,"['trophy', 'perseverance', 'milestone', 'celebration']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
activity,"['sports', 'collaboration', 'energy', 'event']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
addiction,"['withdrawal symptoms', 'compulsive behavior', 'loss of control', 'social isolation']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.25, 0.5, 0.25, 0.0]"
admiration,"['student gazing at teacher', 'medal on pedestal', 'warmth spreading through chest', 'standing silently before a masterpiece']","['social constellation', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
advantage,"['competitive edge', 'self-assurance', 'strategic positioning', 'unexpected benefit']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
adventure,"['exploring an uncharted forest', 'climbing a treacherous peak', 'encountering a mysterious creature in the jungle', 'discovering a hidden cave']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
advice,"['mentorship', 'decision-making', 'trust-building', 'strategic planning']","['social constellation', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.5, 0.25]"
agony,"['burning flesh', 'funeral procession', 'screaming child', 'shattered bones']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
agreement,"['signed contract', 'team collaboration', 'dispute resolution', 'written document']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
amazement,"['thunderclap', 'neon lights', 'lost treasure', 'silent scream']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
ambition,"['ladder climb', 'relentless drive', 'risky ventures', 'endless striving']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
ambush,"['hidden threat', 'element of surprise', 'predatory strike', 'sudden vulnerability']","['association', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
amusement,"['roller coaster', 'family gathering', 'clown', 'carnival']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
anger,"['flushed cheeks', 'slammed door', 'tightened jaw', 'boiling kettle']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
anxiety,"['chest tightness', 'racing thoughts', 'avoidance of social gatherings', 'fear of the unknown']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
apology,"['public statement', 'personal reconciliation', 'written note', 'emotional relief']","['social constellation', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.5, 0.0]"
appearance,"['fashion show', 'forensic analysis', 'first date', 'mirror reflection']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
