word,response,properties
abominable,"Causes moral revulsion
Exceptionally bad
Deserves extreme hatred
Makes you recoil
Violates basic decency","['Causes moral revulsion', 'Exceptionally bad', 'Deserves extreme hatred', 'Makes you recoil', 'Violates basic decency']"
accessible,"Able to be reached
Easy to enter
Free of barriers
Usable by everyone
Accommodates disabilities","['Able to be reached', 'Easy to enter', 'Free of barriers', 'Usable by everyone', 'Accommodates disabilities']"
accurate,"Zero errors
On target
Hits the bullseye
Matches reality
Never misses","['Zero errors', 'On target', 'Hits the bullseye', 'Matches reality', 'Never misses']"
accusation,"Pointing a finger
Saying ""you did it""
Directed at a suspect
Provokes a denial
Often heard in court","['Pointing a finger', 'Saying ""you did it""', 'Directed at a suspect', 'Provokes a denial', 'Often heard in court']"
admiration,"Looking up to someone
Deeply impressed
Sense of wonder
After an outstanding achievement
Desire to emulate","['Looking up to someone', 'Deeply impressed', 'Sense of wonder', 'After an outstanding achievement', 'Desire to emulate']"
adoring,"Starry-eyed gaze
Putting on a pedestal
Believing someone is flawless
Hanging on every word
How fans watch celebrities","['Starry-eyed gaze', 'Putting on a pedestal', 'Believing someone is flawless', 'Hanging on every word', 'How fans watch celebrities']"
affection,"Gentle feeling
Toward others
Shown to pets
Expressed with hugs
Often displayed publicly","['Gentle feeling', 'Toward others', 'Shown to pets', 'Expressed with hugs', 'Often displayed publicly']"
affirmation,"Positive sentence
Spoken to yourself
Repeated daily
Facing a mirror
Builds confidence","['Positive sentence', 'Spoken to yourself', 'Repeated daily', 'Facing a mirror', 'Builds confidence']"
affordable,"Fits a budget
Within financial reach
Easy to pay for
Won't empty wallet
Bought comfortably","['Fits a budget', 'Within financial reach', 'Easy to pay for', ""Won't empty wallet"", 'Bought comfortably']"
aging,"Accumulating years
Causes wrinkles
Turns hair gray
Physical decline
Improves wine","['Accumulating years', 'Causes wrinkles', 'Turns hair gray', 'Physical decline', 'Improves wine']"
agitation,"Feeling worked up
Unable to sit still
Pacing the floor
Easily provoked
Constant fidgeting","['Feeling worked up', 'Unable to sit still', 'Pacing the floor', 'Easily provoked', 'Constant fidgeting']"
agree,"Same opinion
Nod your head
Say yes
Mutual decision
On the same page","['Same opinion', 'Nod your head', 'Say yes', 'Mutual decision', 'On the same page']"
amazing,"Overwhelmingly positive
Exceeds expectations
Hard to believe
Leaves you speechless
Inspires wonder","['Overwhelmingly positive', 'Exceeds expectations', 'Hard to believe', 'Leaves you speechless', 'Inspires wonder']"
amused,"Slight smile
Quiet chuckle
After hearing a joke
Finding something funny
Lighthearted feeling","['Slight smile', 'Quiet chuckle', 'After hearing a joke', 'Finding something funny', 'Lighthearted feeling']"
angry,"Red face
Clenched fists
Furrowed brows
Raised voice
After being wronged","['Red face', 'Clenched fists', 'Furrowed brows', 'Raised voice', 'After being wronged']"
angst,"Teenage years
Inner turmoil
Existential
Brooding
Feeling misunderstood","['Teenage years', 'Inner turmoil', 'Existential', 'Brooding', 'Feeling misunderstood']"
annoyed,"Rolling eyes
Heavy sighs
Losing patience
Caused by repeated interruptions
Wanting it to stop","['Rolling eyes', 'Heavy sighs', 'Losing patience', 'Caused by repeated interruptions', 'Wanting it to stop']"
anxious,"Racing heart
Biting nails
Stomach in knots
Overthinking the future
Unable to sit still","['Racing heart', 'Biting nails', 'Stomach in knots', 'Overthinking the future', 'Unable to sit still']"
appeal,"Legal filing
After losing a trial
Sent to a higher court
Seeks to overturn a verdict
Argues trial errors occurred","['Legal filing', 'After losing a trial', 'Sent to a higher court', 'Seeks to overturn a verdict', 'Argues trial errors occurred']"
appreciation,"Valuing true worth
Noticing hard work
Glad for the help
After receiving a gift
Shown with a token","['Valuing true worth', 'Noticing hard work', 'Glad for the help', 'After receiving a gift', 'Shown with a token']"
apprehensive,"Before an uncertain event
Butterflies in stomach
Hesitant to proceed
Expecting a bad outcome
Approaching cautiously","['Before an uncertain event', 'Butterflies in stomach', 'Hesitant to proceed', 'Expecting a bad outcome', 'Approaching cautiously']"
ashamed,"Hanging head
Avoiding eye contact
After doing something wrong
Wanting to hide
Loss of pride","['Hanging head', 'Avoiding eye contact', 'After doing something wrong', 'Wanting to hide', 'Loss of pride']"
assassinate,"End a life
Target a prominent leader
Attack by surprise
Secretly planned
Political motives","['End a life', 'Target a prominent leader', 'Attack by surprise', 'Secretly planned', 'Political motives']"
astonished,"Dropped jaw
Wide eyes
Unable to speak
Complete disbelief
After seeing something impossible","['Dropped jaw', 'Wide eyes', 'Unable to speak', 'Complete disbelief', 'After seeing something impossible']"
atrocity,"Extremely cruel act
Shockingly wicked
Brutal physical violence
Often committed during war
Evokes intense horror","['Extremely cruel act', 'Shockingly wicked', 'Brutal physical violence', 'Often committed during war', 'Evokes intense horror']"
avenge,"After a wrong
For a victim
Settle a score
Punish the guilty
Seek justice","['After a wrong', 'For a victim', 'Settle a score', 'Punish the guilty', 'Seek justice']"
aversion,"Strong urge to avoid
Turning away
Feeling repelled
Deep reluctance
Common reaction to certain foods","['Strong urge to avoid', 'Turning away', 'Feeling repelled', 'Deep reluctance', 'Common reaction to certain foods']"
blessing,"Divine favor
Bestowed by a priest
Confers spiritual protection
Grants formal approval
Spoken before a meal","['Divine favor', 'Bestowed by a priest', 'Confers spiritual protection', 'Grants formal approval', 'Spoken before a meal']"
bliss,"Heavenly state
Perfect peace
Supreme contentment
Unaware of any worries
Eyes closed in pleasure","['Heavenly state', 'Perfect peace', 'Supreme contentment', 'Unaware of any worries', 'Eyes closed in pleasure']"
brave,"Faces danger
Overcomes fear
Stands ground
Risks safety
Acts while scared","['Faces danger', 'Overcomes fear', 'Stands ground', 'Risks safety', 'Acts while scared']"
calamity,"Sudden destructive event
Causes widespread damage
Great loss
Brings severe distress
Lasting misery","['Sudden destructive event', 'Causes widespread damage', 'Great loss', 'Brings severe distress', 'Lasting misery']"
callous,"Lacks empathy
Ignores others' pain
Shows no pity
Emotionally hardened
Like toughened skin","['Lacks empathy', ""Ignores others' pain"", 'Shows no pity', 'Emotionally hardened', 'Like toughened skin']"
carelessness,"Not paying attention
Avoidable mistakes
Rushed work
Overlooking details
Causes accidents","['Not paying attention', 'Avoidable mistakes', 'Rushed work', 'Overlooking details', 'Causes accidents']"
charitable,"Donates money or time
Helps the needy
Not for profit
Supports good causes
Expects nothing in return","['Donates money or time', 'Helps the needy', 'Not for profit', 'Supports good causes', 'Expects nothing in return']"
cheerful,"Smiling brightly
Positive attitude
Energetic voice
Laughs easily
In good spirits","['Smiling brightly', 'Positive attitude', 'Energetic voice', 'Laughs easily', 'In good spirits']"
childlike,"Resembles a youngster
Wide-eyed wonder
Trusts easily
Unspoiled innocence
Free of cynicism","['Resembles a youngster', 'Wide-eyed wonder', 'Trusts easily', 'Unspoiled innocence', 'Free of cynicism']"
clever,"Mentally quick
Learns easily
Solves tricky puzzles
Resourceful
Finds unique solutions","['Mentally quick', 'Learns easily', 'Solves tricky puzzles', 'Resourceful', 'Finds unique solutions']"
clueless,"Blank stare
Missing obvious hints
Having no idea
Asking obvious questions
Lacking understanding","['Blank stare', 'Missing obvious hints', 'Having no idea', 'Asking obvious questions', 'Lacking understanding']"
