word,response,properties
abominable,"Extreme dislike
Moral failing
Repulsive quality
Causes disgust
Horrendous behavior","['Extreme dislike', 'Moral failing', 'Repulsive quality', 'Causes disgust', 'Horrendous behavior']"
accessible,"Easy
Open
Reachable
Available
Without barriers","['Easy', 'Open', 'Reachable', 'Available', 'Without barriers']"
accurate,"Measurement
Truthful
Close
Precision
Verification","['Measurement', 'Truthful', 'Close', 'Precision', 'Verification']"
accusation,"Blame
Formal
Serious
Formal statement
Implies wrongdoing","['Blame', 'Formal', 'Serious', 'Formal statement', 'Implies wrongdoing']"
admiration,"Respect
Looking up
Genuine feeling
Often unspoken
Elevated view","['Respect', 'Looking up', 'Genuine feeling', 'Often unspoken', 'Elevated view']"
adoring,"Deep fondness
Often expressed verbally
Related to love
Can be sentimental
Implies devotion","['Deep fondness', 'Often expressed verbally', 'Related to love', 'Can be sentimental', 'Implies devotion']"
affection,"Warmth
Connection
Gentle feeling
Time spent
Expressing fondness","['Warmth', 'Connection', 'Gentle feeling', 'Time spent', 'Expressing fondness']"
affirmation,"Promise
Repeating
Belief
Positive
Declaration","['Promise', 'Repeating', 'Belief', 'Positive', 'Declaration']"
affordable,"Cost-related
Within reach
Doesn't strain finances
Relates to purchasing
Easy on the budget","['Cost-related', 'Within reach', ""Doesn't strain finances"", 'Relates to purchasing', 'Easy on the budget']"
aging,"Time’s effect
Decreasing strength
Skin changes
Growing older
Biological process","['Time’s effect', 'Decreasing strength', 'Skin changes', 'Growing older', 'Biological process']"
agitation,"Restlessness
Internal disturbance
Unease
Often anxious
Seeking change","['Restlessness', 'Internal disturbance', 'Unease', 'Often anxious', 'Seeking change']"
agree,"Mutual
Shared
Concord
Decision
Harmony","['Mutual', 'Shared', 'Concord', 'Decision', 'Harmony']"
amazing,"Astonishment
Unexpected
Wow
Remarkable
Joyful surprise","['Astonishment', 'Unexpected', 'Wow', 'Remarkable', 'Joyful surprise']"
amused,"Lighthearted
A gentle reaction
Smiling subtly
Not angry
Finding something pleasant","['Lighthearted', 'A gentle reaction', 'Smiling subtly', 'Not angry', 'Finding something pleasant']"
angry,"Intense feeling
Raised voice
Facial redness
Reaction to injustice
Clenched fists","['Intense feeling', 'Raised voice', 'Facial redness', 'Reaction to injustice', 'Clenched fists']"
angst,"Disquiet
Teenage
Unresolved
Yearning
Existential","['Disquiet', 'Teenage', 'Unresolved', 'Yearning', 'Existential']"
annoyed,"Discomfort
Mild irritation
A slight frown
Rising impatience
A quiet grumble","['Discomfort', 'Mild irritation', 'A slight frown', 'Rising impatience', 'A quiet grumble']"
anxious,"Unease
Worrying
Future-focused
Restless
About something uncertain","['Unease', 'Worrying', 'Future-focused', 'Restless', 'About something uncertain']"
appeal,"Request
Higher authority
Legal argument
Persuasion
Change outcome","['Request', 'Higher authority', 'Legal argument', 'Persuasion', 'Change outcome']"
appreciation,"Feeling
Recognition
Gratitude
Value
Warmth","['Feeling', 'Recognition', 'Gratitude', 'Value', 'Warmth']"
apprehensive,"Uncertainty
Anticipation
Worried
Future-oriented
Hesitant","['Uncertainty', 'Anticipation', 'Worried', 'Future-oriented', 'Hesitant']"
ashamed,"Feeling
Discomfort
Socially
Regretful
Mortified","['Feeling', 'Discomfort', 'Socially', 'Regretful', 'Mortified']"
assassinate,"Secret
Planned
Violence
Targeted
Eliminate","['Secret', 'Planned', 'Violence', 'Targeted', 'Eliminate']"
astonished,"Surprise
Wide-eyed
Mouth open
Silent
Bewildered","['Surprise', 'Wide-eyed', 'Mouth open', 'Silent', 'Bewildered']"
atrocity,"Extreme suffering
Moral failing
Mass violence
Beyond forgiveness
Cause of horror","['Extreme suffering', 'Moral failing', 'Mass violence', 'Beyond forgiveness', 'Cause of horror']"
avenge,"Retribution
Wrongdoing
Justice
Response
Action","['Retribution', 'Wrongdoing', 'Justice', 'Response', 'Action']"
aversion,"Dislike
Strong feeling
Resistance
Avoidance
Negative reaction","['Dislike', 'Strong feeling', 'Resistance', 'Avoidance', 'Negative reaction']"
blessing,"Gratitude
Positive
Unexpected
Good fortune
Divine","['Gratitude', 'Positive', 'Unexpected', 'Good fortune', 'Divine']"
bliss,"Complete satisfaction
Quiet moments
Warmth
Serenity
Pure joy","['Complete satisfaction', 'Quiet moments', 'Warmth', 'Serenity', 'Pure joy']"
brave,"Facing fear
Resisting danger
Strong spirit
Often selfless
Acts despite worry","['Facing fear', 'Resisting danger', 'Strong spirit', 'Often selfless', 'Acts despite worry']"
calamity,"Disaster
Significant harm
Sudden misfortune
Widespread suffering
Devastating event","['Disaster', 'Significant harm', 'Sudden misfortune', 'Widespread suffering', 'Devastating event']"
callous,"Skin
Hardened
Rough
Unfeeling
Injury","['Skin', 'Hardened', 'Rough', 'Unfeeling', 'Injury']"
carelessness,"Neglect
Lack of attention
Resulting in mistakes
Often unintentional
Disorganized outcome","['Neglect', 'Lack of attention', 'Resulting in mistakes', 'Often unintentional', 'Disorganized outcome']"
