word,response,properties
abominable,"Repulsive
Dreadful
Inspires disgust
Extremely bad
Unacceptable","['Repulsive', 'Dreadful', 'Inspires disgust', 'Extremely bad', 'Unacceptable']"
accessible,"Available
Open
Easy to reach
Welcoming
Inclusive","['Available', 'Open', 'Easy to reach', 'Welcoming', 'Inclusive']"
accurate,"Precise
Correctness
Free from error
Measurement
Verified","['Precise', 'Correctness', 'Free from error', 'Measurement', 'Verified']"
accusation,"Claim
Blame
Formal
Legal
Defense","['Claim', 'Blame', 'Formal', 'Legal', 'Defense']"
admiration,"Respect
Approval
A feeling
Look up to
Positive regard","['Respect', 'Approval', 'A feeling', 'Look up to', 'Positive regard']"
adoring,"Intense
Devotion
Warmth
Gaze
Affectionate","['Intense', 'Devotion', 'Warmth', 'Gaze', 'Affectionate']"
affection,"Warmth
Kindness
Caring
Gentle
Connection","['Warmth', 'Kindness', 'Caring', 'Gentle', 'Connection']"
affirmation,"Positive
Statement
Encouragement
Belief
Self-acceptance","['Positive', 'Statement', 'Encouragement', 'Belief', 'Self-acceptance']"
affordable,"Within reach
Budget-friendly
Reasonable price
Accessible
Financial feasibility","['Within reach', 'Budget-friendly', 'Reasonable price', 'Accessible', 'Financial feasibility']"
aging,"Gradual
Time
Decline
Biological
Wrinkles","['Gradual', 'Time', 'Decline', 'Biological', 'Wrinkles']"
agitation,"Restlessness
Unease
Stirring
Anxiety
Provocation","['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provocation']"
agree,"Concord
Shared view
Verbal affirmation
Resolution
Mutual understanding","['Concord', 'Shared view', 'Verbal affirmation', 'Resolution', 'Mutual understanding']"
amazing,"Inspiring awe
Unexpected
Remarkable
Positive emotion
Beyond ordinary","['Inspiring awe', 'Unexpected', 'Remarkable', 'Positive emotion', 'Beyond ordinary']"
amused,"Mild enjoyment
Slight smile
Entertainment
Lighthearted
Pleasant surprise","['Mild enjoyment', 'Slight smile', 'Entertainment', 'Lighthearted', 'Pleasant surprise']"
angry,"Elevated heart rate
Facial reddening
Frustration
Raised voice
Unfairness","['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Unfairness']"
angst,"Uncertainty
Deep distress
Adolescence
Existential
Inner turmoil","['Uncertainty', 'Deep distress', 'Adolescence', 'Existential', 'Inner turmoil']"
annoyed,"Irritated
Mild anger
Impatience
Small disturbances
Restraining reaction","['Irritated', 'Mild anger', 'Impatience', 'Small disturbances', 'Restraining reaction']"
anxious,"Worry
Restlessness
Future-focused
Physical tension
Unease","['Worry', 'Restlessness', 'Future-focused', 'Physical tension', 'Unease']"
