word,response,properties
abominable,"Extremely hateful
Morally offensive
Deserving disgust
Shockingly vile
Strongly condemned","['Extremely hateful', 'Morally offensive', 'Deserving disgust', 'Shockingly vile', 'Strongly condemned']"
accessible,"Easy to reach
Usable by many people
Not blocked by barriers
Simple to enter or obtain
Often describes places, services, or information","['Easy to reach', 'Usable by many people', 'Not blocked by barriers', 'Simple to enter or obtain', 'Often describes places, services, or information']"
accurate,"Correct
Matches reality
Error-free
Precise result
Trusted measurement","['Correct', 'Matches reality', 'Error-free', 'Precise result', 'Trusted measurement']"
accusation,"Claim of wrongdoing
Directed at someone
Blames for an act
Often without proof
Common in disputes or court","['Claim of wrongdoing', 'Directed at someone', 'Blames for an act', 'Often without proof', 'Common in disputes or court']"
admiration,"Respect for excellence
Warm positive feeling
Toward a person or achievement
Often includes looking up to
Inspired by skill, beauty, or character","['Respect for excellence', 'Warm positive feeling', 'Toward a person or achievement', 'Often includes looking up to', 'Inspired by skill, beauty, or character']"
adoring,"Loving gaze
Warm affection
Full of devotion
Looking up to someone
Tender, pleased attention","['Loving gaze', 'Warm affection', 'Full of devotion', 'Looking up to someone', 'Tender, pleased attention']"
affection,"Warm caring feeling
Directed toward someone
Shown by hugs or gentle touch
Common in close relationships
Steady tenderness, not intense passion","['Warm caring feeling', 'Directed toward someone', 'Shown by hugs or gentle touch', 'Common in close relationships', 'Steady tenderness, not intense passion']"
affirmation,"Statement of support
Declares something true
Spoken or written
In response to doubt
Often positive or encouraging","['Statement of support', 'Declares something true', 'Spoken or written', 'In response to doubt', 'Often positive or encouraging']"
affordable,"Within budget
Low cost
Easy to pay for
Not financially straining
Reasonably priced","['Within budget', 'Low cost', 'Easy to pay for', 'Not financially straining', 'Reasonably priced']"
aging,"Becoming older
Happens over time
Wrinkles and gray hair
Body and mind change
Natural life process","['Becoming older', 'Happens over time', 'Wrinkles and gray hair', 'Body and mind change', 'Natural life process']"
agitation,"Restless inner tension
Pacing or fidgeting
Upset, stirred-up state
Common during stress or conflict
Mental or physical unease","['Restless inner tension', 'Pacing or fidgeting', 'Upset, stirred-up state', 'Common during stress or conflict', 'Mental or physical unease']"
agree,"Same opinion
Say yes
Accept a proposal
Not object
Two sides match","['Same opinion', 'Say yes', 'Accept a proposal', 'Not object', 'Two sides match']"
amazing,"Causes astonishment
Far better than expected
Makes you stop and stare
Strongly positive reaction
Often said about impressive experiences","['Causes astonishment', 'Far better than expected', 'Makes you stop and stare', 'Strongly positive reaction', 'Often said about impressive experiences']"
amused,"Mild enjoyment
Caused by something funny
Small smile
Brief entertained feeling
Not serious or deeply emotional","['Mild enjoyment', 'Caused by something funny', 'Small smile', 'Brief entertained feeling', 'Not serious or deeply emotional']"
angry,"Face tense
Voice raised
After unfairness
Wants to lash out
Strong displeasure","['Face tense', 'Voice raised', 'After unfairness', 'Wants to lash out', 'Strong displeasure']"
angst,"Deep inner unease
Dread about life
Brooding, restless feeling
Common in adolescence
Existential worry","['Deep inner unease', 'Dread about life', 'Brooding, restless feeling', 'Common in adolescence', 'Existential worry']"
annoyed,"Mild irritation
Caused by repeated nuisance
Impatient expression
Wants it to stop
Less intense than anger","['Mild irritation', 'Caused by repeated nuisance', 'Impatient expression', 'Wants it to stop', 'Less intense than anger']"
anxious,"Uneasy
Worried about what might happen
Restless, hard to relax
Before bad news or a big event
Tight chest, racing thoughts","['Uneasy', 'Worried about what might happen', 'Restless, hard to relax', 'Before bad news or a big event', 'Tight chest, racing thoughts']"
appeal,"Request for help
Directed to authority or public
Tries to persuade
Also asks higher court to review
Attractiveness that draws interest","['Request for help', 'Directed to authority or public', 'Tries to persuade', 'Also asks higher court to review', 'Attractiveness that draws interest']"
appreciation,"Recognizing value
Thankful feeling
For help or kindness
Often expressed in words
Respect grows deeper","['Recognizing value', 'Thankful feeling', 'For help or kindness', 'Often expressed in words', 'Respect grows deeper']"
apprehensive,"Uneasy about what might happen
Before bad news or a risky event
Expecting possible trouble
Nervous, tense feeling
Hesitant, on edge","['Uneasy about what might happen', 'Before bad news or a risky event', 'Expecting possible trouble', 'Nervous, tense feeling', 'Hesitant, on edge']"
ashamed,"After doing something wrong
Wanting to hide your face
Embarrassed by yourself
Avoiding others' eyes
Feeling personal disgrace","['After doing something wrong', 'Wanting to hide your face', 'Embarrassed by yourself', ""Avoiding others' eyes"", 'Feeling personal disgrace']"
assassinate,"Deliberately kill
Targeted victim
Often important person
Planned attack
Usually political motive","['Deliberately kill', 'Targeted victim', 'Often important person', 'Planned attack', 'Usually political motive']"
astonished,"Strong surprise
Eyes wide
Mouth open
Sudden unexpected news
Can hardly believe it","['Strong surprise', 'Eyes wide', 'Mouth open', 'Sudden unexpected news', 'Can hardly believe it']"
atrocity,"Extremely cruel act
Often during war
Causes mass suffering
Morally shocking
Against innocent people","['Extremely cruel act', 'Often during war', 'Causes mass suffering', 'Morally shocking', 'Against innocent people']"
avenge,"Respond to a wrong
Punish the offender
For harm already done
Done on someone else's behalf
Seeks justice through retaliation","['Respond to a wrong', 'Punish the offender', 'For harm already done', ""Done on someone else's behalf"", 'Seeks justice through retaliation']"
aversion,"Strong dislike
Desire to avoid
Negative reaction
Toward something specific
Feeling of repulsion","['Strong dislike', 'Desire to avoid', 'Negative reaction', 'Toward something specific', 'Feeling of repulsion']"
