word,response,properties
abominable,"Repulsive
Dreadful
Inspires disgust
Extremely bad
Unacceptable","['Repulsive', 'Dreadful', 'Inspires disgust', 'Extremely bad', 'Unacceptable']"
accessible,"Obtainable
Easy
Open
Welcoming
Available","['Obtainable', 'Easy', 'Open', 'Welcoming', 'Available']"
accurate,"Precise
Correct
Verified
Without error
Trustworthy","['Precise', 'Correct', 'Verified', 'Without error', 'Trustworthy']"
accusation,"Blame
Formal
Statement
Legal
Defense","['Blame', 'Formal', 'Statement', 'Legal', 'Defense']"
admiration,"Respect
A feeling
Looking up to someone
Positive regard
Often silent","['Respect', 'A feeling', 'Looking up to someone', 'Positive regard', 'Often silent']"
adoring,"Intense
Regard
Affection
Devotion
Look up to","['Intense', 'Regard', 'Affection', 'Devotion', 'Look up to']"
affection,"Warmth
Kindness
Caring
Gentle touch
Close relationships","['Warmth', 'Kindness', 'Caring', 'Gentle touch', 'Close relationships']"
affirmation,"Positive
Statement
Belief
Encouragement
Self-acceptance","['Positive', 'Statement', 'Belief', 'Encouragement', 'Self-acceptance']"
affordable,"Within reach
Budget-friendly
Reasonable price
Accessible
Economical","['Within reach', 'Budget-friendly', 'Reasonable price', 'Accessible', 'Economical']"
aging,"Time
Gradual
Decline
Wrinkles
Experience","['Time', 'Gradual', 'Decline', 'Wrinkles', 'Experience']"
agitation,"Restlessness
Unease
Stirring
Anxiety
Provoked","['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provoked']"
agree,"Concord
Shared view
Resolution
Nod
Confirmation","['Concord', 'Shared view', 'Resolution', 'Nod', 'Confirmation']"
amazing,"Inspiring awe
Unexpected
Exceptional
Positive reaction
Exceeding expectations","['Inspiring awe', 'Unexpected', 'Exceptional', 'Positive reaction', 'Exceeding expectations']"
amused,"Mildly pleased
Smiling
Lighthearted
Entertainment
Quiet enjoyment","['Mildly pleased', 'Smiling', 'Lighthearted', 'Entertainment', 'Quiet enjoyment']"
angry,"Frustration
Raised voice
Facial reddening
Quickened pulse
Desire to retaliate","['Frustration', 'Raised voice', 'Facial reddening', 'Quickened pulse', 'Desire to retaliate']"
angst,"Existential
Inner turmoil
Youth
Uncertainty
Foreboding","['Existential', 'Inner turmoil', 'Youth', 'Uncertainty', 'Foreboding']"
annoyed,"Irritated
Minor frustration
Impatience
Slight anger
Repeated disturbance","['Irritated', 'Minor frustration', 'Impatience', 'Slight anger', 'Repeated disturbance']"
anxious,"Worry
Restless
Future-focused
Physical tension
Unease","['Worry', 'Restless', 'Future-focused', 'Physical tension', 'Unease']"
appeal,"Persuasion
Request
Court
Attractive
Plea","['Persuasion', 'Request', 'Court', 'Attractive', 'Plea']"
appreciation,"Gratitude
Recognition
Value
Verbal expression
Positive regard","['Gratitude', 'Recognition', 'Value', 'Verbal expression', 'Positive regard']"
apprehensive,"Unease
Anticipation
Future-focused
Slightly fearful
Uncertainty","['Unease', 'Anticipation', 'Future-focused', 'Slightly fearful', 'Uncertainty']"
