word,response,properties
abominable,"Causes moral revulsion
Elicits intense hatred
Makes you recoil
Exceptionally unpleasant
Completely unacceptable","['Causes moral revulsion', 'Elicits intense hatred', 'Makes you recoil', 'Exceptionally unpleasant', 'Completely unacceptable']"
accessible,"Easy to enter
Without barriers
Usable by anyone
Accommodates disabilities
Features ramps","['Easy to enter', 'Without barriers', 'Usable by anyone', 'Accommodates disabilities', 'Features ramps']"
accurate,"Matches the facts
Zero mistakes
Hits the bullseye
Perfect aim
Flawless measurement","['Matches the facts', 'Zero mistakes', 'Hits the bullseye', 'Perfect aim', 'Flawless measurement']"
accusation,"Pointed finger
""You did it!""
Statement of wrongdoing
Triggers a denial
Needs proof","['Pointed finger', '""You did it!""', 'Statement of wrongdoing', 'Triggers a denial', 'Needs proof']"
admiration,"Looking up to someone
Toward a role model
Sparked by great achievements
Thinking highly of them
Wanting to be like them","['Looking up to someone', 'Toward a role model', 'Sparked by great achievements', 'Thinking highly of them', 'Wanting to be like them']"
adoring,"Warmly gazing
Completely devoted
Seeing no flaws
Staring with pure wonder
How superfans look at idols","['Warmly gazing', 'Completely devoted', 'Seeing no flaws', 'Staring with pure wonder', 'How superfans look at idols']"
affection,"Warm feeling
Gentle touch
Caring behavior
Expressed physically
Involves hugging","['Warm feeling', 'Gentle touch', 'Caring behavior', 'Expressed physically', 'Involves hugging']"
affirmation,"Positive phrase
Repeated to oneself
Said in a mirror
Boosts self-esteem
Fosters self-belief","['Positive phrase', 'Repeated to oneself', 'Said in a mirror', 'Boosts self-esteem', 'Fosters self-belief']"
affordable,"Fits budget
Within financial reach
Manageable cost
Easy to pay for
No financial strain","['Fits budget', 'Within financial reach', 'Manageable cost', 'Easy to pay for', 'No financial strain']"
aging,"Causes wrinkles
Turns hair gray
Gradual physical decline
Improves wine and cheese
Loss of youth","['Causes wrinkles', 'Turns hair gray', 'Gradual physical decline', 'Improves wine and cheese', 'Loss of youth']"
agitation,"Cannot sit still
Constant pacing
Wringing hands
Trembling
Bothered mood","['Cannot sit still', 'Constant pacing', 'Wringing hands', 'Trembling', 'Bothered mood']"
agree,"Nodding head
Saying ""yes""
Same opinion
No arguing
Shaking hands","['Nodding head', 'Saying ""yes""', 'Same opinion', 'No arguing', 'Shaking hands']"
amazing,"Dropped jaw
Wide eyes
Sudden positive surprise
Watching a magic trick
Hard to believe","['Dropped jaw', 'Wide eyes', 'Sudden positive surprise', 'Watching a magic trick', 'Hard to believe']"
amused,"Slight smile
Chuckling
After a joke
Finding something funny
Lighthearted feeling","['Slight smile', 'Chuckling', 'After a joke', 'Finding something funny', 'Lighthearted feeling']"
angry,"Clenched fists
Furrowed brow
Red face
Urge to yell
After being wronged","['Clenched fists', 'Furrowed brow', 'Red face', 'Urge to yell', 'After being wronged']"
angst,"Peaks during adolescence
Inner turmoil
Existential crisis
Feeling misunderstood
Causes brooding","['Peaks during adolescence', 'Inner turmoil', 'Existential crisis', 'Feeling misunderstood', 'Causes brooding']"
annoyed,"Rolling eyes
Heavy sigh
Losing patience
After a minor inconvenience
Wishing something would stop","['Rolling eyes', 'Heavy sigh', 'Losing patience', 'After a minor inconvenience', 'Wishing something would stop']"
anxious,"Racing heart
Sweaty palms
Biting your nails
Overthinking the future
Expecting a bad outcome","['Racing heart', 'Sweaty palms', 'Biting your nails', 'Overthinking the future', 'Expecting a bad outcome']"
appeal,"Sent to a higher court
Filed after losing a trial
Challenges a judge's decision
Aims to overturn a ruling
Asks for official review","['Sent to a higher court', 'Filed after losing a trial', ""Challenges a judge's decision"", 'Aims to overturn a ruling', 'Asks for official review']"
appreciation,"After a kind favor
Seeing the true worth
Not taking for granted
Noticing extra effort
Taught in art classes","['After a kind favor', 'Seeing the true worth', 'Not taking for granted', 'Noticing extra effort', 'Taught in art classes']"
apprehensive,"Anticipating an unpleasant outcome
Butterflies in stomach
Holding back
Before facing the unknown
Imagining the worst","['Anticipating an unpleasant outcome', 'Butterflies in stomach', 'Holding back', 'Before facing the unknown', 'Imagining the worst']"
ashamed,"Lowered head
Avoiding eye contact
After doing something wrong
Loss of pride
Wanting to hide","['Lowered head', 'Avoiding eye contact', 'After doing something wrong', 'Loss of pride', 'Wanting to hide']"
assassinate,"End a life
Target prominent leaders
Political motives
Secretly planned
Surprise attack","['End a life', 'Target prominent leaders', 'Political motives', 'Secretly planned', 'Surprise attack']"
astonished,"Wide eyes
Dropped jaw
Sudden disbelief
Loss for words
Encountering the unbelievable","['Wide eyes', 'Dropped jaw', 'Sudden disbelief', 'Loss for words', 'Encountering the unbelievable']"
atrocity,"Extremely wicked act
Severe violence
Occurs during war
Causes intense horror
Targets innocent people","['Extremely wicked act', 'Severe violence', 'Occurs during war', 'Causes intense horror', 'Targets innocent people']"
avenge,"After a wrong
Punish the offender
Harm in return
For a victim
Restore justice","['After a wrong', 'Punish the offender', 'Harm in return', 'For a victim', 'Restore justice']"
aversion,"Urge to stay away
Turning away
Pulling back
Refusing to approach
Reaction to certain foods","['Urge to stay away', 'Turning away', 'Pulling back', 'Refusing to approach', 'Reaction to certain foods']"
