word,response,properties
abominable,"Dreadful
Repulsive
Inspires disgust
Extremely bad
Unforgivable","['Dreadful', 'Repulsive', 'Inspires disgust', 'Extremely bad', 'Unforgivable']"
accessible,"Open
Available
Easy to reach
Welcoming
Inclusive","['Open', 'Available', 'Easy to reach', 'Welcoming', 'Inclusive']"
accurate,"Correct
Precise
Data
Measurement
Verified","['Correct', 'Precise', 'Data', 'Measurement', 'Verified']"
accusation,"Statement
Blame
Formal
Legal
Dispute","['Statement', 'Blame', 'Formal', 'Legal', 'Dispute']"
admiration,"Respect
Positive feeling
Inspired
Looking up to someone
Awe","['Respect', 'Positive feeling', 'Inspired', 'Looking up to someone', 'Awe']"
adoring,"Intense affection
Gaze
Devotion
Idolizing
Warmth","['Intense affection', 'Gaze', 'Devotion', 'Idolizing', 'Warmth']"
affection,"Warmth
Caring
Gentle
Connection
Tender regard","['Warmth', 'Caring', 'Gentle', 'Connection', 'Tender regard']"
affirmation,"Positive
Statement
Encouragement
Self-belief
Repeated","['Positive', 'Statement', 'Encouragement', 'Self-belief', 'Repeated']"
affordable,"Within reach
Budget-friendly
Reasonable cost
Accessible
Financial possibility","['Within reach', 'Budget-friendly', 'Reasonable cost', 'Accessible', 'Financial possibility']"
aging,"Gradual
Time
Decline
Biological
Wrinkles","['Gradual', 'Time', 'Decline', 'Biological', 'Wrinkles']"
agitation,"Restlessness
Unease
Stirring
Frustration
Provokes worry","['Restlessness', 'Unease', 'Stirring', 'Frustration', 'Provokes worry']"
agree,"Concord
Shared opinion
Nodding
Resolution
Common ground","['Concord', 'Shared opinion', 'Nodding', 'Resolution', 'Common ground']"
amazing,"Inspiring
Unexpected
Overwhelming
Positive emotion
Awe-struck","['Inspiring', 'Unexpected', 'Overwhelming', 'Positive emotion', 'Awe-struck']"
amused,"Slight smile
Mildly entertained
Lighthearted
Quietly enjoying
Positive feeling","['Slight smile', 'Mildly entertained', 'Lighthearted', 'Quietly enjoying', 'Positive feeling']"
angry,"Elevated heart rate
Facial reddening
Frustration
Raised voice
Unfairness","['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Unfairness']"
angst,"Deep distress
Existential
Youth
Uncertainty
Inner turmoil","['Deep distress', 'Existential', 'Youth', 'Uncertainty', 'Inner turmoil']"
annoyed,"Irritated
Slight anger
Impatience
Minor frustration
Responding negatively","['Irritated', 'Slight anger', 'Impatience', 'Minor frustration', 'Responding negatively']"
anxious,"Worry
Restless
Future-focused
Unease
Physical tension","['Worry', 'Restless', 'Future-focused', 'Unease', 'Physical tension']"
appeal,"Request
Persuasion
Court
Attractive
Consideration","['Request', 'Persuasion', 'Court', 'Attractive', 'Consideration']"
appreciation,"Thankfulness
Recognition
Value
Expressed verbally
Positive regard","['Thankfulness', 'Recognition', 'Value', 'Expressed verbally', 'Positive regard']"
apprehensive,"Unease
Anticipation
Uncertainty
Future-focused
Slight fear","['Unease', 'Anticipation', 'Uncertainty', 'Future-focused', 'Slight fear']"
