word,response,properties
abominable,"Causes intense hatred
Triggers extreme disgust
Offends human decency
Utterly unacceptable
Makes you recoil","['Causes intense hatred', 'Triggers extreme disgust', 'Offends human decency', 'Utterly unacceptable', 'Makes you recoil']"
accessible,"Easy to enter
Can be reached
Usable by everyone
Has wheelchair ramps
No physical barriers","['Easy to enter', 'Can be reached', 'Usable by everyone', 'Has wheelchair ramps', 'No physical barriers']"
accurate,"Zero mistakes
Reliable information
Reflects reality
Hits the bullseye
On the mark","['Zero mistakes', 'Reliable information', 'Reflects reality', 'Hits the bullseye', 'On the mark']"
accusation,"Pointing a finger
Saying ""you did it""
Stating someone is guilty
Leads to a trial
Provokes a denial","['Pointing a finger', 'Saying ""you did it""', 'Stating someone is guilty', 'Leads to a trial', 'Provokes a denial']"
admiration,"Looking up to someone
Thinking highly of them
Feeling of wonder
Inspired by their actions
Wanting to be like them","['Looking up to someone', 'Thinking highly of them', 'Feeling of wonder', 'Inspired by their actions', 'Wanting to be like them']"
adoring,"Gazing starry-eyed
Feeling deep affection
Showing absolute devotion
Treating like an idol
How fans look at celebrities","['Gazing starry-eyed', 'Feeling deep affection', 'Showing absolute devotion', 'Treating like an idol', 'How fans look at celebrities']"
affection,"Warm feeling
Gentle touch
Expressed with hugs
Holding hands
Public displays","['Warm feeling', 'Gentle touch', 'Expressed with hugs', 'Holding hands', 'Public displays']"
affirmation,"Positive statement
Spoken to oneself
Builds self-esteem
States something strongly
Shown by nodding","['Positive statement', 'Spoken to oneself', 'Builds self-esteem', 'States something strongly', 'Shown by nodding']"
affordable,"Fits your budget
Within your means
Easy to pay for
Won't empty your wallet
Financially manageable","['Fits your budget', 'Within your means', 'Easy to pay for', ""Won't empty your wallet"", 'Financially manageable']"
aging,"Time passing
Causes wrinkles
Turns hair gray
Losing youth
Gradual bodily decline","['Time passing', 'Causes wrinkles', 'Turns hair gray', 'Losing youth', 'Gradual bodily decline']"
agitation,"Cannot sit still
Pacing back and forth
Wringing hands
Easily provoked
Feeling stirred up","['Cannot sit still', 'Pacing back and forth', 'Wringing hands', 'Easily provoked', 'Feeling stirred up']"
agree,"Nodding head
Same opinion
Saying yes
On the same page
Reaching an understanding","['Nodding head', 'Same opinion', 'Saying yes', 'On the same page', 'Reaching an understanding']"
amazing,"Causes wonder
Exceeds expectations
Jaw-dropping
Pleasantly shocking
Makes you say wow","['Causes wonder', 'Exceeds expectations', 'Jaw-dropping', 'Pleasantly shocking', 'Makes you say wow']"
amused,"Slight smile
Soft chuckle
After a joke
Finding something funny
Lighthearted feeling","['Slight smile', 'Soft chuckle', 'After a joke', 'Finding something funny', 'Lighthearted feeling']"
angry,"Clenched fists
Red face
Raised voice
Blood boiling
Feeling when wronged","['Clenched fists', 'Red face', 'Raised voice', 'Blood boiling', 'Feeling when wronged']"
angst,"Inner turmoil
Existential dread
Common in teenagers
Feeling misunderstood
Brooding","['Inner turmoil', 'Existential dread', 'Common in teenagers', 'Feeling misunderstood', 'Brooding']"
annoyed,"Rolling eyes
Heavy sighs
Losing patience
After a minor inconvenience
Wanting a disturbance to stop","['Rolling eyes', 'Heavy sighs', 'Losing patience', 'After a minor inconvenience', 'Wanting a disturbance to stop']"
anxious,"Racing heart
Biting nails
Pacing around
Overthinking the future
Fearing uncertainty","['Racing heart', 'Biting nails', 'Pacing around', 'Overthinking the future', 'Fearing uncertainty']"
appeal,"Taken to a higher court
Filed after losing a trial
Tries to overturn a verdict
Argues legal errors occurred
Seeks a reversed decision","['Taken to a higher court', 'Filed after losing a trial', 'Tries to overturn a verdict', 'Argues legal errors occurred', 'Seeks a reversed decision']"
appreciation,"Saying thank you
After receiving help
Noticing good qualities
Acknowledging hard work
Understanding worth","['Saying thank you', 'After receiving help', 'Noticing good qualities', 'Acknowledging hard work', 'Understanding worth']"
apprehensive,"Hesitant to proceed
Anticipating a bad outcome
Knots in stomach
Sweaty palms
Facing the unknown","['Hesitant to proceed', 'Anticipating a bad outcome', 'Knots in stomach', 'Sweaty palms', 'Facing the unknown']"
ashamed,"Knowing you did wrong
Disappointed in yourself
Head hung low
Avoiding eye contact
Wanting to disappear","['Knowing you did wrong', 'Disappointed in yourself', 'Head hung low', 'Avoiding eye contact', 'Wanting to disappear']"
assassinate,"End a life
Target a famous leader
Political motives
Secret plot
Surprise attack","['End a life', 'Target a famous leader', 'Political motives', 'Secret plot', 'Surprise attack']"
astonished,"Dropped jaw
Wide eyes
Left speechless
Absolute disbelief
Very unexpected","['Dropped jaw', 'Wide eyes', 'Left speechless', 'Absolute disbelief', 'Very unexpected']"
atrocity,"Exceptionally wicked act
Severe physical violence
Often happens in war
Targets innocent civilians
Causes extreme moral shock","['Exceptionally wicked act', 'Severe physical violence', 'Often happens in war', 'Targets innocent civilians', 'Causes extreme moral shock']"
avenge,"Righting a wrong
Seeking justice
Punishing an offender
On behalf of another
Settling a score","['Righting a wrong', 'Seeking justice', 'Punishing an offender', 'On behalf of another', 'Settling a score']"
aversion,"Strong urge to avoid
Turning away
Unwillingness to engage
Feeling you cannot tolerate something
Often relates to risks or specific foods","['Strong urge to avoid', 'Turning away', 'Unwillingness to engage', 'Feeling you cannot tolerate something', 'Often relates to risks or specific foods']"
blessing,"Granted by God
Spoken by clergy
Holy protection
Evokes gratitude
Said over food","['Granted by God', 'Spoken by clergy', 'Holy protection', 'Evokes gratitude', 'Said over food']"
bliss,"Supreme state of well-being
Complete absence of stress
Floating on a cloud
Eyes closed smiling softly
Perfect untroubled moment","['Supreme state of well-being', 'Complete absence of stress', 'Floating on a cloud', 'Eyes closed smiling softly', 'Perfect untroubled moment']"
brave,"Chin up, chest out
Facing danger
Acting while scared
Taking risks
Stepping forward","['Chin up, chest out', 'Facing danger', 'Acting while scared', 'Taking risks', 'Stepping forward']"
calamity,"Sudden destructive event
Causes immense damage
Brings severe distress
Results in great loss
Creates widespread suffering","['Sudden destructive event', 'Causes immense damage', 'Brings severe distress', 'Results in great loss', 'Creates widespread suffering']"
callous,"Emotionally hardened
Lacks empathy
Ignores suffering
Unmoved by pain
Metaphorical thick skin","['Emotionally hardened', 'Lacks empathy', 'Ignores suffering', 'Unmoved by pain', 'Metaphorical thick skin']"
carelessness,"Not paying attention
Ignoring details
Acting without thinking
Avoidable mistakes
Causes accidents","['Not paying attention', 'Ignoring details', 'Acting without thinking', 'Avoidable mistakes', 'Causes accidents']"
charitable,"Helping the needy
Donating money
Volunteering time
Expecting no reward
Tax-deductible","['Helping the needy', 'Donating money', 'Volunteering time', 'Expecting no reward', 'Tax-deductible']"
cheerful,"Always smiling
Laughs easily
Positive attitude
Good spirits
Full of optimism","['Always smiling', 'Laughs easily', 'Positive attitude', 'Good spirits', 'Full of optimism']"
childlike,"Innocent
Trusting
Full of wonder
Lacks cynicism
Like a kid","['Innocent', 'Trusting', 'Full of wonder', 'Lacks cynicism', 'Like a kid']"
clever,"Quick to understand
Solves puzzles easily
Thinks outside the box
Finds useful loopholes
Creative solutions","['Quick to understand', 'Solves puzzles easily', 'Thinks outside the box', 'Finds useful loopholes', 'Creative solutions']"
clueless,"Blank stare
Has no idea
Misses the obvious
Completely lost
Without a hint","['Blank stare', 'Has no idea', 'Misses the obvious', 'Completely lost', 'Without a hint']"
cocky,"Believes they cannot lose
Brags before winning
Shows off
Struts around
Wears a smirk","['Believes they cannot lose', 'Brags before winning', 'Shows off', 'Struts around', 'Wears a smirk']"
coerce,"Make someone agree
Against their will
Using threats
Psychological pressure
Leave no option","['Make someone agree', 'Against their will', 'Using threats', 'Psychological pressure', 'Leave no option']"
commitment,"Binding yourself to a person or goal
Often feared in dating
Restricts future options
Investing time and energy completely
Staying when things get difficult","['Binding yourself to a person or goal', 'Often feared in dating', 'Restricts future options', 'Investing time and energy completely', 'Staying when things get difficult']"
compassionate,"Feels others' pain
Acts to relieve suffering
Comforts those crying
Gentle voice
Warm hugs","[""Feels others' pain"", 'Acts to relieve suffering', 'Comforts those crying', 'Gentle voice', 'Warm hugs']"
completion,"Achieving 100 percent
All parts present
Checking the last box
Nothing left to add
Fulfillment of a task","['Achieving 100 percent', 'All parts present', 'Checking the last box', 'Nothing left to add', 'Fulfillment of a task']"
conceit,"Inflated ego
Being full of yourself
Nose in the air
Feeling of superiority
Excessive self-admiration","['Inflated ego', 'Being full of yourself', 'Nose in the air', 'Feeling of superiority', 'Excessive self-admiration']"
conspire,"Work together
Make a plan
In secret
Unlawful goal
Against a target","['Work together', 'Make a plan', 'In secret', 'Unlawful goal', 'Against a target']"
contempt,"Feeling superior
Viewing as worthless
Looking down on
Rolling eyes
Curled lip","['Feeling superior', 'Viewing as worthless', 'Looking down on', 'Rolling eyes', 'Curled lip']"
courage,"Facing danger
Acting while scared
Inner strength
Taking risks
Standing your ground","['Facing danger', 'Acting while scared', 'Inner strength', 'Taking risks', 'Standing your ground']"
courageous,"Faces danger
Acts despite fear
Risks personal safety
Confronts adversity
Shows inner strength","['Faces danger', 'Acts despite fear', 'Risks personal safety', 'Confronts adversity', 'Shows inner strength']"
cowardice,"Lack of bravery
Fleeing danger
Hiding from threats
Refusing to fight
Abandoning duty","['Lack of bravery', 'Fleeing danger', 'Hiding from threats', 'Refusing to fight', 'Abandoning duty']"
crabby,"Bad mood
Easily annoyed
Frowning
Snaps at people
When overtired","['Bad mood', 'Easily annoyed', 'Frowning', 'Snaps at people', 'When overtired']"
crisis,"Crucial turning point
Severe instability
Intense difficulty
Extremely stressful
Demands immediate action","['Crucial turning point', 'Severe instability', 'Intense difficulty', 'Extremely stressful', 'Demands immediate action']"
criticize,"Point out flaws
Express disapproval
Highlight mistakes
Provide negative feedback
Focus on the bad","['Point out flaws', 'Express disapproval', 'Highlight mistakes', 'Provide negative feedback', 'Focus on the bad']"
cruel,"Inflicts pain
Done intentionally
Feels no pity
Ignores suffering
Lacks empathy","['Inflicts pain', 'Done intentionally', 'Feels no pity', 'Ignores suffering', 'Lacks empathy']"
curiosity,"Desire to know
Asking why
Urge to explore
Peeking inside
Seeking answers","['Desire to know', 'Asking why', 'Urge to explore', 'Peeking inside', 'Seeking answers']"
dedication,"Unwavering focus
Giving your all
Believing in a cause
Sacrificing free time
For a long-term goal","['Unwavering focus', 'Giving your all', 'Believing in a cause', 'Sacrificing free time', 'For a long-term goal']"
degeneration,"Loss of function
Cellular breakdown
Progressively worsening
Occurs in aging tissues
Caused by wear and tear","['Loss of function', 'Cellular breakdown', 'Progressively worsening', 'Occurs in aging tissues', 'Caused by wear and tear']"
delighted,"Beaming smile
Eyes light up
Receiving wonderful news
Feel great pleasure
Eager to accept an invitation","['Beaming smile', 'Eyes light up', 'Receiving wonderful news', 'Feel great pleasure', 'Eager to accept an invitation']"
deplorable,"Deserves strong condemnation
Shockingly poor quality
Triggers moral outrage
Extreme neglect
Violates basic decency","['Deserves strong condemnation', 'Shockingly poor quality', 'Triggers moral outrage', 'Extreme neglect', 'Violates basic decency']"
