word,response,properties
abominable,"Extremely bad
Morally disgusting
Inspires revulsion
Shockingly unacceptable
Often used for cruel acts","['Extremely bad', 'Morally disgusting', 'Inspires revulsion', 'Shockingly unacceptable', 'Often used for cruel acts']"
accessible,"Easy to reach
Usable by many people
Not blocked or restricted
Simple to understand or obtain
Designed for disabilities","['Easy to reach', 'Usable by many people', 'Not blocked or restricted', 'Simple to understand or obtain', 'Designed for disabilities']"
accurate,"Matches reality
Few errors
Correct measurement
Precise result
Faithful to facts","['Matches reality', 'Few errors', 'Correct measurement', 'Precise result', 'Faithful to facts']"
accusation,"Claim of wrongdoing
Directed at someone
Spoken or written
Common in legal or personal conflict
May require proof or defense","['Claim of wrongdoing', 'Directed at someone', 'Spoken or written', 'Common in legal or personal conflict', 'May require proof or defense']"
admiration,"Respect for excellence
Warm positive regard
Felt toward a person or achievement
Inspired by skill, character, or beauty
Looking up to someone","['Respect for excellence', 'Warm positive regard', 'Felt toward a person or achievement', 'Inspired by skill, character, or beauty', 'Looking up to someone']"
adoring,"Deep affection
Looking with warmth
Full of fondness
Toward someone cherished
Loving admiration","['Deep affection', 'Looking with warmth', 'Full of fondness', 'Toward someone cherished', 'Loving admiration']"
affection,"Warm feeling
Toward someone loved
Shown by hugs
Gentle tenderness
Caring attachment","['Warm feeling', 'Toward someone loved', 'Shown by hugs', 'Gentle tenderness', 'Caring attachment']"
affirmation,"Declaring something true
Positive confirmation
Often spoken or written
Used to support confidence
Agreement or approval","['Declaring something true', 'Positive confirmation', 'Often spoken or written', 'Used to support confidence', 'Agreement or approval']"
affordable,"Low cost
Within budget
Easy to pay for
Not too expensive
Reasonable price","['Low cost', 'Within budget', 'Easy to pay for', 'Not too expensive', 'Reasonable price']"
aging,"Growing older over time
Gradual bodily changes
Wrinkles, gray hair
Happens to living things
Slow lifelong process","['Growing older over time', 'Gradual bodily changes', 'Wrinkles, gray hair', 'Happens to living things', 'Slow lifelong process']"
agitation,"Inner restlessness
Upset nerves
Pacing or fidgeting
Mental unease
Disturbed, excited state","['Inner restlessness', 'Upset nerves', 'Pacing or fidgeting', 'Mental unease', 'Disturbed, excited state']"
agree,"Same opinion
Say yes
Accept a proposal
Think alike
Not oppose","['Same opinion', 'Say yes', 'Accept a proposal', 'Think alike', 'Not oppose']"
amazing,"Extremely impressive
Causes wonder
Better than expected
Makes people stare
Strong positive reaction","['Extremely impressive', 'Causes wonder', 'Better than expected', 'Makes people stare', 'Strong positive reaction']"
amused,"Mild pleasure
Caused by something funny
Small smile
Brief entertainment
Not serious delight","['Mild pleasure', 'Caused by something funny', 'Small smile', 'Brief entertainment', 'Not serious delight']"
angry,"Strong displeasure
Face tense
Raised voice
Caused by insult
Wants to confront","['Strong displeasure', 'Face tense', 'Raised voice', 'Caused by insult', 'Wants to confront']"
angst,"Vague inner dread
Troubled, restless feeling
Often about identity or future
Common in adolescence
Brooding emotional tension","['Vague inner dread', 'Troubled, restless feeling', 'Often about identity or future', 'Common in adolescence', 'Brooding emotional tension']"
annoyed,"Mild irritation
By repeated bother
Wants it to stop
Impatient expression
Less intense than angry","['Mild irritation', 'By repeated bother', 'Wants it to stop', 'Impatient expression', 'Less intense than angry']"
