word,response,properties
abominable,"Repulsive
Dreadful
Causes disgust
Extremely bad
Unacceptable","['Repulsive', 'Dreadful', 'Causes disgust', 'Extremely bad', 'Unacceptable']"
accessible,"Available
Usable
Welcoming
Unobstructed
Inclusive","['Available', 'Usable', 'Welcoming', 'Unobstructed', 'Inclusive']"
accurate,"Correct
Precise
Verifiable
Error-free
Reliable","['Correct', 'Precise', 'Verifiable', 'Error-free', 'Reliable']"
accusation,"Statement
Blame
Legal
Formal
Dispute","['Statement', 'Blame', 'Legal', 'Formal', 'Dispute']"
admiration,"Respect
A feeling
Looking up to someone
Positive regard
Inspired","['Respect', 'A feeling', 'Looking up to someone', 'Positive regard', 'Inspired']"
adoring,"Intense
Devotion
Affectionate
Gaze
Praise","['Intense', 'Devotion', 'Affectionate', 'Gaze', 'Praise']"
affection,"Warmth
Caring
Gentle
Connection
Kindness","['Warmth', 'Caring', 'Gentle', 'Connection', 'Kindness']"
affirmation,"Positive
Statement
Belief
Encouragement
Self-acceptance","['Positive', 'Statement', 'Belief', 'Encouragement', 'Self-acceptance']"
affordable,"Within reach
Budget-friendly
Reasonable price
Financial possibility
Accessible","['Within reach', 'Budget-friendly', 'Reasonable price', 'Financial possibility', 'Accessible']"
aging,"Time
Gradual
Decline
Wrinkles
Process","['Time', 'Gradual', 'Decline', 'Wrinkles', 'Process']"
agitation,"Restlessness
Unease
Stirring
Anxiety
Frustration","['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Frustration']"
agree,"Concurrence
Shared opinion
Verbal affirmation
Resolution
Positive response","['Concurrence', 'Shared opinion', 'Verbal affirmation', 'Resolution', 'Positive response']"
amazing,"Inspiring awe
Beyond expectation
Wonderful
Unexpected
Remarkable","['Inspiring awe', 'Beyond expectation', 'Wonderful', 'Unexpected', 'Remarkable']"
amused,"Slight smile
Mildly entertained
Quietly enjoying
Not bored
Lighthearted","['Slight smile', 'Mildly entertained', 'Quietly enjoying', 'Not bored', 'Lighthearted']"
angry,"Elevated heart rate
Facial reddening
Frustration
Raised voice
Reactive","['Elevated heart rate', 'Facial reddening', 'Frustration', 'Raised voice', 'Reactive']"
angst,"Existential
Inner turmoil
Adolescence
Discomfort
Meaninglessness","['Existential', 'Inner turmoil', 'Adolescence', 'Discomfort', 'Meaninglessness']"
annoyed,"Irritated
Mild frustration
Impatience
Slight anger
Responding negatively","['Irritated', 'Mild frustration', 'Impatience', 'Slight anger', 'Responding negatively']"
anxious,"Unease
Worry
Restless
Anticipation
Butterflies","['Unease', 'Worry', 'Restless', 'Anticipation', 'Butterflies']"
appeal,"Persuasion
Court
Request
Attractive
Plea","['Persuasion', 'Court', 'Request', 'Attractive', 'Plea']"
appreciation,"Gratitude
Recognition
Positive regard
Expressed verbally
Value","['Gratitude', 'Recognition', 'Positive regard', 'Expressed verbally', 'Value']"
apprehensive,"Anxious
Uncertainty
Anticipating trouble
Unease
Hesitation","['Anxious', 'Uncertainty', 'Anticipating trouble', 'Unease', 'Hesitation']"
ashamed,"Regret
Internal
Red face
Social misstep
Wanting to hide","['Regret', 'Internal', 'Red face', 'Social misstep', 'Wanting to hide']"
assassinate,"Sudden
Political
Secret
Violence
Target","['Sudden', 'Political', 'Secret', 'Violence', 'Target']"
astonished,"Surprised
Open-mouthed
Unexpected
Speechless
Awe","['Surprised', 'Open-mouthed', 'Unexpected', 'Speechless', 'Awe']"
atrocity,"Heinous
Unspeakable
Violation
Outrageous
Immorality","['Heinous', 'Unspeakable', 'Violation', 'Outrageous', 'Immorality']"
avenge,"Retribution
Justice
Harm
Wrongdoing
Reciprocate","['Retribution', 'Justice', 'Harm', 'Wrongdoing', 'Reciprocate']"
aversion,"Strong dislike
Avoidance
Repulsion
Instinctive
Negative feeling","['Strong dislike', 'Avoidance', 'Repulsion', 'Instinctive', 'Negative feeling']"
