word,response,properties
abominable,"Repulsive
Extremely bad
Morally wrong
Evokes disgust
Unacceptable","['Repulsive', 'Extremely bad', 'Morally wrong', 'Evokes disgust', 'Unacceptable']"
accessible,"Available
Easy to reach
Open
Inclusive
Without barriers","['Available', 'Easy to reach', 'Open', 'Inclusive', 'Without barriers']"
accurate,"Correct
Precise
Without error
Verified
Reliable","['Correct', 'Precise', 'Without error', 'Verified', 'Reliable']"
accusation,"Statement
Blame
Legal
Formal
Alleged","['Statement', 'Blame', 'Legal', 'Formal', 'Alleged']"
admiration,"Respect
A feeling
Inspired
Looking up to someone
Warmth","['Respect', 'A feeling', 'Inspired', 'Looking up to someone', 'Warmth']"
adoring,"Intense
Affection
Gaze
Devotion
Warmth","['Intense', 'Affection', 'Gaze', 'Devotion', 'Warmth']"
affection,"Warmth
Caring
Gentle touch
Positive regard
Enduring fondness","['Warmth', 'Caring', 'Gentle touch', 'Positive regard', 'Enduring fondness']"
affirmation,"Positive
Statement
Self-belief
Encouraging
Repeated","['Positive', 'Statement', 'Self-belief', 'Encouraging', 'Repeated']"
affordable,"Within reach
Budget-friendly
Reasonable price
Accessible
Financial feasibility","['Within reach', 'Budget-friendly', 'Reasonable price', 'Accessible', 'Financial feasibility']"
aging,"Gradual
Time
Decline
Wrinkles
Process","['Gradual', 'Time', 'Decline', 'Wrinkles', 'Process']"
agitation,"Restlessness
Unease
Stirring
Emotional
Frustration","['Restlessness', 'Unease', 'Stirring', 'Emotional', 'Frustration']"
agree,"Concord
Shared view
Nodding
Resolution
Mutual","['Concord', 'Shared view', 'Nodding', 'Resolution', 'Mutual']"
amazing,"Exceptional
Inspiring awe
Unexpected
Surprising
Remarkable","['Exceptional', 'Inspiring awe', 'Unexpected', 'Surprising', 'Remarkable']"
amused,"Mildly pleased
A smile
Quiet laughter
Entertainment
Lighthearted","['Mildly pleased', 'A smile', 'Quiet laughter', 'Entertainment', 'Lighthearted']"
angry,"Elevated heart rate
Facial flushing
Sharp tone
Frustration
Uncontrolled","['Elevated heart rate', 'Facial flushing', 'Sharp tone', 'Frustration', 'Uncontrolled']"
angst,"Existential
Youth
Disquiet
Unresolved
Inner turmoil","['Existential', 'Youth', 'Disquiet', 'Unresolved', 'Inner turmoil']"
annoyed,"Irritated
Mild frustration
Impatience
Slight anger
Minor disturbance","['Irritated', 'Mild frustration', 'Impatience', 'Slight anger', 'Minor disturbance']"
anxious,"Unease
Worry
Restlessness
Anticipation
Physical tension","['Unease', 'Worry', 'Restlessness', 'Anticipation', 'Physical tension']"
appeal,"Request
Persuasion
Court
Attractive
Judgment","['Request', 'Persuasion', 'Court', 'Attractive', 'Judgment']"
appreciation,"Gratitude
Recognition
Value
Verbal expression
Acknowledgment","['Gratitude', 'Recognition', 'Value', 'Verbal expression', 'Acknowledgment']"
apprehensive,"Uncertainty
Foreboding
Mild fear
Before an event
Anxious expectation","['Uncertainty', 'Foreboding', 'Mild fear', 'Before an event', 'Anxious expectation']"
ashamed,"Regret
Internal
Embarrassed
Disapproval
Hidden","['Regret', 'Internal', 'Embarrassed', 'Disapproval', 'Hidden']"
assassinate,"Sudden
Secret
Violence
Political
Target","['Sudden', 'Secret', 'Violence', 'Political', 'Target']"
astonished,"Surprise
Wide-eyed
Speechless
Unexpected
Awe","['Surprise', 'Wide-eyed', 'Speechless', 'Unexpected', 'Awe']"
atrocity,"Heinous
Unspeakable
Shocking
Violation
Outrageous","['Heinous', 'Unspeakable', 'Shocking', 'Violation', 'Outrageous']"
avenge,"Retribution
Justice
Harm
Response
Wrongdoing","['Retribution', 'Justice', 'Harm', 'Response', 'Wrongdoing']"
aversion,"Strong dislike
Avoidance
Repulsion
Instinctive reaction
Unwillingness","['Strong dislike', 'Avoidance', 'Repulsion', 'Instinctive reaction', 'Unwillingness']"
blessing,"Gratitude
Divine favor
A wish for good
Formal prayer
Positive outcome","['Gratitude', 'Divine favor', 'A wish for good', 'Formal prayer', 'Positive outcome']"
bliss,"Contentment
Serenity
Perfect happiness
Quiet
Fleeting","['Contentment', 'Serenity', 'Perfect happiness', 'Quiet', 'Fleeting']"
brave,"Courage
Fear
Action
Risk
Steadfast","['Courage', 'Fear', 'Action', 'Risk', 'Steadfast']"
calamity,"Disaster
Sudden
Widespread
Suffering
Ruin","['Disaster', 'Sudden', 'Widespread', 'Suffering', 'Ruin']"
callous,"Thickened
Skin
Lack of feeling
Repeated pressure
Unfeeling","['Thickened', 'Skin', 'Lack of feeling', 'Repeated pressure', 'Unfeeling']"
carelessness,"Neglect
Mistakes
Lack of thought
Consequences
Rashness","['Neglect', 'Mistakes', 'Lack of thought', 'Consequences', 'Rashness']"
charitable,"Generosity
Donations
Altruistic
Giving
Welfare","['Generosity', 'Donations', 'Altruistic', 'Giving', 'Welfare']"
cheerful,"Smiling
Optimistic
Bright
Social
Upbeat","['Smiling', 'Optimistic', 'Bright', 'Social', 'Upbeat']"
childlike,"Innocent
Curious
Playful
Simple
Wonder","['Innocent', 'Curious', 'Playful', 'Simple', 'Wonder']"
clever,"Resourceful
Ingenious
Quick-witted
Problem-solving
Strategic","['Resourceful', 'Ingenious', 'Quick-witted', 'Problem-solving', 'Strategic']"
clueless,"Unaware
Misunderstanding
Guidance needed
Social awkwardness
Lack of insight","['Unaware', 'Misunderstanding', 'Guidance needed', 'Social awkwardness', 'Lack of insight']"
cocky,"Arrogant
Confident
Boastful
Self-assured
Overestimates","['Arrogant', 'Confident', 'Boastful', 'Self-assured', 'Overestimates']"
coerce,"Pressure
Influence
Against will
Subtle force
Persuasion","['Pressure', 'Influence', 'Against will', 'Subtle force', 'Persuasion']"
commitment,"Dedication
Promise
Long-term
Responsibility
Resolve","['Dedication', 'Promise', 'Long-term', 'Responsibility', 'Resolve']"
compassionate,"Understanding.
Empathy.
Suffering.
Kindness.
Action.","['Understanding.', 'Empathy.', 'Suffering.', 'Kindness.', 'Action.']"
completion,"Finality
Achievement
Finished
Satisfaction
Entirety","['Finality', 'Achievement', 'Finished', 'Satisfaction', 'Entirety']"
conceit,"Overestimation
Self-regard
Prideful
Flattery
Illusion","['Overestimation', 'Self-regard', 'Prideful', 'Flattery', 'Illusion']"
conspire,"Secret
Agreement
Plot
Deceit
Shared goal","['Secret', 'Agreement', 'Plot', 'Deceit', 'Shared goal']"
contempt,"Disgust
Scorn
Superiority
Silent judgment
Disregard","['Disgust', 'Scorn', 'Superiority', 'Silent judgment', 'Disregard']"
courage,"Facing fear
Inner strength
Action
Moral
Vulnerability","['Facing fear', 'Inner strength', 'Action', 'Moral', 'Vulnerability']"
courageous,"Facing fear
Strength
Moral
Risk
Bravery","['Facing fear', 'Strength', 'Moral', 'Risk', 'Bravery']"
