word,response,properties
abominable,"Extreme dislike
Moral offense
Repulsive quality
Causes disgust
Unacceptable behavior","['Extreme dislike', 'Moral offense', 'Repulsive quality', 'Causes disgust', 'Unacceptable behavior']"
accessible,"Easy
Open
Reachable
Available
Without barriers","['Easy', 'Open', 'Reachable', 'Available', 'Without barriers']"
accurate,"Truthful
Measurement
Close
Deviation
Verification","['Truthful', 'Measurement', 'Close', 'Deviation', 'Verification']"
accusation,"Blame
Formal statement
Serious charge
Often challenged
Implies wrongdoing","['Blame', 'Formal statement', 'Serious charge', 'Often challenged', 'Implies wrongdoing']"
admiration,"Respectful feeling
Looking up
Often unspoken
Acknowledge excellence
Warm sentiment","['Respectful feeling', 'Looking up', 'Often unspoken', 'Acknowledge excellence', 'Warm sentiment']"
adoring,"Deep fondness
Often expressed verbally
Toward a person
Warm feeling
Unconditional love","['Deep fondness', 'Often expressed verbally', 'Toward a person', 'Warm feeling', 'Unconditional love']"
affection,"Warmth
Feeling
Connection
Tenderness
Care","['Warmth', 'Feeling', 'Connection', 'Tenderness', 'Care']"
affirmation,"Belief
Repeat
Positive
Statement
Strength","['Belief', 'Repeat', 'Positive', 'Statement', 'Strength']"
affordable,"Cost-related
Within reach
Doesn't strain
Budget-friendly
Manageable expense","['Cost-related', 'Within reach', ""Doesn't strain"", 'Budget-friendly', 'Manageable expense']"
aging,"Time’s effect
Physical change
Loss of vigor
Graying hair
Becoming older","['Time’s effect', 'Physical change', 'Loss of vigor', 'Graying hair', 'Becoming older']"
agitation,"Unease
Restlessness
Internal turmoil
Increased pace
Frantic movement","['Unease', 'Restlessness', 'Internal turmoil', 'Increased pace', 'Frantic movement']"
agree,"Harmony
Mutual
Concur
Accord
Shared View","['Harmony', 'Mutual', 'Concur', 'Accord', 'Shared View']"
amazing,"Surprise
Unexpected
Difficult to believe
Joyful feeling
Remarkable quality","['Surprise', 'Unexpected', 'Difficult to believe', 'Joyful feeling', 'Remarkable quality']"
amused,"Lighthearted
Gentle reaction
A smile
Not angry
Mild enjoyment","['Lighthearted', 'Gentle reaction', 'A smile', 'Not angry', 'Mild enjoyment']"
angry,"Discomfort
Rising heat
Tightened jaw
Sharp tone
Resistance","['Discomfort', 'Rising heat', 'Tightened jaw', 'Sharp tone', 'Resistance']"
angst,"Discomfort
Teenage
Inner turmoil
Yearning
Unresolved","['Discomfort', 'Teenage', 'Inner turmoil', 'Yearning', 'Unresolved']"
annoyed,"Discomfort
Mild irritation
A rising feeling
Something bothers you
Not angry, but displeased","['Discomfort', 'Mild irritation', 'A rising feeling', 'Something bothers you', 'Not angry, but displeased']"
