word,response,properties
abominable,"Extremely hateful or disgusting
Morally revolting behavior or actions
Describes something deserving strong condemnation
Inspires deep loathing and repulsion
Often paired with ""snowman"" in folklore","['Extremely hateful or disgusting', 'Morally revolting behavior or actions', 'Describes something deserving strong condemnation', 'Inspires deep loathing and repulsion', 'Often paired with ""snowman"" in folklore']"
accessible,"Easy to reach or enter
Available to everyone, including those with disabilities
Ramps and wide doorways
Simple to understand or use
No barriers preventing approach","['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'No barriers preventing approach']"
accurate,"Correct
Free from errors
Hitting the target precisely
Matching reality exactly
Careful measurement","['Correct', 'Free from errors', 'Hitting the target precisely', 'Matching reality exactly', 'Careful measurement']"
accusation,"Blame directed at someone
Alleges wrongdoing or guilt
Often heard in courtrooms
Pointed finger
Requires evidence to prove","['Blame directed at someone', 'Alleges wrongdoing or guilt', 'Often heard in courtrooms', 'Pointed finger', 'Requires evidence to prove']"
admiration,"Deep respect felt toward someone impressive
Looking up to a person's achievements or qualities
Warm positive feeling mixed with awe
Often directed at heroes or role models
Gazing with appreciation and high regard","['Deep respect felt toward someone impressive', ""Looking up to a person's achievements or qualities"", 'Warm positive feeling mixed with awe', 'Often directed at heroes or role models', 'Gazing with appreciation and high regard']"
adoring,"Deep affection directed toward someone
Gazing with warmth and devotion
Worshipful admiration
How a parent looks at their newborn
Expressing intense fondness and reverence","['Deep affection directed toward someone', 'Gazing with warmth and devotion', 'Worshipful admiration', 'How a parent looks at their newborn', 'Expressing intense fondness and reverence']"
affection,"Warm feeling toward someone
Expressed through hugs and gentle touches
Felt between family members or close friends
Deeper than liking but softer than passion
Caring tenderness shown regularly over time","['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Felt between family members or close friends', 'Deeper than liking but softer than passion', 'Caring tenderness shown regularly over time']"
affirmation,"Positive statement spoken to yourself
Reinforces self-belief and confidence
Often repeated daily as a habit
Saying ""I am worthy"" or ""I am enough""
Declaration that something is true","['Positive statement spoken to yourself', 'Reinforces self-belief and confidence', 'Often repeated daily as a habit', 'Saying ""I am worthy"" or ""I am enough""', 'Declaration that something is true']"
affordable,"Reasonably priced
Within your budget
Not expensive
Accessible to most people financially
Won't cause monetary hardship to purchase","['Reasonably priced', 'Within your budget', 'Not expensive', 'Accessible to most people financially', ""Won't cause monetary hardship to purchase""]"
aging,"Gradual process over time
Wrinkles and gray hair
Happens to all living things
Growing older
Bodies slow down and weaken","['Gradual process over time', 'Wrinkles and gray hair', 'Happens to all living things', 'Growing older', 'Bodies slow down and weaken']"
agitation,"Restless inability to stay still
Emotional state of anxiety and disturbance
Pacing back and forth
Stirring or shaking movement
Caused by frustration or worry","['Restless inability to stay still', 'Emotional state of anxiety and disturbance', 'Pacing back and forth', 'Stirring or shaking movement', 'Caused by frustration or worry']"
agree,"Share the same opinion as another person
Nod your head
Say yes
Harmony between two or more parties
Opposite of disagree or argue","['Share the same opinion as another person', 'Nod your head', 'Say yes', 'Harmony between two or more parties', 'Opposite of disagree or argue']"
amazing,"Jaw-dropping experience
Eyes wide open in wonder
Exceeds all expectations
Breathtaking quality
Causes speechless reaction","['Jaw-dropping experience', 'Eyes wide open in wonder', 'Exceeds all expectations', 'Breathtaking quality', 'Causes speechless reaction']"
