word,response,properties
abominable,"Repulsive
Dreadful
Extremely bad
Evokes disgust
Unspeakable","['Repulsive', 'Dreadful', 'Extremely bad', 'Evokes disgust', 'Unspeakable']"
accessible,"Available
Easy
Open
Welcoming
Inclusive","['Available', 'Easy', 'Open', 'Welcoming', 'Inclusive']"
accurate,"Correct
Precise
Verifiable
Error-free
Reliable","['Correct', 'Precise', 'Verifiable', 'Error-free', 'Reliable']"
accusation,"Blame
Formal
Legal
Alleged
Statement","['Blame', 'Formal', 'Legal', 'Alleged', 'Statement']"
admiration,"Respect
A feeling
Looking up to
Positive regard
Earned","['Respect', 'A feeling', 'Looking up to', 'Positive regard', 'Earned']"
adoring,"Intense
Devotion
Gazing
Affectionate
Idolizing","['Intense', 'Devotion', 'Gazing', 'Affectionate', 'Idolizing']"
affection,"Warmth
Kindness
Caring
Close relationships
Gentle fondness","['Warmth', 'Kindness', 'Caring', 'Close relationships', 'Gentle fondness']"
affirmation,"Positive
Statement
Belief
Encouragement
Self-acceptance","['Positive', 'Statement', 'Belief', 'Encouragement', 'Self-acceptance']"
affordable,"Reachable
Within budget
Reasonable price
Accessible
Financial possibility","['Reachable', 'Within budget', 'Reasonable price', 'Accessible', 'Financial possibility']"
aging,"Gradual
Time
Decline
Wrinkles
Experience","['Gradual', 'Time', 'Decline', 'Wrinkles', 'Experience']"
agitation,"Restlessness
Unease
Stirring
Anxiety
Provoked","['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provoked']"
agree,"Commonality
Concurrence
Discussion
Resolution
Verbal confirmation","['Commonality', 'Concurrence', 'Discussion', 'Resolution', 'Verbal confirmation']"
amazing,"Exceptional
Awe-inspiring
Unforgettable
Positive reaction
Beyond expectation","['Exceptional', 'Awe-inspiring', 'Unforgettable', 'Positive reaction', 'Beyond expectation']"
amused,"Slight smile
Quiet laughter
Mildly entertained
Observing something funny
Gentle enjoyment","['Slight smile', 'Quiet laughter', 'Mildly entertained', 'Observing something funny', 'Gentle enjoyment']"
angry,"Elevated heart rate
Facial reddening
Frustration
Defensive
Can be destructive","['Elevated heart rate', 'Facial reddening', 'Frustration', 'Defensive', 'Can be destructive']"
angst,"Existential
Intense
Youthful
Disquiet
Inward","['Existential', 'Intense', 'Youthful', 'Disquiet', 'Inward']"
annoyed,"Irritated
Minor frustration
Impatience
Slight anger
Restrained reaction","['Irritated', 'Minor frustration', 'Impatience', 'Slight anger', 'Restrained reaction']"
anxious,"Worry
Restless
Anticipation
Unease
Overthinking","['Worry', 'Restless', 'Anticipation', 'Unease', 'Overthinking']"
appeal,"Request
Persuasion
Court
Attractive
Enticing","['Request', 'Persuasion', 'Court', 'Attractive', 'Enticing']"
appreciation,"Gratitude
Recognition
Value
Expressed feeling
Earned","['Gratitude', 'Recognition', 'Value', 'Expressed feeling', 'Earned']"
apprehensive,"Unease
Future-oriented
Slight dread
Anticipation
Uncertainty","['Unease', 'Future-oriented', 'Slight dread', 'Anticipation', 'Uncertainty']"
ashamed,"Internal
Regret
Blush
Wrongdoing
Humiliation","['Internal', 'Regret', 'Blush', 'Wrongdoing', 'Humiliation']"
assassinate,"Sudden
Illegal
Political
Secret
Targetted","['Sudden', 'Illegal', 'Political', 'Secret', 'Targetted']"
astonished,"Open-mouthed
Unexpected
Speechless
Wide-eyed
Overwhelmed","['Open-mouthed', 'Unexpected', 'Speechless', 'Wide-eyed', 'Overwhelmed']"
atrocity,"Heinous
Unspeakable
Violation
Outrageous
Historical event","['Heinous', 'Unspeakable', 'Violation', 'Outrageous', 'Historical event']"
avenge,"Retribution
Justice
Harm
Loss
Righting a wrong","['Retribution', 'Justice', 'Harm', 'Loss', 'Righting a wrong']"
aversion,"Strong dislike
Avoidance
Repulsion
Emotional reaction
Instinctive feeling","['Strong dislike', 'Avoidance', 'Repulsion', 'Emotional reaction', 'Instinctive feeling']"
blessing,"Gift
Gratitude
Divine
Protection
Expression","['Gift', 'Gratitude', 'Divine', 'Protection', 'Expression']"
bliss,"Contentment
Serenity
Untroubled
Perfect happiness
Quiet joy","['Contentment', 'Serenity', 'Untroubled', 'Perfect happiness', 'Quiet joy']"
brave,"Courage
Fear
Action
Risk
Admirable","['Courage', 'Fear', 'Action', 'Risk', 'Admirable']"
calamity,"Disaster
Sudden
Widespread
Suffering
Unfortunate event","['Disaster', 'Sudden', 'Widespread', 'Suffering', 'Unfortunate event']"
callous,"Insensitive
Thickened skin
Repeated pressure
Lack of empathy
Emotionless","['Insensitive', 'Thickened skin', 'Repeated pressure', 'Lack of empathy', 'Emotionless']"
carelessness,"Neglect
Mistakes
Lack of thought
Accidents
Disregard","['Neglect', 'Mistakes', 'Lack of thought', 'Accidents', 'Disregard']"
charitable,"Giving
Generosity
Donations
Needy
Benevolent","['Giving', 'Generosity', 'Donations', 'Needy', 'Benevolent']"
cheerful,"Smiling
Optimistic
Bright
Energetic
Uplifting","['Smiling', 'Optimistic', 'Bright', 'Energetic', 'Uplifting']"
childlike,"Innocent
Playful
Curious
Naive
Wonder","['Innocent', 'Playful', 'Curious', 'Naive', 'Wonder']"
clever,"Resourceful
Quick-witted
Problem-solving
Ingenious
Strategic","['Resourceful', 'Quick-witted', 'Problem-solving', 'Ingenious', 'Strategic']"
clueless,"Unaware
Confused
Lacking insight
Misunderstanding
Helpless","['Unaware', 'Confused', 'Lacking insight', 'Misunderstanding', 'Helpless']"
cocky,"Arrogant
Overconfident
Boastful
Swagger
Dismissive","['Arrogant', 'Overconfident', 'Boastful', 'Swagger', 'Dismissive']"
coerce,"Pressure
Influence
Against will
Subtle force
Compliance","['Pressure', 'Influence', 'Against will', 'Subtle force', 'Compliance']"
commitment,"Dedication
Promise
Long-term
Effort
Responsibility","['Dedication', 'Promise', 'Long-term', 'Effort', 'Responsibility']"
compassionate,"Understanding.
Empathy.
Suffering.
Kindness.
Helpful.","['Understanding.', 'Empathy.', 'Suffering.', 'Kindness.', 'Helpful.']"
completion,"Finality
Finished
Project
Satisfaction
Achieving a goal","['Finality', 'Finished', 'Project', 'Satisfaction', 'Achieving a goal']"
conceit,"Excessive
Self-regard
Opinion
Flattery
Pride","['Excessive', 'Self-regard', 'Opinion', 'Flattery', 'Pride']"
conspire,"Secret
Agreement
Plot
Deceit
Together","['Secret', 'Agreement', 'Plot', 'Deceit', 'Together']"
contempt,"Disgust
Scorn
Superiority
Dismissal
Disrespect","['Disgust', 'Scorn', 'Superiority', 'Dismissal', 'Disrespect']"
courage,"Facing fear
Inner strength
Difficult action
Moral resolve
Standing firm","['Facing fear', 'Inner strength', 'Difficult action', 'Moral resolve', 'Standing firm']"
courageous,"Facing fear
Bravery
Moral strength
Overcoming obstacles
Resilience","['Facing fear', 'Bravery', 'Moral strength', 'Overcoming obstacles', 'Resilience']"
cowardice,"Fear
Avoidance
Shame
Opportunity missed
Lack of courage","['Fear', 'Avoidance', 'Shame', 'Opportunity missed', 'Lack of courage']"
crabby,"Irritable
Grouchy
Bad-tempered
Easily annoyed
Snapping","['Irritable', 'Grouchy', 'Bad-tempered', 'Easily annoyed', 'Snapping']"
crisis,"Turning point
Urgent
Decision
Intense pressure
Potential disaster","['Turning point', 'Urgent', 'Decision', 'Intense pressure', 'Potential disaster']"
criticize,"Evaluation
Pointing out flaws
Disagreement
Constructive
Feedback","['Evaluation', 'Pointing out flaws', 'Disagreement', 'Constructive', 'Feedback']"
cruel,"Inflicts pain.
Lacking empathy.
Deliberate.
Unnecessary.
Heartless.","['Inflicts pain.', 'Lacking empathy.', 'Deliberate.', 'Unnecessary.', 'Heartless.']"
curiosity,"Questioning
Exploration
Wonder
Seeking knowledge
Novelty","['Questioning', 'Exploration', 'Wonder', 'Seeking knowledge', 'Novelty']"
dedication,"Commitment
Perseverance
Long-term
Effort
Purpose","['Commitment', 'Perseverance', 'Long-term', 'Effort', 'Purpose']"
degeneration,"Decline
Deterioration
Gradual
Breakdown
Decay","['Decline', 'Deterioration', 'Gradual', 'Breakdown', 'Decay']"
delighted,"Joyful
Pleasant surprise
Smiling
Warm feeling
Expressed outwardly","['Joyful', 'Pleasant surprise', 'Smiling', 'Warm feeling', 'Expressed outwardly']"
deplorable,"Extremely bad
Evokes disgust
Morally wrong
Unacceptable
Inspires condemnation","['Extremely bad', 'Evokes disgust', 'Morally wrong', 'Unacceptable', 'Inspires condemnation']"
depravity,"Immorality
Wickedness
Corruption
Degenerate
Moral failing","['Immorality', 'Wickedness', 'Corruption', 'Degenerate', 'Moral failing']"
depressed,"Low mood
Persistent
Loss of interest
Fatigue
Hopelessness","['Low mood', 'Persistent', 'Loss of interest', 'Fatigue', 'Hopelessness']"
derogatory,"Disrespectful
Offensive
Criticism
Belittling
Negative","['Disrespectful', 'Offensive', 'Criticism', 'Belittling', 'Negative']"
despairing,"Overwhelmed
Helplessness
Loss of hope
Intense sadness
Giving up","['Overwhelmed', 'Helplessness', 'Loss of hope', 'Intense sadness', 'Giving up']"
desperate,"Urgent
Last resort
Hopelessness
Pleading
Intense need","['Urgent', 'Last resort', 'Hopelessness', 'Pleading', 'Intense need']"
despondent,"Discouraged
Loss of hope
Heavy feeling
Quiet
Prolonged sadness","['Discouraged', 'Loss of hope', 'Heavy feeling', 'Quiet', 'Prolonged sadness']"
detest,"Intense dislike
Strong aversion
Repulsive
Avoidance
Loathing","['Intense dislike', 'Strong aversion', 'Repulsive', 'Avoidance', 'Loathing']"
devotion,"Steadfast
Loyalty
Sacrifice
Reverence
Unwavering","['Steadfast', 'Loyalty', 'Sacrifice', 'Reverence', 'Unwavering']"
dignity,"Respect
Self-worth
Bearing
Adversity
Poise","['Respect', 'Self-worth', 'Bearing', 'Adversity', 'Poise']"
disadvantage,"Setback
Limitation
Negative impact
Less favorable
Hindrance","['Setback', 'Limitation', 'Negative impact', 'Less favorable', 'Hindrance']"
disappointed,"Letdown
Unmet expectation
Sadness
Subdued
Regret","['Letdown', 'Unmet expectation', 'Sadness', 'Subdued', 'Regret']"
disapproval,"Negative
Facial expression
Judgment
Silent treatment
Disagreement","['Negative', 'Facial expression', 'Judgment', 'Silent treatment', 'Disagreement']"
disastrous,"Ruin
Extreme
Unfortunate
Widespread
Avoidable","['Ruin', 'Extreme', 'Unfortunate', 'Widespread', 'Avoidable']"
disgruntled,"Annoyed
Dissatisfied
Resentful
Sulking
Complaining","['Annoyed', 'Dissatisfied', 'Resentful', 'Sulking', 'Complaining']"
disgusted,"Repulsion
Moral objection
Facial expression
Strong dislike
Contempt","['Repulsion', 'Moral objection', 'Facial expression', 'Strong dislike', 'Contempt']"
dislike,"Aversion
Negative feeling
Mild opposition
Not fondness
Preference against","['Aversion', 'Negative feeling', 'Mild opposition', 'Not fondness', 'Preference against']"
disloyalty,"Betrayal
Broken trust
Secret actions
Harmful to a group
Self-interest","['Betrayal', 'Broken trust', 'Secret actions', 'Harmful to a group', 'Self-interest']"
disobey,"Resistance
Authority
Deliberate
Negative action
Consequences","['Resistance', 'Authority', 'Deliberate', 'Negative action', 'Consequences']"
displeased,"Negative feeling
Mild annoyance
Not delighted
Facial expression
Unsatisfied","['Negative feeling', 'Mild annoyance', 'Not delighted', 'Facial expression', 'Unsatisfied']"
disposable,"Single-use
Temporary
Readily discarded
Economical
Convenient","['Single-use', 'Temporary', 'Readily discarded', 'Economical', 'Convenient']"
dodgy,"Suspicious
Unreliable
Risk
Shady
Questionable","['Suspicious', 'Unreliable', 'Risk', 'Shady', 'Questionable']"
dreaded,"Anticipated
Unpleasant
Aversion
Foreboding
Avoidance","['Anticipated', 'Unpleasant', 'Aversion', 'Foreboding', 'Avoidance']"
dull,"Lacking brightness
Monotonous
Uninteresting
Lifeless
Sharpness reduced","['Lacking brightness', 'Monotonous', 'Uninteresting', 'Lifeless', 'Sharpness reduced']"
ecstasy,"Intense joy
Overwhelming
Elevated state
Momentary
Transcendence","['Intense joy', 'Overwhelming', 'Elevated state', 'Momentary', 'Transcendence']"
educate,"Knowledge
Learn
School
Expand
Understanding","['Knowledge', 'Learn', 'School', 'Expand', 'Understanding']"
education,"Lifelong
Institution
Growth
Knowledge
Future","['Lifelong', 'Institution', 'Growth', 'Knowledge', 'Future']"
elated,"Joyful
Intense
Unexpected
Smiling
Celebratory","['Joyful', 'Intense', 'Unexpected', 'Smiling', 'Celebratory']"
embarrassed,"Blush
Self-aware
Awkward
Social situation
Negative feeling","['Blush', 'Self-aware', 'Awkward', 'Social situation', 'Negative feeling']"
enchantment,"Fascination
Illusion
Spellbound
Wonder
Temporary","['Fascination', 'Illusion', 'Spellbound', 'Wonder', 'Temporary']"
enjoyable,"Pleasant
Leisure
Amusement
Satisfaction
Positive feeling","['Pleasant', 'Leisure', 'Amusement', 'Satisfaction', 'Positive feeling']"
enthusiastic,"Eager
Animated
Positive
Spontaneous
Passionate","['Eager', 'Animated', 'Positive', 'Spontaneous', 'Passionate']"
envious,"Desire
Another’s
Resentment
Comparison
Longing","['Desire', 'Another’s', 'Resentment', 'Comparison', 'Longing']"
equality,"Fairness
Sameness
Rights
Opportunity
Justice","['Fairness', 'Sameness', 'Rights', 'Opportunity', 'Justice']"
equate,"Consider
Comparison
Similarity
Identity
Mathematical symbol","['Consider', 'Comparison', 'Similarity', 'Identity', 'Mathematical symbol']"
essential,"Necessary
Fundamental
Critical
Basic need
Vital","['Necessary', 'Fundamental', 'Critical', 'Basic need', 'Vital']"
