word,response,properties
abominable,"Extremely hateful or disgusting
Morally revolting behavior or actions
Deserving of strong condemnation
Inspires deep loathing and repulsion
Often describes something shockingly terrible in quality or character","['Extremely hateful or disgusting', 'Morally revolting behavior or actions', 'Deserving of strong condemnation', 'Inspires deep loathing and repulsion', 'Often describes something shockingly terrible in quality or character']"
accessible,"Easy to reach or enter
Available to everyone, including those with disabilities
Ramps and wide doorways
Simple to understand or use
Open and approachable, not restricted","['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and wide doorways', 'Simple to understand or use', 'Open and approachable, not restricted']"
accurate,"Correct
Free from errors
Hitting the intended target
Precise measurement
Matching reality or truth","['Correct', 'Free from errors', 'Hitting the intended target', 'Precise measurement', 'Matching reality or truth']"
accusation,"Claiming someone did something wrong
Courtroom
Pointing finger
Blame directed at a person
Can be formal or informal charge","['Claiming someone did something wrong', 'Courtroom', 'Pointing finger', 'Blame directed at a person', 'Can be formal or informal charge']"
admiration,"Deep respect felt toward someone impressive
Looking up to a person's achievements or qualities
Warm positive feeling mixed with awe
Often directed at heroes or role models
Expressed through praise or attentive gazing","['Deep respect felt toward someone impressive', ""Looking up to a person's achievements or qualities"", 'Warm positive feeling mixed with awe', 'Often directed at heroes or role models', 'Expressed through praise or attentive gazing']"
adoring,"Gazing with deep affection
Devoted worship or reverence
Eyes wide and warm
How a parent looks at their newborn
Expressing intense fondness and admiration","['Gazing with deep affection', 'Devoted worship or reverence', 'Eyes wide and warm', 'How a parent looks at their newborn', 'Expressing intense fondness and admiration']"
affection,"Warm feeling toward someone
Expressed through hugs and gentle touches
Fondness between parent and child
Deeper than liking but softer than passion
Shown through caring actions and tenderness","['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Fondness between parent and child', 'Deeper than liking but softer than passion', 'Shown through caring actions and tenderness']"
affirmation,"Positive statement spoken to yourself
Reinforces self-belief and confidence
Often repeated daily as a habit
Said while looking in a mirror
Declaring something to be true","['Positive statement spoken to yourself', 'Reinforces self-belief and confidence', 'Often repeated daily as a habit', 'Said while looking in a mirror', 'Declaring something to be true']"
affordable,"Reasonably priced
Within your budget
Not expensive
Most people can purchase it
Financially manageable","['Reasonably priced', 'Within your budget', 'Not expensive', 'Most people can purchase it', 'Financially manageable']"
aging,"Getting older over time
Wrinkles and gray hair
Gradual biological decline
Happens to all living things
Wine or cheese improving with years","['Getting older over time', 'Wrinkles and gray hair', 'Gradual biological decline', 'Happens to all living things', 'Wine or cheese improving with years']"
agitation,"Restless, nervous energy in the body
Pacing back and forth
Unable to sit still or calm down
Inner emotional disturbance or unease
Stirring up or shaking vigorously","['Restless, nervous energy in the body', 'Pacing back and forth', 'Unable to sit still or calm down', 'Inner emotional disturbance or unease', 'Stirring up or shaking vigorously']"
agree,"Same opinion as another person
Saying yes to a proposal
Nodding your head
Harmony between two sides
Opposite of disagree","['Same opinion as another person', 'Saying yes to a proposal', 'Nodding your head', 'Harmony between two sides', 'Opposite of disagree']"
amazing,"Jaw-dropping experience
Causes wide eyes and gasps
Exceeds all expectations
Fills you with wonder
Describes something extraordinarily impressive","['Jaw-dropping experience', 'Causes wide eyes and gasps', 'Exceeds all expectations', 'Fills you with wonder', 'Describes something extraordinarily impressive']"
amused,"Entertained by something funny or clever
Light smile or chuckle
Feeling when watching a comedy
Pleasantly diverted from boredom
Eyes twinkling with mild delight","['Entertained by something funny or clever', 'Light smile or chuckle', 'Feeling when watching a comedy', 'Pleasantly diverted from boredom', 'Eyes twinkling with mild delight']"
angry,"Feeling when someone wrongs you
Furrowed brows and clenched fists
Raised voice and heated words
Face turns red
Opposite of calm and pleased","['Feeling when someone wrongs you', 'Furrowed brows and clenched fists', 'Raised voice and heated words', 'Face turns red', 'Opposite of calm and pleased']"
angst,"Deep existential dread
Feeling of overwhelming inner turmoil
Common during adolescence
German-origin emotion word
Pervasive unease about life's meaning","['Deep existential dread', 'Feeling of overwhelming inner turmoil', 'Common during adolescence', 'German-origin emotion word', ""Pervasive unease about life's meaning""]"
annoyed,"Mild irritation felt when something bothers you
Sighing or eye-rolling expression
Caused by repeated small disruptions
Less intense than angry but more than indifferent
Wanting the bothersome thing to stop","['Mild irritation felt when something bothers you', 'Sighing or eye-rolling expression', 'Caused by repeated small disruptions', 'Less intense than angry but more than indifferent', 'Wanting the bothersome thing to stop']"
anxious,"Feeling of worry about uncertain outcomes
Racing heartbeat and sweaty palms
Before an important exam or interview
Restless and unable to relax
Knot in your stomach","['Feeling of worry about uncertain outcomes', 'Racing heartbeat and sweaty palms', 'Before an important exam or interview', 'Restless and unable to relax', 'Knot in your stomach']"
appeal,"Requesting a higher authority to reverse a decision
Courts and legal proceedings
Attractive quality that draws people in
Asking earnestly for help or support
Filed after losing a case at trial","['Requesting a higher authority to reverse a decision', 'Courts and legal proceedings', 'Attractive quality that draws people in', 'Asking earnestly for help or support', 'Filed after losing a case at trial']"
appreciation,"Recognizing the value or worth of something
Feeling grateful toward someone
Expressed through thank-you notes or praise
Deepened understanding of art or music
Increase in monetary value over time","['Recognizing the value or worth of something', 'Feeling grateful toward someone', 'Expressed through thank-you notes or praise', 'Deepened understanding of art or music', 'Increase in monetary value over time']"
