word,response,properties
abominable,"Causes extreme disgust
Morally offensive
Deserves hatred
Exceptionally bad
Makes you recoil","['Causes extreme disgust', 'Morally offensive', 'Deserves hatred', 'Exceptionally bad', 'Makes you recoil']"
accessible,"Without barriers
Easy to enter
Usable by everyone
Within reach
Easy to understand","['Without barriers', 'Easy to enter', 'Usable by everyone', 'Within reach', 'Easy to understand']"
accurate,"Free from errors
Hits the bullseye
Matches the facts
On the mark
Lands on target","['Free from errors', 'Hits the bullseye', 'Matches the facts', 'On the mark', 'Lands on target']"
accusation,"Pointing a finger
Saying ""you did it""
Claiming wrongdoing
Directed at suspects
Provokes a denial","['Pointing a finger', 'Saying ""you did it""', 'Claiming wrongdoing', 'Directed at suspects', 'Provokes a denial']"
admiration,"Looking up to someone
Deeply impressed
Thinking highly of them
After seeing greatness
Wanting to emulate","['Looking up to someone', 'Deeply impressed', 'Thinking highly of them', 'After seeing greatness', 'Wanting to emulate']"
adoring,"Starry-eyed gaze
Extreme affection
Deep devotion
Treating like an idol
Viewing as flawless","['Starry-eyed gaze', 'Extreme affection', 'Deep devotion', 'Treating like an idol', 'Viewing as flawless']"
affection,"Gentle emotion
Warm feeling
Expressed through touch
Shown with hugs
Publicly displayed","['Gentle emotion', 'Warm feeling', 'Expressed through touch', 'Shown with hugs', 'Publicly displayed']"
affirmation,"Positive statement
Spoken to oneself
Repeated daily
Boosts self-esteem
Combats self-doubt","['Positive statement', 'Spoken to oneself', 'Repeated daily', 'Boosts self-esteem', 'Combats self-doubt']"
affordable,"Fits budget
Within financial means
Won't empty wallet
Easy to pay for
Causes no money stress","['Fits budget', 'Within financial means', ""Won't empty wallet"", 'Easy to pay for', 'Causes no money stress']"
aging,"Accumulating years
Losing youth
Causes wrinkles
Turns hair gray
Improves wine and cheese","['Accumulating years', 'Losing youth', 'Causes wrinkles', 'Turns hair gray', 'Improves wine and cheese']"
agitation,"Feeling worked up
Cannot sit still
Pacing the floor
Constant fidgeting
Easily provoked","['Feeling worked up', 'Cannot sit still', 'Pacing the floor', 'Constant fidgeting', 'Easily provoked']"
agree,"Share the same opinion
Nod your head
Be on the same page
Say yes
Reach a mutual understanding","['Share the same opinion', 'Nod your head', 'Be on the same page', 'Say yes', 'Reach a mutual understanding']"
amazing,"Exceptionally good
Causes jaw to drop
Sense of wonder
Leaves you speechless
Exceeds expectations","['Exceptionally good', 'Causes jaw to drop', 'Sense of wonder', 'Leaves you speechless', 'Exceeds expectations']"
amused,"Slight smile
Chuckling softly
Finding something funny
After a joke
Enjoying the humor","['Slight smile', 'Chuckling softly', 'Finding something funny', 'After a joke', 'Enjoying the humor']"
angry,"Red face
Clenched fists
Scowling
Raised voice
After being wronged","['Red face', 'Clenched fists', 'Scowling', 'Raised voice', 'After being wronged']"
angst,"During teenage years
Inner turmoil
Questioning existence
Feeling misunderstood
Brooding","['During teenage years', 'Inner turmoil', 'Questioning existence', 'Feeling misunderstood', 'Brooding']"
annoyed,"Mildly angry
Losing patience
Rolling eyes
Heavy sighing
Reaction to a nuisance","['Mildly angry', 'Losing patience', 'Rolling eyes', 'Heavy sighing', 'Reaction to a nuisance']"
anxious,"Racing heart
Biting nails
Pacing
Expecting the worst
Overthinking the future","['Racing heart', 'Biting nails', 'Pacing', 'Expecting the worst', 'Overthinking the future']"
appeal,"Higher court
Overturn a ruling
After losing a trial
Seek a review
Legal escalation","['Higher court', 'Overturn a ruling', 'After losing a trial', 'Seek a review', 'Legal escalation']"
appreciation,"Recognizing value
Not taking for granted
Enjoying good qualities
Felt after receiving help
Expressed by saying thanks","['Recognizing value', 'Not taking for granted', 'Enjoying good qualities', 'Felt after receiving help', 'Expressed by saying thanks']"
apprehensive,"Anticipating a bad result
Hesitant to take action
Before stepping into the unknown
Stomach tied in knots
Biting your lower lip","['Anticipating a bad result', 'Hesitant to take action', 'Before stepping into the unknown', 'Stomach tied in knots', 'Biting your lower lip']"
ashamed,"After doing wrong
Loss of self-respect
Wanting to hide
Avoiding eye contact
Looking down","['After doing wrong', 'Loss of self-respect', 'Wanting to hide', 'Avoiding eye contact', 'Looking down']"
assassinate,"End a life
Target a prominent leader
Political motivation
Planned secretly
Sudden fatal attack","['End a life', 'Target a prominent leader', 'Political motivation', 'Planned secretly', 'Sudden fatal attack']"
astonished,"Dropped jaw
Wide eyes
Unable to speak
Sudden intense disbelief
After seeing the seemingly impossible","['Dropped jaw', 'Wide eyes', 'Unable to speak', 'Sudden intense disbelief', 'After seeing the seemingly impossible']"
atrocity,"Extremely wicked act
Severe physical violence
Committed during war
Evokes deep shock
Brutally cruel behavior","['Extremely wicked act', 'Severe physical violence', 'Committed during war', 'Evokes deep shock', 'Brutally cruel behavior']"
avenge,"Right a wrong
Settle a score
Punish an offender
Make them pay
For a victim","['Right a wrong', 'Settle a score', 'Punish an offender', 'Make them pay', 'For a victim']"
aversion,"Turning away
Strong negative feeling
Urge to stay clear
Deeply unwilling
Refusal to approach","['Turning away', 'Strong negative feeling', 'Urge to stay clear', 'Deeply unwilling', 'Refusal to approach']"
blessing,"Divine gift
Holy protection
Given by a priest
Said before meals
Deeply appreciated","['Divine gift', 'Holy protection', 'Given by a priest', 'Said before meals', 'Deeply appreciated']"
bliss,"Heavenly feeling
Ultimate inner peace
Zero worries
Warm, floating sensation
Serene smile","['Heavenly feeling', 'Ultimate inner peace', 'Zero worries', 'Warm, floating sensation', 'Serene smile']"
brave,"Steps forward
Faces danger
Acts despite fear
Takes risks
Stands ground","['Steps forward', 'Faces danger', 'Acts despite fear', 'Takes risks', 'Stands ground']"
calamity,"Sudden damaging event
Causes widespread destruction
Results in severe loss
Brings intense misery
Creates deep distress","['Sudden damaging event', 'Causes widespread destruction', 'Results in severe loss', 'Brings intense misery', 'Creates deep distress']"
callous,"Emotionally hardened
Lacks empathy
Ignores others' pain
Unmoved by tears
No pity","['Emotionally hardened', 'Lacks empathy', ""Ignores others' pain"", 'Unmoved by tears', 'No pity']"
carelessness,"Acting without thinking
Ignoring small details
Failing to double-check
Rushing through tasks
Causes preventable mistakes","['Acting without thinking', 'Ignoring small details', 'Failing to double-check', 'Rushing through tasks', 'Causes preventable mistakes']"
charitable,"Helps the needy
Donates money
Volunteers time
Expects no reward
Supports non-profits","['Helps the needy', 'Donates money', 'Volunteers time', 'Expects no reward', 'Supports non-profits']"
cheerful,"Wide smile
Bouncy step
Whistling a tune
Positive outlook
Pleasant demeanor","['Wide smile', 'Bouncy step', 'Whistling a tune', 'Positive outlook', 'Pleasant demeanor']"
childlike,"Pure innocence
Wide-eyed wonder
Playful imagination
Highly trusting
Lacking adult cynicism","['Pure innocence', 'Wide-eyed wonder', 'Playful imagination', 'Highly trusting', 'Lacking adult cynicism']"
clever,"Thinks fast
Finds unusual solutions
Solves puzzles easily
Has quick comebacks
Devises tricks","['Thinks fast', 'Finds unusual solutions', 'Solves puzzles easily', 'Has quick comebacks', 'Devises tricks']"
clueless,"Has absolutely no idea
Misses obvious hints
Blank stare
Out of the loop
Needs everything explained","['Has absolutely no idea', 'Misses obvious hints', 'Blank stare', 'Out of the loop', 'Needs everything explained']"
cocky,"Too much self-confidence
Struts around
Shows off
Wears a smirk
Brags before winning","['Too much self-confidence', 'Struts around', 'Shows off', 'Wears a smirk', 'Brags before winning']"
coerce,"Make someone comply
Against their will
Using threats
Removing free choice
""Do it or else""","['Make someone comply', 'Against their will', 'Using threats', 'Removing free choice', '""Do it or else""']"
commitment,"Sticking to a decision
Requires long-term effort
Not quitting when difficult
Seeing things through
Required for serious relationships","['Sticking to a decision', 'Requires long-term effort', 'Not quitting when difficult', 'Seeing things through', 'Required for serious relationships']"
compassionate,"Moved by others' suffering
Urge to relieve pain
Comforts you in distress
Gentle demeanor
Responds warmly to tears","[""Moved by others' suffering"", 'Urge to relieve pain', 'Comforts you in distress', 'Gentle demeanor', 'Responds warmly to tears']"
completion,"Reaching 100 percent
Checking the final box
Nothing left to add
All requirements met
Making something whole","['Reaching 100 percent', 'Checking the final box', 'Nothing left to add', 'All requirements met', 'Making something whole']"
conceit,"Inflated ego
Excessive self-admiration
Overly high self-opinion
Full of oneself
Feeling superior","['Inflated ego', 'Excessive self-admiration', 'Overly high self-opinion', 'Full of oneself', 'Feeling superior']"
conspire,"Multiple people
Act secretly
Join forces
Harmful intent
Break the law","['Multiple people', 'Act secretly', 'Join forces', 'Harmful intent', 'Break the law']"
contempt,"Total lack of respect
Looking down on someone
Viewing them as worthless
Expressed with a sneer
Courtroom offense for disobedience","['Total lack of respect', 'Looking down on someone', 'Viewing them as worthless', 'Expressed with a sneer', 'Courtroom offense for disobedience']"
courage,"Inner strength
Facing danger
Acting despite fear
Taking risks
Standing your ground","['Inner strength', 'Facing danger', 'Acting despite fear', 'Taking risks', 'Standing your ground']"
courageous,"Head held high
Facing danger directly
Acting despite feeling scared
Taking personal risks
Refusing to retreat","['Head held high', 'Facing danger directly', 'Acting despite feeling scared', 'Taking personal risks', 'Refusing to retreat']"
cowardice,"Character flaw
Yielding to fear
Fleeing danger
Refusing to fight
Lack of courage","['Character flaw', 'Yielding to fear', 'Fleeing danger', 'Refusing to fight', 'Lack of courage']"
crabby,"Sour attitude
Snaps at people
Short temper
Easily bothered
Quick to complain","['Sour attitude', 'Snaps at people', 'Short temper', 'Easily bothered', 'Quick to complain']"
crisis,"Crucial turning point
Intense difficulty
Highly unstable situation
Demands immediate action
Severe stress level","['Crucial turning point', 'Intense difficulty', 'Highly unstable situation', 'Demands immediate action', 'Severe stress level']"
criticize,"Point out flaws
Give negative feedback
Find mistakes
Focus on the negative
Express disapproval","['Point out flaws', 'Give negative feedback', 'Find mistakes', 'Focus on the negative', 'Express disapproval']"
cruel,"Inflicts intentional pain
Enjoys hurting others
Shows no pity
Withholds mercy
Ignores crying","['Inflicts intentional pain', 'Enjoys hurting others', 'Shows no pity', 'Withholds mercy', 'Ignores crying']"
curiosity,"Desire to know
Asking questions
Eager to learn
Wondering why
Exploring the unknown","['Desire to know', 'Asking questions', 'Eager to learn', 'Wondering why', 'Exploring the unknown']"
dedication,"Consistent effort
Sacrificing free time
Giving your all
Unwavering focus
For a specific cause","['Consistent effort', 'Sacrificing free time', 'Giving your all', 'Unwavering focus', 'For a specific cause']"
degeneration,"Gradually getting worse
Losing normal function
Structural breakdown
Occurs in aging joints
Falling from a healthy state","['Gradually getting worse', 'Losing normal function', 'Structural breakdown', 'Occurs in aging joints', 'Falling from a healthy state']"
delighted,"Beaming smile
Sparkling eyes
After a wonderful surprise
Thoroughly charmed
Immense pleasure","['Beaming smile', 'Sparkling eyes', 'After a wonderful surprise', 'Thoroughly charmed', 'Immense pleasure']"
deplorable,"Deserves harsh condemnation
Shockingly low quality
Unacceptable behavior
Extremely bad living conditions
Causes moral outrage","['Deserves harsh condemnation', 'Shockingly low quality', 'Unacceptable behavior', 'Extremely bad living conditions', 'Causes moral outrage']"
depravity,"Extreme moral decay
Deeply twisted behavior
Absolute lack of conscience
Lowest point of human conduct
Sickeningly heinous acts","['Extreme moral decay', 'Deeply twisted behavior', 'Absolute lack of conscience', 'Lowest point of human conduct', 'Sickeningly heinous acts']"
depressed,"Clinically diagnosed mood
Chronically feeling empty
Complete loss of interest
Drained of energy
Stays in bed","['Clinically diagnosed mood', 'Chronically feeling empty', 'Complete loss of interest', 'Drained of energy', 'Stays in bed']"
derogatory,"Describes a hurtful comment
Highly critical tone
Expresses a low opinion
Takes away personal worth
Makes someone seem inferior","['Describes a hurtful comment', 'Highly critical tone', 'Expresses a low opinion', 'Takes away personal worth', 'Makes someone seem inferior']"
despairing,"Losing all hope
Giving up completely
Believing nothing will improve
Weeping in agony
Feeling absolute bleakness","['Losing all hope', 'Giving up completely', 'Believing nothing will improve', 'Weeping in agony', 'Feeling absolute bleakness']"
desperate,"Urgent need
Out of options
Last resort
Willing to do anything
Taking extreme risks","['Urgent need', 'Out of options', 'Last resort', 'Willing to do anything', 'Taking extreme risks']"
despondent,"Head in hands
Drained of courage
Given up completely
Believing nothing will improve
Profoundly low spirits","['Head in hands', 'Drained of courage', 'Given up completely', 'Believing nothing will improve', 'Profoundly low spirits']"
detest,"Intense negative emotion
Absolutely cannot stand
Refuse to tolerate
Wish to completely avoid
Causes a grimace","['Intense negative emotion', 'Absolutely cannot stand', 'Refuse to tolerate', 'Wish to completely avoid', 'Causes a grimace']"
devotion,"Deep emotional bond
Giving all your time
Putting someone else first
Unwavering care
Earnest religious worship","['Deep emotional bond', 'Giving all your time', 'Putting someone else first', 'Unwavering care', 'Earnest religious worship']"
dignity,"Head held high
Sense of self-worth
Serious and calm manner
Refusing to stoop low
Composed in defeat","['Head held high', 'Sense of self-worth', 'Serious and calm manner', 'Refusing to stoop low', 'Composed in defeat']"
disadvantage,"Unfavorable position
Makes success harder
Puts you behind others
Negative aspect
Opposite of a benefit","['Unfavorable position', 'Makes success harder', 'Puts you behind others', 'Negative aspect', 'Opposite of a benefit']"
disappointed,"Expectations not met
Hopes unfulfilled
Sigh heavily
Shake your head
When things fall short","['Expectations not met', 'Hopes unfulfilled', 'Sigh heavily', 'Shake your head', 'When things fall short']"
disapproval,"Thumbs down gesture
Shaking head
Frowning at behavior
A negative judgment
Feeling a choice is wrong","['Thumbs down gesture', 'Shaking head', 'Frowning at behavior', 'A negative judgment', 'Feeling a choice is wrong']"
disastrous,"Highly unsuccessful
Causes severe harm
Ends in extreme failure
Goes completely wrong
Produces the worst possible results","['Highly unsuccessful', 'Causes severe harm', 'Ends in extreme failure', 'Goes completely wrong', 'Produces the worst possible results']"
disgruntled,"Grumbling under breath
Feeling treated unfairly
Complaining about work
Crossed arms and scowl
Often describes employees","['Grumbling under breath', 'Feeling treated unfairly', 'Complaining about work', 'Crossed arms and scowl', 'Often describes employees']"
disgusted,"Wrinkled nose
Curled lip
Sick to stomach
Urge to gag
Saying ew","['Wrinkled nose', 'Curled lip', 'Sick to stomach', 'Urge to gag', 'Saying ew']"
dislike,"Thumbs down button
Negative preference
Lack of fondness
Prefer to avoid
Unfavorable feeling","['Thumbs down button', 'Negative preference', 'Lack of fondness', 'Prefer to avoid', 'Unfavorable feeling']"
disloyalty,"Breaking trust
Switching sides
Abandoning a cause
Failing to support
Not standing by friends","['Breaking trust', 'Switching sides', 'Abandoning a cause', 'Failing to support', 'Not standing by friends']"
disobey,"Break rules
Ignore a command
Not follow directions
Refuse an order
Leads to punishment","['Break rules', 'Ignore a command', 'Not follow directions', 'Refuse an order', 'Leads to punishment']"
displeased,"Frowning
Crossed arms
After someone misbehaves
Feel no amusement
Lacking approval","['Frowning', 'Crossed arms', 'After someone misbehaves', 'Feel no amusement', 'Lacking approval']"
disposable,"Thrown in the trash
Used only once
Not washed or saved
Made of cheap materials
For temporary convenience","['Thrown in the trash', 'Used only once', 'Not washed or saved', 'Made of cheap materials', 'For temporary convenience']"
dodgy,"Hard to trust
Causes unease
Slightly illegal
Likely to fail
Might upset stomach","['Hard to trust', 'Causes unease', 'Slightly illegal', 'Likely to fail', 'Might upset stomach']"
dreaded,"Anticipated with heavy reluctance
Looming unavoidably
Causes a sinking stomach
Desperately want to avoid
Imminent and highly unpleasant","['Anticipated with heavy reluctance', 'Looming unavoidably', 'Causes a sinking stomach', 'Desperately want to avoid', 'Imminent and highly unpleasant']"
dull,"Lacks a sharp edge
Worn down from use
Struggles to slice
Needs sharpening
Fails to pierce","['Lacks a sharp edge', 'Worn down from use', 'Struggles to slice', 'Needs sharpening', 'Fails to pierce']"
ecstasy,"Overwhelming emotional peak
Trance-like state
Beyond ordinary happiness
Feel extremely positive
Completely swept away","['Overwhelming emotional peak', 'Trance-like state', 'Beyond ordinary happiness', 'Feel extremely positive', 'Completely swept away']"
educate,"Share knowledge
Done in schools
Help students learn
Cultivate the mind
Give lessons","['Share knowledge', 'Done in schools', 'Help students learn', 'Cultivate the mind', 'Give lessons']"
education,"Gaining knowledge
Taught by teachers
Received in schools
Requires studying
Earns a diploma","['Gaining knowledge', 'Taught by teachers', 'Received in schools', 'Requires studying', 'Earns a diploma']"
elated,"Beaming
Smile
After great news
Walking on air
On cloud nine","['Beaming', 'Smile', 'After great news', 'Walking on air', 'On cloud nine']"
embarrassed,"Blushing cheeks
Avoiding eye contact
After a public mistake
Wanting to disappear
Unwanted attention","['Blushing cheeks', 'Avoiding eye contact', 'After a public mistake', 'Wanting to disappear', 'Unwanted attention']"
enchantment,"Found in fairy tales
Placed on forests or objects
Grants supernatural traits
State of delightful awe
Broken by true love's kiss","['Found in fairy tales', 'Placed on forests or objects', 'Grants supernatural traits', 'State of delightful awe', ""Broken by true love's kiss""]"
enjoyable,"Provides pleasure
Makes you smile
Time passes quickly
Leaves you satisfied
Want to repeat it","['Provides pleasure', 'Makes you smile', 'Time passes quickly', 'Leaves you satisfied', 'Want to repeat it']"
enthusiastic,"High energy
Broad smile
When you love an idea
Quick to volunteer
Fully engaged","['High energy', 'Broad smile', 'When you love an idea', 'Quick to volunteer', 'Fully engaged']"
