word,response,properties
abominable,"Shockingly bad behavior
Causes moral revulsion
Sick to your stomach
Deserves intense hatred
Extremely unpleasant","['Shockingly bad behavior', 'Causes moral revulsion', 'Sick to your stomach', 'Deserves intense hatred', 'Extremely unpleasant']"
accessible,"Easy to reach
Able to enter
Simple to understand
Without barriers
Accommodates wheelchairs","['Easy to reach', 'Able to enter', 'Simple to understand', 'Without barriers', 'Accommodates wheelchairs']"
accurate,"Hits the bullseye
Zero mistakes
Matches reality
On the mark
Never misses","['Hits the bullseye', 'Zero mistakes', 'Matches reality', 'On the mark', 'Never misses']"
accusation,"Pointing a finger
Claim of wrongdoing
Saying ""you did it""
Causes defensiveness
Heard in courtrooms","['Pointing a finger', 'Claim of wrongdoing', 'Saying ""you did it""', 'Causes defensiveness', 'Heard in courtrooms']"
admiration,"Looking up to someone
Feeling deeply impressed
After seeing great achievements
Wishing to be like them
Gazing fondly","['Looking up to someone', 'Feeling deeply impressed', 'After seeing great achievements', 'Wishing to be like them', 'Gazing fondly']"
adoring,"Starry-eyed gaze
Putting on a pedestal
Viewing as entirely flawless
Hanging on every word
Smiling warmly at someone","['Starry-eyed gaze', 'Putting on a pedestal', 'Viewing as entirely flawless', 'Hanging on every word', 'Smiling warmly at someone']"
affection,"Gentle feeling
Tender touch
Shown by hugging
Emotional bond
Publicly displayed","['Gentle feeling', 'Tender touch', 'Shown by hugging', 'Emotional bond', 'Publicly displayed']"
affirmation,"Positive phrase
Spoken to yourself
Repeated daily
Boosts self-esteem
Counters negative thinking","['Positive phrase', 'Spoken to yourself', 'Repeated daily', 'Boosts self-esteem', 'Counters negative thinking']"
affordable,"Fits the budget
Within your means
Easy to pay for
Low price tag
Won't drain savings","['Fits the budget', 'Within your means', 'Easy to pay for', 'Low price tag', ""Won't drain savings""]"
aging,"Growing older
Getting wrinkles
Hair turning gray
Losing youth
Body slowing down","['Growing older', 'Getting wrinkles', 'Hair turning gray', 'Losing youth', 'Body slowing down']"
