word,response,properties
abominable,"Extreme dislike
Moral offense
Repulsive quality
Causes disgust
Unacceptable behavior","['Extreme dislike', 'Moral offense', 'Repulsive quality', 'Causes disgust', 'Unacceptable behavior']"
accessible,"Easy to reach
Open space
Available to all
Not obstructed
Simple to understand","['Easy to reach', 'Open space', 'Available to all', 'Not obstructed', 'Simple to understand']"
accurate,"Truthful
Measurement
Close
Deviation
Verified","['Truthful', 'Measurement', 'Close', 'Deviation', 'Verified']"
accusation,"Blame
Formal
Serious
Questioning
Public statement","['Blame', 'Formal', 'Serious', 'Questioning', 'Public statement']"
admiration,"Respectful feeling
Looking up
Often unspoken
Acknowledging excellence
Warm glow","['Respectful feeling', 'Looking up', 'Often unspoken', 'Acknowledging excellence', 'Warm glow']"
adoring,"Deep fondness
Often expressed verbally
Directed toward someone
Implies warmth
A strong, tender sentiment","['Deep fondness', 'Often expressed verbally', 'Directed toward someone', 'Implies warmth', 'A strong, tender sentiment']"
affection,"Warmth
Connection
Gentle
Showing fondness
Time spent together","['Warmth', 'Connection', 'Gentle', 'Showing fondness', 'Time spent together']"
affirmation,"Statement
Positive
Belief
Repeated
Strengthening","['Statement', 'Positive', 'Belief', 'Repeated', 'Strengthening']"
affordable,"Within reach
Cost-related
Doesn't strain finances
Suitable for a budget
Reasonable price","['Within reach', 'Cost-related', ""Doesn't strain finances"", 'Suitable for a budget', 'Reasonable price']"
aging,"Slow
Change
Cells
Wear
Time","['Slow', 'Change', 'Cells', 'Wear', 'Time']"
agitation,"Unrest
Internal
Turbulence
Emotional distress
Restlessness","['Unrest', 'Internal', 'Turbulence', 'Emotional distress', 'Restlessness']"
agree,"Mutual
Concur
Harmony
Shared
Accord","['Mutual', 'Concur', 'Harmony', 'Shared', 'Accord']"
amazing,"Astonishment
Unexpected
Remarkable
Overwhelming
Joyful","['Astonishment', 'Unexpected', 'Remarkable', 'Overwhelming', 'Joyful']"
amused,"Lighthearted
Gentle smile
A reaction
Not serious
A quiet enjoyment","['Lighthearted', 'Gentle smile', 'A reaction', 'Not serious', 'A quiet enjoyment']"
angry,"Feeling
Sharp
Rising
Hot
Displeased","['Feeling', 'Sharp', 'Rising', 'Hot', 'Displeased']"
angst,"Internal turmoil
Teenage years
Unresolved feelings
Melancholy mood
Existential questioning","['Internal turmoil', 'Teenage years', 'Unresolved feelings', 'Melancholy mood', 'Existential questioning']"
annoyed,"Mild displeasure
A quiet frustration
Small irritation
Raised eyebrows
Temporary feeling","['Mild displeasure', 'A quiet frustration', 'Small irritation', 'Raised eyebrows', 'Temporary feeling']"
anxious,"Unease
Worrying
Future-oriented
Restlessness
Preoccupation","['Unease', 'Worrying', 'Future-oriented', 'Restlessness', 'Preoccupation']"
appeal,"Request
Higher authority
Legal process
Persuasion
Justification","['Request', 'Higher authority', 'Legal process', 'Persuasion', 'Justification']"
appreciation,"Feeling
Positive
Recognition
Value
Gratitude","['Feeling', 'Positive', 'Recognition', 'Value', 'Gratitude']"
apprehensive,"Unease
Anticipation
Worried
Future event
Potential danger","['Unease', 'Anticipation', 'Worried', 'Future event', 'Potential danger']"
ashamed,"Sadness
Loss
Self-disappointment
Hidden feeling
Regretful state","['Sadness', 'Loss', 'Self-disappointment', 'Hidden feeling', 'Regretful state']"
assassinate,"Planned action
Secretly
Targeted individual
Often politically motivated
Resulting in death","['Planned action', 'Secretly', 'Targeted individual', 'Often politically motivated', 'Resulting in death']"
astonished,"Surprise
Wide-eyed
Silent
Unexpected
Bewildered","['Surprise', 'Wide-eyed', 'Silent', 'Unexpected', 'Bewildered']"
atrocity,"Extreme suffering
Violation
Moral failing
Massive scale
Unforgivable act","['Extreme suffering', 'Violation', 'Moral failing', 'Massive scale', 'Unforgivable act']"
avenge,"Retribution
Wrongdoing
Justice
Action
Response","['Retribution', 'Wrongdoing', 'Justice', 'Action', 'Response']"
aversion,"Dislike
Strong feeling
Resistance
Avoidance
Negative reaction","['Dislike', 'Strong feeling', 'Resistance', 'Avoidance', 'Negative reaction']"
blessing,"Good fortune
Often spoken
Received gratefully
Can be divine
A positive outcome","['Good fortune', 'Often spoken', 'Received gratefully', 'Can be divine', 'A positive outcome']"
bliss,"Complete contentment
Quiet joy
A fleeting moment
Warmth spreading
Perfect peace","['Complete contentment', 'Quiet joy', 'A fleeting moment', 'Warmth spreading', 'Perfect peace']"
brave,"Facing fear
Risk taking
Protecting others
Strong spirit
Courageous action","['Facing fear', 'Risk taking', 'Protecting others', 'Strong spirit', 'Courageous action']"
calamity,"Sudden
Disaster
Widespread
Harmful
Devastating","['Sudden', 'Disaster', 'Widespread', 'Harmful', 'Devastating']"
