word,response,properties
abominable,"Extreme dislike
Moral offense
Repulsive quality
Causes disgust
Unacceptable behavior","['Extreme dislike', 'Moral offense', 'Repulsive quality', 'Causes disgust', 'Unacceptable behavior']"
accessible,"Easy
Reachable
Open
Available
Approachable","['Easy', 'Reachable', 'Open', 'Available', 'Approachable']"
accurate,"Truthful
Measurement
Close
Details
Verified","['Truthful', 'Measurement', 'Close', 'Details', 'Verified']"
accusation,"Formal
Blame
Serious
Dispute
Formal charge","['Formal', 'Blame', 'Serious', 'Dispute', 'Formal charge']"
admiration,"Respectful feeling
Looking up
Often unspoken
Quiet pleasure
Acknowledging excellence","['Respectful feeling', 'Looking up', 'Often unspoken', 'Quiet pleasure', 'Acknowledging excellence']"
adoring,"Deep fondness
Often expressed verbally
Toward a person
Implies respect
Warm sentiment","['Deep fondness', 'Often expressed verbally', 'Toward a person', 'Implies respect', 'Warm sentiment']"
affection,"Warmth
Connection
Tenderness
Showing care
Reciprocal feeling","['Warmth', 'Connection', 'Tenderness', 'Showing care', 'Reciprocal feeling']"
affirmation,"Promise
Belief
Declaration
Repeated
Strength","['Promise', 'Belief', 'Declaration', 'Repeated', 'Strength']"
affordable,"Cost
Within reach
Budget
Manageable
Reasonable price","['Cost', 'Within reach', 'Budget', 'Manageable', 'Reasonable price']"
aging,"Time’s effect
Skin changes
Loss of strength
Process of becoming older
Biological decline","['Time’s effect', 'Skin changes', 'Loss of strength', 'Process of becoming older', 'Biological decline']"
agitation,"Restlessness
Internal disturbance
Unease
Often forceful
A striving to move","['Restlessness', 'Internal disturbance', 'Unease', 'Often forceful', 'A striving to move']"
agree,"Mutual
Harmonious
Concord
Shared viewpoint
Confirmation","['Mutual', 'Harmonious', 'Concord', 'Shared viewpoint', 'Confirmation']"
amazing,"Surprise
Unexpected
Joyful
Remarkable
Difficult to believe","['Surprise', 'Unexpected', 'Joyful', 'Remarkable', 'Difficult to believe']"
