word,response,properties
abominable,"Extremely hateful or disgusting
Morally revolting behavior or acts
Describes something deserving strong condemnation
Intensely unpleasant or of terrible quality
Often paired with ""snowman"" in folklore","['Extremely hateful or disgusting', 'Morally revolting behavior or acts', 'Describes something deserving strong condemnation', 'Intensely unpleasant or of terrible quality', 'Often paired with ""snowman"" in folklore']"
accessible,"Easy to reach or enter
Available to everyone, including those with disabilities
Ramps and elevators instead of only stairs
Simple to understand or use
Open and approachable, not blocked or restricted","['Easy to reach or enter', 'Available to everyone, including those with disabilities', 'Ramps and elevators instead of only stairs', 'Simple to understand or use', 'Open and approachable, not blocked or restricted']"
accurate,"Correct
Free from errors
Hitting the intended target
Precise measurement
Closely matching truth or reality","['Correct', 'Free from errors', 'Hitting the intended target', 'Precise measurement', 'Closely matching truth or reality']"
accusation,"Blame directed at someone
Claims wrongdoing or guilt
Courtroom or legal setting
Pointed finger
Charge made before proof","['Blame directed at someone', 'Claims wrongdoing or guilt', 'Courtroom or legal setting', 'Pointed finger', 'Charge made before proof']"
admiration,"Deep respect felt toward someone's qualities or achievements
Looking up to a person you find impressive
Warm feeling of approval and appreciation
Often directed at heroes, mentors, or role models
Gazing with wonder and high regard","[""Deep respect felt toward someone's qualities or achievements"", 'Looking up to a person you find impressive', 'Warm feeling of approval and appreciation', 'Often directed at heroes, mentors, or role models', 'Gazing with wonder and high regard']"
adoring,"Gazing lovingly at someone
Deep affection expressed openly
Worship-like devotion
Eyes wide with warmth and admiration
How a fan looks at their idol","['Gazing lovingly at someone', 'Deep affection expressed openly', 'Worship-like devotion', 'Eyes wide with warmth and admiration', 'How a fan looks at their idol']"
affection,"Warm feeling toward someone
Expressed through hugs and gentle touches
Felt between family members or close friends
Deeper than liking but softer than passion
Tenderness shown through caring actions","['Warm feeling toward someone', 'Expressed through hugs and gentle touches', 'Felt between family members or close friends', 'Deeper than liking but softer than passion', 'Tenderness shown through caring actions']"
affirmation,"Positive statement spoken to oneself
Builds confidence and self-belief
Repeated daily as a practice
Often said while looking in a mirror
Declares something to be true or valid","['Positive statement spoken to oneself', 'Builds confidence and self-belief', 'Repeated daily as a practice', 'Often said while looking in a mirror', 'Declares something to be true or valid']"
affordable,"Reasonably priced
Within your budget
Won't cause financial strain
Accessible to average income earners
Describes housing, healthcare, or everyday goods people can manage to buy","['Reasonably priced', 'Within your budget', ""Won't cause financial strain"", 'Accessible to average income earners', 'Describes housing, healthcare, or everyday goods people can manage to buy']"
aging,"Gradual biological process over time
Wrinkles and gray hair
Happens to all living things
Loss of youthful vitality
Growing older each year","['Gradual biological process over time', 'Wrinkles and gray hair', 'Happens to all living things', 'Loss of youthful vitality', 'Growing older each year']"
agitation,"Restless fidgeting or pacing
Inner emotional turmoil or unease
Unable to stay calm or still
Often triggered by anxiety or frustration
Vigorous stirring or shaking of something","['Restless fidgeting or pacing', 'Inner emotional turmoil or unease', 'Unable to stay calm or still', 'Often triggered by anxiety or frustration', 'Vigorous stirring or shaking of something']"
agree,"Share the same opinion as another person
Nod your head yes
Say ""okay"" or ""yes"" to a proposal
Minds aligned on a topic
Opposite of disagree or refuse","['Share the same opinion as another person', 'Nod your head yes', 'Say ""okay"" or ""yes"" to a proposal', 'Minds aligned on a topic', 'Opposite of disagree or refuse']"
amazing,"Jaw-dropping experience
Eyes wide open in wonder
Exceeds all expectations
Breathtaking quality
Provokes stunned admiration","['Jaw-dropping experience', 'Eyes wide open in wonder', 'Exceeds all expectations', 'Breathtaking quality', 'Provokes stunned admiration']"
