word,response,properties
abominable,"Dreadful
Repulsive
Inspires disgust
Extremely bad
Morally wrong","['Dreadful', 'Repulsive', 'Inspires disgust', 'Extremely bad', 'Morally wrong']"
accessible,"Usable
Available
Welcoming
Without barriers
Open","['Usable', 'Available', 'Welcoming', 'Without barriers', 'Open']"
accurate,"Precise
Correctness
Verified
Data
Measurement","['Precise', 'Correctness', 'Verified', 'Data', 'Measurement']"
accusation,"Statement
Blame
Formal
Legal
Implication of fault","['Statement', 'Blame', 'Formal', 'Legal', 'Implication of fault']"
admiration,"Respect
Appreciate
A feeling
Looking up to
Earned","['Respect', 'Appreciate', 'A feeling', 'Looking up to', 'Earned']"
adoring,"Intense
Affection
Gaze
Devotion
Praise","['Intense', 'Affection', 'Gaze', 'Devotion', 'Praise']"
affection,"Warmth
Caring
Gentle
Close bond
Expressed touch","['Warmth', 'Caring', 'Gentle', 'Close bond', 'Expressed touch']"
affirmation,"Positive statement
Self-belief
Repeated declaration
Encouragement
Overcoming doubt","['Positive statement', 'Self-belief', 'Repeated declaration', 'Encouragement', 'Overcoming doubt']"
affordable,"Within reach
Budget-friendly
Reasonable cost
Accessible
Not expensive","['Within reach', 'Budget-friendly', 'Reasonable cost', 'Accessible', 'Not expensive']"
aging,"Time
Gradual
Decline
Wrinkles
Senior","['Time', 'Gradual', 'Decline', 'Wrinkles', 'Senior']"
agitation,"Restlessness
Unease
Stirring
Anxiety
Provokes action","['Restlessness', 'Unease', 'Stirring', 'Anxiety', 'Provokes action']"
agree,"Concord
Shared view
Affirmative
Resolve
Acceptance","['Concord', 'Shared view', 'Affirmative', 'Resolve', 'Acceptance']"
amazing,"Inspiring
Unexpected
Awe
Positive reaction
Beyond ordinary","['Inspiring', 'Unexpected', 'Awe', 'Positive reaction', 'Beyond ordinary']"
amused,"Mildly pleased
Slight smile
Entertainment
Lighthearted
Quiet enjoyment","['Mildly pleased', 'Slight smile', 'Entertainment', 'Lighthearted', 'Quiet enjoyment']"
angry,"Frustration
Raised voice
Red face
Quick actions
Uncontrolled","['Frustration', 'Raised voice', 'Red face', 'Quick actions', 'Uncontrolled']"
angst,"Unease
Youth
Existential
Searching
Intense feeling","['Unease', 'Youth', 'Existential', 'Searching', 'Intense feeling']"
annoyed,"Irritated
Mild frustration
Impatience
Slight displeasure
Restrained reaction","['Irritated', 'Mild frustration', 'Impatience', 'Slight displeasure', 'Restrained reaction']"
anxious,"Unease
Worry
Future-focused
Restlessness
Physical tension","['Unease', 'Worry', 'Future-focused', 'Restlessness', 'Physical tension']"
appeal,"Persuasion
Request
Court
Attractive
Legal","['Persuasion', 'Request', 'Court', 'Attractive', 'Legal']"
appreciation,"Gratitude
Recognition
Value
Expressed
Positive feeling","['Gratitude', 'Recognition', 'Value', 'Expressed', 'Positive feeling']"
apprehensive,"Unease
Future-oriented
Mild fear
Expecting something bad
Hesitation","['Unease', 'Future-oriented', 'Mild fear', 'Expecting something bad', 'Hesitation']"
ashamed,"Regret
Blush
Wrongdoing
Internal
Humiliation","['Regret', 'Blush', 'Wrongdoing', 'Internal', 'Humiliation']"
assassinate,"Sudden
Unlawful
Political
Targeted
Secret","['Sudden', 'Unlawful', 'Political', 'Targeted', 'Secret']"
astonished,"Unexpected
Wide-eyed
Speechless
Shocked
Amazement","['Unexpected', 'Wide-eyed', 'Speechless', 'Shocked', 'Amazement']"
atrocity,"Heinous
Shocking
Unspeakable
Moral outrage
Cruel act","['Heinous', 'Shocking', 'Unspeakable', 'Moral outrage', 'Cruel act']"
avenge,"Retribution
Justice
Wrongdoing
Harm
Response","['Retribution', 'Justice', 'Wrongdoing', 'Harm', 'Response']"
aversion,"Strong dislike
Avoidance
Repulsion
Instinctive reaction
Unwillingness","['Strong dislike', 'Avoidance', 'Repulsion', 'Instinctive reaction', 'Unwillingness']"
blessing,"Gratitude
Divine favor
Expressed wish
Formal prayer
Positive outcome","['Gratitude', 'Divine favor', 'Expressed wish', 'Formal prayer', 'Positive outcome']"
bliss,"Contentment
Serenity
Inner peace
Intense joy
Momentary","['Contentment', 'Serenity', 'Inner peace', 'Intense joy', 'Momentary']"
brave,"Courage
Facing fear
Risk
Steadfast
Not cowardly","['Courage', 'Facing fear', 'Risk', 'Steadfast', 'Not cowardly']"
calamity,"Sudden
Disaster
Widespread
Suffering
Unfortunate","['Sudden', 'Disaster', 'Widespread', 'Suffering', 'Unfortunate']"
callous,"Thickened
Skin
Insensitive
Repeated pressure
Emotionless","['Thickened', 'Skin', 'Insensitive', 'Repeated pressure', 'Emotionless']"
carelessness,"Inattention
Mistakes
Lack of thought
Accidents
Neglect","['Inattention', 'Mistakes', 'Lack of thought', 'Accidents', 'Neglect']"
charitable,"Giving
Generous
Donations
Non-profit
Voluntary","['Giving', 'Generous', 'Donations', 'Non-profit', 'Voluntary']"
cheerful,"Smiling
Optimistic
Bright
Uplifting
Sociable","['Smiling', 'Optimistic', 'Bright', 'Uplifting', 'Sociable']"
childlike,"Innocent
Curious
Playful
Simple
Wonder","['Innocent', 'Curious', 'Playful', 'Simple', 'Wonder']"
clever,"Resourceful
Quick-witted
Problem-solving
Ingenious
Strategic","['Resourceful', 'Quick-witted', 'Problem-solving', 'Ingenious', 'Strategic']"
clueless,"Unaware
Lacking insight
Misunderstanding
Naive
Oblivious","['Unaware', 'Lacking insight', 'Misunderstanding', 'Naive', 'Oblivious']"
cocky,"Arrogant
Confident
Boastful
Self-assured
Dismissive","['Arrogant', 'Confident', 'Boastful', 'Self-assured', 'Dismissive']"
coerce,"Pressure
Influence
Against will
Manipulation
Compliance","['Pressure', 'Influence', 'Against will', 'Manipulation', 'Compliance']"
commitment,"Dedication
Promise
Long-term
Effort
Responsibility","['Dedication', 'Promise', 'Long-term', 'Effort', 'Responsibility']"
compassionate,"Understanding
Suffering
Kindness
Empathy
Helping","['Understanding', 'Suffering', 'Kindness', 'Empathy', 'Helping']"
completion,"Finality
Finished
Sense of closure
Project
Fulfillment","['Finality', 'Finished', 'Sense of closure', 'Project', 'Fulfillment']"
conceit,"Excessive pride
Self-regard
Often unwarranted
Can be boastful
Perception","['Excessive pride', 'Self-regard', 'Often unwarranted', 'Can be boastful', 'Perception']"
conspire,"Secret
Agreement
Planning
Deceit
Together","['Secret', 'Agreement', 'Planning', 'Deceit', 'Together']"
contempt,"Disgust
Scorn
Superiority
Disrespect
Dismissal","['Disgust', 'Scorn', 'Superiority', 'Disrespect', 'Dismissal']"
courage,"Faced fear
Inner strength
Action
Despite risk
Moral fortitude","['Faced fear', 'Inner strength', 'Action', 'Despite risk', 'Moral fortitude']"
courageous,"Facing fear
Bravery
Determined
Risk-taking
Moral strength","['Facing fear', 'Bravery', 'Determined', 'Risk-taking', 'Moral strength']"
cowardice,"Fear
Avoidance
Bravery's opposite
Shameful
Moral failing","['Fear', 'Avoidance', ""Bravery's opposite"", 'Shameful', 'Moral failing']"
crabby,"Irritable
Grouchy
Short-tempered
Bad mood
Easily annoyed","['Irritable', 'Grouchy', 'Short-tempered', 'Bad mood', 'Easily annoyed']"
crisis,"Turning point
Instability
Urgent
Difficult
Opportunity","['Turning point', 'Instability', 'Urgent', 'Difficult', 'Opportunity']"
criticize,"Evaluation
Disagreement
Pointing out flaws
Constructive or destructive
Verbal expression","['Evaluation', 'Disagreement', 'Pointing out flaws', 'Constructive or destructive', 'Verbal expression']"
cruel,"Intentional
Inflicts pain
Lacking empathy
Unnecessary
Heartless","['Intentional', 'Inflicts pain', 'Lacking empathy', 'Unnecessary', 'Heartless']"
curiosity,"Questioning
Exploration
Desire to know
New information
Intellectual drive","['Questioning', 'Exploration', 'Desire to know', 'New information', 'Intellectual drive']"
dedication,"Commitment
Perseverance
Focused effort
Long-term
Selfless","['Commitment', 'Perseverance', 'Focused effort', 'Long-term', 'Selfless']"
degeneration,"Decline
Deterioration
Decay
Gradual
Breakdown","['Decline', 'Deterioration', 'Decay', 'Gradual', 'Breakdown']"
delighted,"Joyful
Unexpected pleasure
Wide smile
Celebration
Warm feeling","['Joyful', 'Unexpected pleasure', 'Wide smile', 'Celebration', 'Warm feeling']"
deplorable,"Disgusting
Unacceptable
Extremely bad
Elicits strong disapproval
Morally wrong","['Disgusting', 'Unacceptable', 'Extremely bad', 'Elicits strong disapproval', 'Morally wrong']"
depravity,"Immorality
Wickedness
Corruption
Extreme
Degeneration","['Immorality', 'Wickedness', 'Corruption', 'Extreme', 'Degeneration']"
depressed,"Persistent sadness
Loss of interest
Fatigue
Difficulty concentrating
Low mood","['Persistent sadness', 'Loss of interest', 'Fatigue', 'Difficulty concentrating', 'Low mood']"
derogatory,"Disparaging
Insulting
Offensive
Belittling
Critical","['Disparaging', 'Insulting', 'Offensive', 'Belittling', 'Critical']"
despairing,"Overwhelmed
Hopelessness
Defeated
Intense sadness
Abandoned","['Overwhelmed', 'Hopelessness', 'Defeated', 'Intense sadness', 'Abandoned']"
desperate,"Urgent
Last resort
Intense need
Fearful
Almost pleading","['Urgent', 'Last resort', 'Intense need', 'Fearful', 'Almost pleading']"
despondent,"Discouraged
Hopelessness
Low spirits
Dejected posture
Loss of motivation","['Discouraged', 'Hopelessness', 'Low spirits', 'Dejected posture', 'Loss of motivation']"
detest,"Strong dislike
Intense aversion
More than dislike
Repulsive
Avoidance","['Strong dislike', 'Intense aversion', 'More than dislike', 'Repulsive', 'Avoidance']"
devotion,"Steadfast
Commitment
Sacrifice
Intense focus
Loyalty","['Steadfast', 'Commitment', 'Sacrifice', 'Intense focus', 'Loyalty']"
dignity,"Respect
Self-esteem
Poise
Facing adversity
Inner strength","['Respect', 'Self-esteem', 'Poise', 'Facing adversity', 'Inner strength']"
disadvantage,"Setback
Hindrance
Less favorable
Limitation
Negative impact","['Setback', 'Hindrance', 'Less favorable', 'Limitation', 'Negative impact']"
disappointed,"Letdown
Unfulfilled
Expectation
Sadness
Underwhelmed","['Letdown', 'Unfulfilled', 'Expectation', 'Sadness', 'Underwhelmed']"
disapproval,"Negative feeling
Facial expression
Criticism
Disagreement
Subtle signal","['Negative feeling', 'Facial expression', 'Criticism', 'Disagreement', 'Subtle signal']"
disastrous,"Ruin
Severe
Unfortunate
Catastrophic
Avoidable","['Ruin', 'Severe', 'Unfortunate', 'Catastrophic', 'Avoidable']"
disgruntled,"Annoyed
Dissatisfied
Often quiet
Minor grievance
Resentful","['Annoyed', 'Dissatisfied', 'Often quiet', 'Minor grievance', 'Resentful']"
disgusted,"Repulsion
Morally offensive
Facial expression
Intense dislike
Turning away","['Repulsion', 'Morally offensive', 'Facial expression', 'Intense dislike', 'Turning away']"
dislike,"Negative feeling
Mild aversion
Not enjoyment
Can be expressed
Less intense than hate","['Negative feeling', 'Mild aversion', 'Not enjoyment', 'Can be expressed', 'Less intense than hate']"
disloyalty,"Betrayal
Broken trust
Secret actions
Against an allegiance
Negative consequence","['Betrayal', 'Broken trust', 'Secret actions', 'Against an allegiance', 'Negative consequence']"
disobey,"Defiance
Authority
Resistance
Consequences
Willful","['Defiance', 'Authority', 'Resistance', 'Consequences', 'Willful']"
displeased,"Dissatisfied
Frown
Mild annoyance
Not delighted
Subtle negativity","['Dissatisfied', 'Frown', 'Mild annoyance', 'Not delighted', 'Subtle negativity']"
disposable,"Single-use
Temporary
Throwaway
Convenient
Economical","['Single-use', 'Temporary', 'Throwaway', 'Convenient', 'Economical']"
dodgy,"Unreliable
Suspicious
Shady
Questionable
Risky","['Unreliable', 'Suspicious', 'Shady', 'Questionable', 'Risky']"
dreaded,"Anticipated negatively
Avoidance
Apprehension
Foreboding
Heavy feeling","['Anticipated negatively', 'Avoidance', 'Apprehension', 'Foreboding', 'Heavy feeling']"
dull,"Lacking brightness
Monotonous
Uninteresting
Lifeless
Heavy feeling","['Lacking brightness', 'Monotonous', 'Uninteresting', 'Lifeless', 'Heavy feeling']"
ecstasy,"Intense joy
Overwhelming
Euphoria
Momentary
Spiritual","['Intense joy', 'Overwhelming', 'Euphoria', 'Momentary', 'Spiritual']"
educate,"Knowledge
Instruction
Learning
School
Expand understanding","['Knowledge', 'Instruction', 'Learning', 'School', 'Expand understanding']"
education,"Lifelong
Growth
Structured
Knowledge
Institution","['Lifelong', 'Growth', 'Structured', 'Knowledge', 'Institution']"
elated,"Joyful
Triumph
Overflowing
Lightness
Exuberant","['Joyful', 'Triumph', 'Overflowing', 'Lightness', 'Exuberant']"
embarrassed,"Blush
Self-conscious
Public
Awkward
Apologetic","['Blush', 'Self-conscious', 'Public', 'Awkward', 'Apologetic']"
enchantment,"Fascination
Illusion
Spellbound
Awe
Temporary","['Fascination', 'Illusion', 'Spellbound', 'Awe', 'Temporary']"
enjoyable,"Positive
Leisure
Satisfaction
Amusement
Voluntary","['Positive', 'Leisure', 'Satisfaction', 'Amusement', 'Voluntary']"
enthusiastic,"Eager
Excited
Lively
Positive
Passionate","['Eager', 'Excited', 'Lively', 'Positive', 'Passionate']"
envious,"Desire
Another’s possession
Resentment
Comparison
Not contentment","['Desire', 'Another’s possession', 'Resentment', 'Comparison', 'Not contentment']"
equality,"Fairness
Same treatment
Rights
Opportunity
Impartiality","['Fairness', 'Same treatment', 'Rights', 'Opportunity', 'Impartiality']"
equate,"Similarity
Comparison
Value
Mathematical symbol
Consider equal","['Similarity', 'Comparison', 'Value', 'Mathematical symbol', 'Consider equal']"
essential,"Necessary
Fundamental
Critical
Basic need
Indispensable","['Necessary', 'Fundamental', 'Critical', 'Basic need', 'Indispensable']"
eternity,"Limitless
Time
Infinite
Abstract
Never-ending","['Limitless', 'Time', 'Infinite', 'Abstract', 'Never-ending']"
euphoria,"Intense
Joy
Fleeting
Overwhelming
Peak feeling","['Intense', 'Joy', 'Fleeting', 'Overwhelming', 'Peak feeling']"
evil,"Harmful
Immoral
Wicked
Suffering
Intentional","['Harmful', 'Immoral', 'Wicked', 'Suffering', 'Intentional']"
exceptional,"Unusual
Above average
Remarkable
Stands out
Rare","['Unusual', 'Above average', 'Remarkable', 'Stands out', 'Rare']"
excitement,"Anticipation
Increased heart rate
Eager
Special event
Butterflies","['Anticipation', 'Increased heart rate', 'Eager', 'Special event', 'Butterflies']"
exhilarating,"Invigorating
Thrilling
Sudden rush
High energy
Joyful feeling","['Invigorating', 'Thrilling', 'Sudden rush', 'High energy', 'Joyful feeling']"
faithful,"Loyalty
Trustworthy
Consistent
Devotion
Reliable","['Loyalty', 'Trustworthy', 'Consistent', 'Devotion', 'Reliable']"
false,"Incorrect
Opposite of true
Misleading
Deceptive
Untrue statement","['Incorrect', 'Opposite of true', 'Misleading', 'Deceptive', 'Untrue statement']"
fearful,"Apprehensive
Anxious
Trembling
Danger
Avoidance","['Apprehensive', 'Anxious', 'Trembling', 'Danger', 'Avoidance']"
fond,"Affection
Gentle
Warmth
Memory
Sentiment","['Affection', 'Gentle', 'Warmth', 'Memory', 'Sentiment']"
forgiveness,"Letting go
A choice
Relieving blame
After wrongdoing
Healing","['Letting go', 'A choice', 'Relieving blame', 'After wrongdoing', 'Healing']"
forlorn,"Abandoned
Lonely
Sadness
Desolate
Forgotten","['Abandoned', 'Lonely', 'Sadness', 'Desolate', 'Forgotten']"
frightened,"Anxious
Rapid heartbeat
Danger
Trembling
Loss of confidence","['Anxious', 'Rapid heartbeat', 'Danger', 'Trembling', 'Loss of confidence']"
frustrated,"Blocked
Impeded
Annoyance
Unmet expectation
Helplessness","['Blocked', 'Impeded', 'Annoyance', 'Unmet expectation', 'Helplessness']"
fulfill,"Complete
Promise
Satisfaction
Requirement
Achieve","['Complete', 'Promise', 'Satisfaction', 'Requirement', 'Achieve']"
furious,"Intense
Uncontrolled
Red-faced
Yelling
Unjustified","['Intense', 'Uncontrolled', 'Red-faced', 'Yelling', 'Unjustified']"
glad,"Positive
Feeling
Relief
Happiness
Expressed outwardly","['Positive', 'Feeling', 'Relief', 'Happiness', 'Expressed outwardly']"
glee,"Joy
Outward expression
Lighthearted
Triumph
Exuberance","['Joy', 'Outward expression', 'Lighthearted', 'Triumph', 'Exuberance']"
glum,"Downcast
Disheartened
Overcast
Quiet sadness
Resigned","['Downcast', 'Disheartened', 'Overcast', 'Quiet sadness', 'Resigned']"
godless,"Lacking faith
Immoral
Disregard
Abandoned
Atheistic","['Lacking faith', 'Immoral', 'Disregard', 'Abandoned', 'Atheistic']"
greedy,"Excessive
Selfish
Acquisition
Wanting more
Hoarding","['Excessive', 'Selfish', 'Acquisition', 'Wanting more', 'Hoarding']"
grieving,"Loss
Sadness
Prolonged
Internal
Mourning","['Loss', 'Sadness', 'Prolonged', 'Internal', 'Mourning']"
grim,"Bleak
Ominous
Foreboding
Unsmiling
Severe","['Bleak', 'Ominous', 'Foreboding', 'Unsmiling', 'Severe']"
grouchy,"Irritable
Bad-tempered
Grumbling
Morning
Easily annoyed","['Irritable', 'Bad-tempered', 'Grumbling', 'Morning', 'Easily annoyed']"
grumpy,"Sour
Irritable
Low tolerance
Facial scowl
Often older","['Sour', 'Irritable', 'Low tolerance', 'Facial scowl', 'Often older']"
guilty,"Regret
Responsibility
Legal
Shame
Confession","['Regret', 'Responsibility', 'Legal', 'Shame', 'Confession']"
happy,"Smiling
Content
Positive
Celebration
Bright","['Smiling', 'Content', 'Positive', 'Celebration', 'Bright']"
harmful,"Detrimental
Injury
Negative consequence
Risk
Poisonous","['Detrimental', 'Injury', 'Negative consequence', 'Risk', 'Poisonous']"
harmony,"Agreement
Balance
Pleasant sounds
Peaceful
Coexistence","['Agreement', 'Balance', 'Pleasant sounds', 'Peaceful', 'Coexistence']"
hateful,"Strong dislike
Incites anger
Often unfair
Intentional harm
Deep-seated","['Strong dislike', 'Incites anger', 'Often unfair', 'Intentional harm', 'Deep-seated']"
heartache,"Emotional
Loss
Aching
Unrequited
Sadness","['Emotional', 'Loss', 'Aching', 'Unrequited', 'Sadness']"
heartless,"Uncaring
Cruel
Emotionless
Lack of empathy
Dismissive","['Uncaring', 'Cruel', 'Emotionless', 'Lack of empathy', 'Dismissive']"
homesick,"Distance
Longing
Familiar
Emotional
Departure","['Distance', 'Longing', 'Familiar', 'Emotional', 'Departure']"
