word,response,properties
abominable,"Extremely hateful
Morally offensive
Revolting to think about
Deserving strong disgust
Shockingly bad or evil","['Extremely hateful', 'Morally offensive', 'Revolting to think about', 'Deserving strong disgust', 'Shockingly bad or evil']"
accessible,"Easy to reach
Easy to use
Available to many people
Understandable without special expertise
Designed for people with disabilities","['Easy to reach', 'Easy to use', 'Available to many people', 'Understandable without special expertise', 'Designed for people with disabilities']"
accurate,"Matches reality
Free of errors
Correct measurement
Precise information
Faithfully reflects facts","['Matches reality', 'Free of errors', 'Correct measurement', 'Precise information', 'Faithfully reflects facts']"
accusation,"Claim someone did wrong
Directed at a person
Often without proof
Common in arguments or court
Can damage reputation","['Claim someone did wrong', 'Directed at a person', 'Often without proof', 'Common in arguments or court', 'Can damage reputation']"
admiration,"Respectful positive feeling
Toward someone excellent
For skill, character, or beauty
Often includes looking up to
Can inspire praise or imitation","['Respectful positive feeling', 'Toward someone excellent', 'For skill, character, or beauty', 'Often includes looking up to', 'Can inspire praise or imitation']"
adoring,"Full of affection
Warm, loving gaze
Looking up to someone
Tender, devoted feeling
Often shown toward a beloved person","['Full of affection', 'Warm, loving gaze', 'Looking up to someone', 'Tender, devoted feeling', 'Often shown toward a beloved person']"
affection,"Warm caring feeling
Often toward loved ones
Shown by hugs or gentle words
More tender than passion
Emotional attachment and fondness","['Warm caring feeling', 'Often toward loved ones', 'Shown by hugs or gentle words', 'More tender than passion', 'Emotional attachment and fondness']"
affirmation,"Positive declaration
Saying yes
Confirms truth
Supportive self-statement
Used for encouragement","['Positive declaration', 'Saying yes', 'Confirms truth', 'Supportive self-statement', 'Used for encouragement']"
affordable,"Low cost
Within budget
Easy to pay for
Not financially burdensome
Reasonably priced","['Low cost', 'Within budget', 'Easy to pay for', 'Not financially burdensome', 'Reasonably priced']"
aging,"Growing older over time
Gradual physical decline
Wrinkles, gray hair
Happens to living things
Slow lifelong process","['Growing older over time', 'Gradual physical decline', 'Wrinkles, gray hair', 'Happens to living things', 'Slow lifelong process']"
agitation,"Restless unease
Pacing or fidgeting
Mind upset
From stress or irritation
Hard to stay calm","['Restless unease', 'Pacing or fidgeting', 'Mind upset', 'From stress or irritation', 'Hard to stay calm']"
agree,"Same opinion
Accept as true
Say yes
Between people
In discussion or decision","['Same opinion', 'Accept as true', 'Say yes', 'Between people', 'In discussion or decision']"
amazing,"Better than expected
Causes wonder
Very impressive
Hard to believe
Strongly positive reaction","['Better than expected', 'Causes wonder', 'Very impressive', 'Hard to believe', 'Strongly positive reaction']"
amused,"Mild pleasure
Caused by something funny
Often smiling
Entertained, not serious
Brief lighthearted reaction","['Mild pleasure', 'Caused by something funny', 'Often smiling', 'Entertained, not serious', 'Brief lighthearted reaction']"
angry,"Strong displeasure
Face tense
Voice sharp
After unfairness
Wants confrontation","['Strong displeasure', 'Face tense', 'Voice sharp', 'After unfairness', 'Wants confrontation']"
angst,"Deep unease
Dread about life
Brooding, inward feeling
Common in adolescence
Restless dissatisfaction","['Deep unease', 'Dread about life', 'Brooding, inward feeling', 'Common in adolescence', 'Restless dissatisfaction']"
annoyed,"Mild irritation
Caused by interruptions
Eye-rolling, sighing
Impatient, tense feeling
Less intense than anger","['Mild irritation', 'Caused by interruptions', 'Eye-rolling, sighing', 'Impatient, tense feeling', 'Less intense than anger']"
anxious,"Worried about what might happen
Uneasy before something important
Restless, hard to relax
Mind racing with concern
Tense, nervous feeling","['Worried about what might happen', 'Uneasy before something important', 'Restless, hard to relax', 'Mind racing with concern', 'Tense, nervous feeling']"
appeal,"Request for help
Addressed to authority
Seeks reversal of decision
Formal legal process
Also attractiveness to others","['Request for help', 'Addressed to authority', 'Seeks reversal of decision', 'Formal legal process', 'Also attractiveness to others']"
appreciation,"Recognizing value
Gratitude for something
Positive regard
Often shown by thanks
Can increase over time","['Recognizing value', 'Gratitude for something', 'Positive regard', 'Often shown by thanks', 'Can increase over time']"
apprehensive,"Uneasy about what might happen
Before bad news or a risky event
Expecting possible trouble
Tense, nervous feeling
Hesitant, on edge","['Uneasy about what might happen', 'Before bad news or a risky event', 'Expecting possible trouble', 'Tense, nervous feeling', 'Hesitant, on edge']"
ashamed,"After doing something wrong
Want to hide your face
Avoiding other people's eyes
Embarrassed by your own actions
Feeling personal disgrace","['After doing something wrong', 'Want to hide your face', ""Avoiding other people's eyes"", 'Embarrassed by your own actions', 'Feeling personal disgrace']"
assassinate,"Deliberately kill
Important person targeted
Planned attack
Often political motive
Usually sudden violence","['Deliberately kill', 'Important person targeted', 'Planned attack', 'Often political motive', 'Usually sudden violence']"
astonished,"Extremely surprised
Eyes wide
Mouth open
Sudden unexpected news
Momentarily speechless","['Extremely surprised', 'Eyes wide', 'Mouth open', 'Sudden unexpected news', 'Momentarily speechless']"
atrocity,"Extremely cruel act
Often against civilians
Causes horror and outrage
Common in war or genocide
Grave moral violation","['Extremely cruel act', 'Often against civilians', 'Causes horror and outrage', 'Common in war or genocide', 'Grave moral violation']"
avenge,"Retaliate for a wrong
Punish the offender
In response to harm
Often for another person
Restore honor or justice","['Retaliate for a wrong', 'Punish the offender', 'In response to harm', 'Often for another person', 'Restore honor or justice']"
aversion,"Strong dislike
Instinct to avoid
Turn away from
Often toward food, people, or activities
Emotional repulsion","['Strong dislike', 'Instinct to avoid', 'Turn away from', 'Often toward food, people, or activities', 'Emotional repulsion']"
blessing,"Something good received
Feels fortunate, undeserved
Often thanked for
Can be divine favor
Person, event, or gift valued","['Something good received', 'Feels fortunate, undeserved', 'Often thanked for', 'Can be divine favor', 'Person, event, or gift valued']"
bliss,"Intense joy
Perfect contentment
Peaceful euphoria
Often brief, overwhelming feeling
Felt in ideal moments","['Intense joy', 'Perfect contentment', 'Peaceful euphoria', 'Often brief, overwhelming feeling', 'Felt in ideal moments']"
brave,"Faces danger
Acts despite fear
In risky situations
Stands firm under threat
Shows courage in action","['Faces danger', 'Acts despite fear', 'In risky situations', 'Stands firm under threat', 'Shows courage in action']"
calamity,"Sudden severe misfortune
Large-scale harm or destruction
Affects many people
Caused by accident or nature
Worse than an ordinary problem","['Sudden severe misfortune', 'Large-scale harm or destruction', 'Affects many people', 'Caused by accident or nature', 'Worse than an ordinary problem']"
callous,"Emotionally unfeeling
Ignores others' pain
Cold in cruelty
Hardened by repeated exposure
Insensitive, especially to suffering","['Emotionally unfeeling', ""Ignores others' pain"", 'Cold in cruelty', 'Hardened by repeated exposure', 'Insensitive, especially to suffering']"
carelessness,"Not paying enough attention
Leads to avoidable mistakes
Neglecting caution or detail
Common during rushed actions
Can cause accidents or damage","['Not paying enough attention', 'Leads to avoidable mistakes', 'Neglecting caution or detail', 'Common during rushed actions', 'Can cause accidents or damage']"
charitable,"Gives to those in need
Kind without expecting return
Generous with money or help
Often toward poor or suffering people
Judging others kindly, not harshly","['Gives to those in need', 'Kind without expecting return', 'Generous with money or help', 'Often toward poor or suffering people', 'Judging others kindly, not harshly']"
cheerful,"Smiling often
Bright mood
Lighthearted behavior
During good news
Spreads positive energy","['Smiling often', 'Bright mood', 'Lighthearted behavior', 'During good news', 'Spreads positive energy']"
childlike,"Innocent
Wonder-filled
Simple reactions
Playful manner
Like a young child","['Innocent', 'Wonder-filled', 'Simple reactions', 'Playful manner', 'Like a young child']"
clever,"Quick-thinking
Solves problems well
Uses wit
Finds smart shortcuts
Mentally inventive","['Quick-thinking', 'Solves problems well', 'Uses wit', 'Finds smart shortcuts', 'Mentally inventive']"
clueless,"Unaware
Doesn't understand
Misses obvious hints
Confused about what's happening
Lacking information or insight","['Unaware', ""Doesn't understand"", 'Misses obvious hints', ""Confused about what's happening"", 'Lacking information or insight']"
cocky,"Too self-assured
Shows off confidence
Acts above others
Often after success
Slightly annoying attitude","['Too self-assured', 'Shows off confidence', 'Acts above others', 'Often after success', 'Slightly annoying attitude']"
coerce,"Force someone
Against their will
Through threats
Pressure into action
Usually unwilling compliance","['Force someone', 'Against their will', 'Through threats', 'Pressure into action', 'Usually unwilling compliance']"
commitment,"Promise to continue
Long-term obligation
Staying loyal despite difficulty
Often in relationships or work
Requires dedication over time","['Promise to continue', 'Long-term obligation', 'Staying loyal despite difficulty', 'Often in relationships or work', 'Requires dedication over time']"
compassionate,"Feels others’ pain
Wants to help
Gentle toward suffering
Kind in hard times
Understanding and caring","['Feels others’ pain', 'Wants to help', 'Gentle toward suffering', 'Kind in hard times', 'Understanding and caring']"
completion,"Finishing point
All parts done
Nothing left unfinished
End of a task
State of being fully carried out","['Finishing point', 'All parts done', 'Nothing left unfinished', 'End of a task', 'State of being fully carried out']"
conceit,"Excessive self-importance
Inflated opinion of oneself
Boastful attitude
Vanity beyond reason
Often shown by arrogance","['Excessive self-importance', 'Inflated opinion of oneself', 'Boastful attitude', 'Vanity beyond reason', 'Often shown by arrogance']"
conspire,"Secret planning
Usually by several people
To do something wrongful
Quietly coordinate together
Hidden scheme against someone","['Secret planning', 'Usually by several people', 'To do something wrongful', 'Quietly coordinate together', 'Hidden scheme against someone']"
contempt,"Looking down on someone
Sense of superiority
Treats as unworthy
Scornful expression
Cold disrespect","['Looking down on someone', 'Sense of superiority', 'Treats as unworthy', 'Scornful expression', 'Cold disrespect']"
courage,"Facing danger
Despite fear
Moral or physical challenge
Standing firm
Risking harm willingly","['Facing danger', 'Despite fear', 'Moral or physical challenge', 'Standing firm', 'Risking harm willingly']"
courageous,"Faces danger
Acts despite fear
In risky situations
Protects others
Strong under pressure","['Faces danger', 'Acts despite fear', 'In risky situations', 'Protects others', 'Strong under pressure']"
cowardice,"Avoids danger despite duty
Retreats from confrontation
Fear controls action
Fails to defend others
Moral weakness under threat","['Avoids danger despite duty', 'Retreats from confrontation', 'Fear controls action', 'Fails to defend others', 'Moral weakness under threat']"
crabby,"Easily annoyed
Snaps at people
In a bad mood
Complains over small things
Often from tiredness or discomfort","['Easily annoyed', 'Snaps at people', 'In a bad mood', 'Complains over small things', 'Often from tiredness or discomfort']"
crisis,"Turning point
Urgent danger
Demands quick decisions
Normal control breaking down
Personal, medical, or political situation","['Turning point', 'Urgent danger', 'Demands quick decisions', 'Normal control breaking down', 'Personal, medical, or political situation']"
criticize,"Point out faults
Judge negatively
About actions or work
Spoken or written
Express disapproval","['Point out faults', 'Judge negatively', 'About actions or work', 'Spoken or written', 'Express disapproval']"
cruel,"Intentionally hurts
No pity
Enjoys suffering
Harsh treatment
Mean to the weak","['Intentionally hurts', 'No pity', 'Enjoys suffering', 'Harsh treatment', 'Mean to the weak']"
curiosity,"Desire to know
Asks questions
Drawn to the unfamiliar
Explores for answers
Mental interest in discovering","['Desire to know', 'Asks questions', 'Drawn to the unfamiliar', 'Explores for answers', 'Mental interest in discovering']"
dedication,"Steady commitment
Long-term effort
Loyal to a goal
Keeps going despite difficulty
Shown through discipline","['Steady commitment', 'Long-term effort', 'Loyal to a goal', 'Keeps going despite difficulty', 'Shown through discipline']"
degeneration,"Gradual decline
Worsening condition
Loss of function
Breakdown over time
Disease or aging-related","['Gradual decline', 'Worsening condition', 'Loss of function', 'Breakdown over time', 'Disease or aging-related']"
delighted,"Very pleased
Strong positive feeling
Smiling brightly
After welcome news
More than merely satisfied","['Very pleased', 'Strong positive feeling', 'Smiling brightly', 'After welcome news', 'More than merely satisfied']"
deplorable,"Very morally bad
Deserving strong condemnation
Shockingly unacceptable behavior
Causing disgust or dismay
Far below acceptable standards","['Very morally bad', 'Deserving strong condemnation', 'Shockingly unacceptable behavior', 'Causing disgust or dismay', 'Far below acceptable standards']"
depravity,"Extreme moral corruption
Wicked behavior
Rotten character
Shameless cruelty
Deeply immoral state","['Extreme moral corruption', 'Wicked behavior', 'Rotten character', 'Shameless cruelty', 'Deeply immoral state']"
depressed,"Persistent low mood
Loss of interest
Heavy, tired feeling
Hopeless about future
Difficult to function","['Persistent low mood', 'Loss of interest', 'Heavy, tired feeling', 'Hopeless about future', 'Difficult to function']"
derogatory,"Expresses disrespect
Meant to insult
Belittling tone
About a person or group
Offensive wording","['Expresses disrespect', 'Meant to insult', 'Belittling tone', 'About a person or group', 'Offensive wording']"
despairing,"Feeling all hope is gone
Deep emotional pain
After crushing loss
Expecting nothing good
Helpless, defeated mood","['Feeling all hope is gone', 'Deep emotional pain', 'After crushing loss', 'Expecting nothing good', 'Helpless, defeated mood']"
desperate,"Feels no good options
Urgent need
Will do anything
Last resort
Driven by fear or hopelessness","['Feels no good options', 'Urgent need', 'Will do anything', 'Last resort', 'Driven by fear or hopelessness']"
despondent,"Deeply discouraged
Little hope left
Low energy
After repeated disappointment
Hard to feel motivated","['Deeply discouraged', 'Little hope left', 'Low energy', 'After repeated disappointment', 'Hard to feel motivated']"
detest,"Strong negative feeling
Toward a person, thing, or action
More intense than simple dislike
Avoid being near or doing it
Reaction of disgust or deep aversion","['Strong negative feeling', 'Toward a person, thing, or action', 'More intense than simple dislike', 'Avoid being near or doing it', 'Reaction of disgust or deep aversion']"
devotion,"Steadfast loyalty
Deep loving commitment
Continues despite hardship
Directed toward person, cause, or deity
Shown through faithful action","['Steadfast loyalty', 'Deep loving commitment', 'Continues despite hardship', 'Directed toward person, cause, or deity', 'Shown through faithful action']"
dignity,"Inherent human worth
Deserves respect
Calm self-possession
Maintained under humiliation
Seen in honorable conduct","['Inherent human worth', 'Deserves respect', 'Calm self-possession', 'Maintained under humiliation', 'Seen in honorable conduct']"
disadvantage,"Unfavorable condition
Makes success harder
Compared with others
Lacking an advantage
Causes weaker position","['Unfavorable condition', 'Makes success harder', 'Compared with others', 'Lacking an advantage', 'Causes weaker position']"
disappointed,"Expected something better
After hopes aren’t met
Mild sadness
Let down by outcome
Less upset than devastated","['Expected something better', 'After hopes aren’t met', 'Mild sadness', 'Let down by outcome', 'Less upset than devastated']"
