word,properties,codes,frequencies
ability,"['learning', 'overcoming', 'growth', 'confidence']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
accusation,"['courtroom', 'betrayal', 'denial', 'scandal']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['medal', 'hard work', 'personal growth', 'pride']","['association', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
activity,"['sports event', 'classroom lesson', 'park run', 'team competition']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
addiction,"['compulsive behavior', 'loss of control', 'physical dependence', 'withdrawal symptoms']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
admiration,"['compliment', 'quiet moment', 'eyes shining', 'standing still']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
advantage,"['negotiation', 'competition', 'strategy', 'edge']","['social constellation', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.5, 0.25]"
adventure,"['mountain peak', 'unknown forest', 'treasure map', 'solo hike']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
advice,"['career choice', 'relationship conflict', 'life decision', 'personal growth']","['other abstract concept', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['sharp pain', 'silent tears', 'desperate hope', 'overwhelming silence']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
agreement,"['contract', 'compromise', 'consensus', 'negotiation']","['other abstract concept', 'internal state and emotion', 'social constellation', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
amazement,"['witnessing a miracle', 'stumbling upon an old photograph', 'hearing a child’s first word', 'seeing a sunset over mountains']","['internal state and emotion', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
ambition,"['early rising', 'long-term planning', 'relentless drive', 'self-discipline']","['association', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
ambush,"['surprise attack', 'hidden trap', 'sudden movement', 'unexpected confrontation']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
amusement,"['carnival', 'laughter', 'roller coaster', 'clown']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'betrayal', 'clenched fists', 'road rage']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['racing heart', 'crowded room', 'silent thoughts', 'tight chest']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
apology,"['broken promise', 'public confession', 'sincere regret', 'second chance']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
appearance,"['mirror', 'fashion', 'first impression', 'crowd reaction']","['sensorimotor feature', 'association', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
appetite,"['hunger', 'meal prep', 'stomach growl', 'first bite']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
application,"['software', 'phone', 'form', 'update']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
aptitude,"['academic success', 'quick learning', 'problem-solving ability', 'natural talent']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
argument,"['disagreement', 'raised voices', 'broken silence', 'unresolved tension']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
art,"['brushstrokes', 'silent expression', 'creative rebellion', 'imagined worlds']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['angle', 'perspective', 'dimension', 'feature']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
