word,properties,codes,frequencies
ability,"['learning', 'overcoming', 'growth', 'adaptability']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
accusation,"['courtroom', 'betrayal', 'denial', 'legal proceeding']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['medal', 'hard work', 'pride', 'milestone']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
activity,"['sports event', 'classroom project', 'weekend hike', 'dance rehearsal']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
addiction,"['compulsive behavior', 'loss of control', 'negative consequences', 'craving cycle']","['internal state and emotion', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
admiration,"['compliment', 'quiet moment', 'eye contact', 'standing still']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
advantage,"['negotiation', 'competition', 'strategy', 'timing']","['social constellation', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.0, 0.5, 0.5]"
adventure,"['mountain peak', 'foreign language', 'lost map', 'campfire story']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
advice,"['career choice', 'relationship conflict', 'personal growth', 'decision-making dilemma']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['sharp pain', 'emotional breakdown', 'silent tears', 'suffocating silence']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
agreement,"['contract', 'compromise', 'collaboration', 'peace']","['other abstract concept', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
amazement,"['witnessing a miracle', 'seeing a long-lost relative', 'discovering a hidden room', '""hearing a child\'s first word""']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
ambition,"['early rising', 'self-doubt', 'long-term goals', 'relentless drive']","['association', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
ambush,"['surprise attack', 'hidden trap', 'sudden strike', 'stealthy movement']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
amusement,"['carnival', 'laughter', 'roller coaster', 'joke']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
anger,"['shouting', 'betrayal', 'clenched fists', 'road rage']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
anxiety,"['racing heart', 'crowded room', 'panic attack', 'future uncertainty']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
apology,"['broken promise', 'public confession', 'guilt trip', 'sincere words']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
appearance,"['mirror', 'fashion', 'first impression', 'reflection']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
appetite,"['hunger', 'meal prep', 'stomach growl', 'morning coffee']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
application,"['software', 'phone', 'form', 'startup']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
aptitude,"['academic success', 'quick learning', 'problem-solving ability', 'natural talent']","['association', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
argument,"['disagreement', 'raised voices', 'broken trust', 'silent retreat']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
art,"['brushstrokes', 'silent expression', 'imaginative freedom', 'cultural legacy']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['angle', 'perspective', 'dimension', 'feature']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
assassination,"['political conspiracy', 'sudden silence', 'hidden blade', 'public outrage']","['social constellation', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
assumption,"['hidden bias', 'unverified belief', 'mistaken foundation', 'default decision']","['internal state and emotion', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
astonishment,"['a falling domino effect', 'a sudden power outage', 'a long-lost relative appearing', 'a clock striking midnight in a silent room']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
attack,"['battle', 'surprise', 'strategy', 'damage']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
attention,"['classroom', 'phone screen', 'focused gaze', 'public speech']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
attraction,"['magnetic pull', 'initial spark', 'magnetic pull', 'endless curiosity']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
beauty,"['symmetry', 'calm', 'luminosity', 'nature']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
being,"['meditation', 'silence', 'presence', 'stillness']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
betrayal,"['trust broken', 'silent vow', 'hidden truth', 'sudden loss']","['internal state and emotion', 'association', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
blackmail,"['threat', 'coercion', 'hidden evidence', 'blackmail letter']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
boredom,"['staring at a clock', 'idle chatter', 'fluorescent lights', 'empty room']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
boycott,"['protest', 'food shortage', 'political stance', 'consumer choice']","['social constellation', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
bravery,"['standing up against injustice', 'saving a stranger in danger', 'facing fear in the dark', 'leading a team through crisis']","['social constellation', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.75, 0.0]"
career,"['job interview', 'promotion', 'freelance work', 'long-term goals']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
carefulness,"['patience', 'quiet decisions', 'thoughtful gestures', 'attention to detail']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
catastrophe,"['natural disaster', 'sudden collapse', 'mass destruction', 'human error']","['association', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
caution,"['traffic light', 'mountain trail', 'warning sign', 'old clock']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
challenge,"['mountain climb', 'puzzle solving', 'self-doubt', 'growth mindset']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
chaos,"['storm', 'broken clock', 'abandoned city', 'wild fire']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
character,"['integrity', 'transformation', 'moral compass', 'resilience']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
charm,"['magic', 'attraction', 'confidence', 'ancient relic']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
comfort,"['warm blanket', 'quiet room', 'soft music', 'old book']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
commitment,"['loyalty', 'long-term partnership', 'personal responsibility', 'enduring trust']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
comparison,"['side-by-side analysis', 'hidden biases', 'self-doubt', 'competitive outcomes']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
compassion,"['healing', 'quiet acts', 'listening', 'vulnerability']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
competence,"['professional certification', 'task efficiency', 'self-trust', 'clear decision-making']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
compromise,"['negotiation', 'conflict resolution', 'mutual agreement', 'give-and-take']","['social constellation', 'other abstract concept', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
compulsion,"['addiction', 'uncontrollable urge', 'emotional debt', 'ritualistic behavior']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
confession,"['truth', 'guilt', 'vulnerability', 'honesty']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
conflict,"['war', 'negotiation', 'betrayal', 'compromise']","['association', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
consideration,"['compromise', 'patience', 'empathy', 'planning']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.25, 0.25]"
consolation,"['grief', 'quiet', 'warmth', 'hope']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
contempt,"['public criticism', 'silence', 'cold eyes', 'betrayal']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
convention,"['expo hall', 'keynote speech', 'networking event', 'vendor booths']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
cooperation,"['team project', 'shared goals', 'mutual trust', 'problem-solving']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
courage,"['standing up to injustice', 'facing a fearsome monster', 'making a difficult decision', 'overcoming personal failure']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
