word,properties,codes,frequencies
ability,"['learning', 'resilience', 'creativity', 'confidence']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
accusation,"['trial', 'betrayal', 'silence', 'legal testimony']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
achievement,"['award ceremony', 'personal growth', 'overcoming obstacles', 'milestone celebration']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
activity,"['sports match', 'classroom lesson', 'nature hike', 'dance performance']","['social constellation', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.5, 0.0]"
addiction,"['gambling', 'compulsive behaviors', 'emotional dependency', 'physical withdrawal']","['association', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
admiration,"['standing ovation', 'quiet smile', 'heartfelt glance', 'praise in a letter']","['social constellation', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.5, 0.0]"
advantage,"['competition', 'strategy', 'timing', 'leverage']","['social constellation', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
adventure,"['climbing mountains', 'discovering lost cities', 'navigating uncharted forests', 'meeting strangers in remote villages']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
advice,"['career decision', 'relationship conflict', 'life change', 'personal growth']","['other abstract concept', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
agony,"['screaming', 'silence', 'pain', 'desperation']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
agreement,"['treaty', 'negotiation', 'compromise', 'legal contract']","['other abstract concept', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
amazement,"['a sudden realization', 'a starry night', 'witnessing a miracle', 'unexpected joy']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
ambition,"['startup', 'long hours', 'self-discipline', 'climbing mountains']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
ambush,"['sudden attack', 'hidden location', 'surprise element', 'tactical planning']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
amusement,"['circus', 'laughter', 'popcorn', 'roller coaster']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
anger,"['fists', 'betrayal', 'silence', 'fire']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
anxiety,"['panic attack', 'crowded room', 'racing heart', 'future uncertainty']","['internal state and emotion', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
apology,"['mistake', 'regret', 'honesty', 'forgiveness']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
appearance,"['mirror', 'disguise', 'shadow', 'stage']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
appetite,"['hunger', 'mealtime', 'stomach growl', 'craving for spicy food']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
application,"['software', 'form filling', 'user interface', 'mobile download']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
aptitude,"['math skills', 'quick learning', 'problem-solving', 'natural talent']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
argument,"['breakup', 'silence', 'raised voices', 'cold shoulders']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
art,"['painting', 'silence', 'imagination', 'rebellion']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
aspect,"['perspective', 'shadow', 'dimension', 'detail']","['other abstract concept', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
assassination,"['political tension', 'sudden violence', 'hidden motives', 'public outrage']","['association', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
assumption,"['blind belief', 'unverified truth', 'hidden bias', 'logical leap']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
astonishment,"['a falling tree', 'a clock stopping', '""a child\'s first word""', 'sudden rain at noon']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
attack,"['sudden move', 'defensive response', 'breaking rules', 'battlefield tension']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
